Gen,Signal,Method,R2,RMSE,Poles
g8,Active Power,Order 6,-0.6395157753654235,0.14451131997916367,2
g8,Active Power,Tau 1,0.921533217853514,0.03161454891130309,2
g8,Active Power,Tau 0.1,0.921533217853514,0.03161454891130309,2
g8,Active Power,Tau 0.01,-36.69986540702467,0.692969256959337,5
g8,Reactive Power,Order 2,0.8728903352007482,0.033584616623799565,1
g8,Reactive Power,Order 4,0.9788995396992336,0.013683496110398497,2
g8,Reactive Power,Order 6,0.9968352618373447,0.00529931823312064,3
g8,Reactive Power,Tau 1,0.8728903352007482,0.033584616623799565,1
g8,Reactive Power,Tau 0.1,0.8728903352007482,0.033584616623799565,1
g8,Reactive Power,Tau 0.01,-2.7504167210871184,0.18242773730788636,6
g9,Voltage,Order 2,0.6189220030943922,2.4314782174467537e-05,1
g9,Voltage,Order 4,0.7749491201185864,1.86854604393177e-05,2
g9,Voltage,Order 6,0.9755253373420975,6.1620015560404075e-06,3
g9,Voltage,Tau 1,0.6189220030943922,2.4314782174467537e-05,1
g9,Voltage,Tau 0.1,0.9755253373420975,6.1620015560404075e-06,3
g9,Voltage,Tau 0.01,0.9336944275860342,1.014234690082793e-05,4
g9,Current,Order 2,0.6418053331535764,0.00011374623198294982,1
g9,Current,Order 4,0.7540284206675285,9.425837016712752e-05,2
g9,Current,Order 6,0.7855507590638551,8.80115597956878e-05,3
g9,Current,Tau 1,0.6418053331535764,0.00011374623198294982,1
g9,Current,Tau 0.1,-1.1645394524314088,0.0002796148382061267,5
g9,Current,Tau 0.01,-0.19679470809478294,0.00020791570314793149,4
g9,Active Power,Order 2,0.7214450625512159,0.09510476789808264,1
g9,Active Power,Order 4,0.8047730574310232,0.07961900319408455,2
g9,Active Power,Order 6,0.8453797095971636,0.07085656617858706,3
g9,Active Power,Tau 1,0.7214450625512159,0.09510476789808264,1
g9,Active Power,Tau 0.1,-39.2756985071068,1.1435848682329948,4
g9,Active Power,Tau 0.01,-1.865853277843859,0.3050519712124322,5
g9,Reactive Power,Order 2,0.4668586125126336,0.020396200950088175,1
g9,Reactive Power,Order 4,0.7465332893812409,0.014063342300367937,2
g9,Reactive Power,Order 6,0.7723848654862933,0.013326885026961301,3
g9,Reactive Power,Tau 1,0.8746181776603353,0.009891117750973994,4
g9,Reactive Power,Tau 0.1,0.8746181776603353,0.009891117750973994,4
g9,Reactive Power,Tau 0.01,-3.9893541380036783,0.06239506601422863,7
g10,Voltage,Order 2,0.7438378175479594,1.2600270604741961e-05,1
g10,Voltage,Order 4,0.9484474749587108,5.65258804626536e-06,2
g10,Voltage,Order 6,0.9197059979102943,7.0544623069923535e-06,2
g10,Voltage,Tau 1,0.9433234706454582,5.92685072017908e-06,2
g10,Voltage,Tau 0.1,0.9657702231671406,4.60600493207209e-06,4
g10,Voltage,Tau 0.01,0.9441948092309348,5.881114886860402e-06,5
g10,Current,Order 2,0.791204519392403,8.617512656129905e-05,1
g10,Current,Order 4,0.8162174439601381,8.084879037250674e-05,2
g10,Current,Order 6,0.3246739107023796,0.0001549808886378558,3
g10,Current,Tau 1,0.11098807382154874,0.00017781777693046797,2
g10,Current,Tau 0.1,-0.6470564598985862,0.00024203358087793804,5
g10,Current,Tau 0.01,0.9989634100753753,6.071903692289349e-06,5
g10,Active Power,Order 2,0.8431392940113718,0.0762938151121592,1
g10,Active Power,Order 4,0.9217496883926404,0.0538859182281214,2
g10,Active Power,Order 6,0.9253071450119301,0.05264677587068415,3
g10,Active Power,Tau 1,-2.932741748936305,0.3820146025479065,1
g10,Active Power,Tau 0.1,0.11839504837126569,0.18087113350715148,4
g10,Active Power,Tau 0.01,0.11839504837126569,0.18087113350715148,4
g10,Reactive Power,Order 2,0.4927191795278858,0.06347406787019808,1
g10,Reactive Power,Order 4,0.8156594232396422,0.03826331398598509,2
g10,Reactive Power,Order 6,0.9742890525170914,0.01428996454379129,3
g10,Reactive Power,Tau 1,0.4927191795278858,0.06347406787019808,1
g10,Reactive Power,Tau 0.1,0.9910677531494264,0.008422722044658963,4
g10,Reactive Power,Tau 0.01,0.9775660053942793,0.013348283322263203,5
