Method,Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
Order 2,Mode 1,0.6062,-0.08,2,0.31847000845758683,0.31847000845758683,0.37124250002568315
Order 4,Mode 1,0.6062,-0.08,15,0.30352341520129117,0.33973513558541263,0.6893909744645405
Order 6,Mode 1,0.6062,-0.08,18,0.286028989364003,0.3215997317013809,0.6700432294496572
Tau 0.01,Mode 1,0.6062,-0.08,24,0.25836371139461134,0.34418806557186393,0.7706973948004708
Tau 0.01,Mode 4,1.1211,-0.3373,11,0.3816893961369316,0.3505676904099051,0.4301732975791133
Tau 0.1,Mode 1,0.6062,-0.08,18,0.25755516847642324,0.31459139400469854,0.6893909744645405
Tau 0.1,Mode 4,1.1211,-0.3373,8,0.4100359715426852,0.41755638016784336,0.45829628563397107
Tau 1,Mode 1,0.6062,-0.08,16,0.3335451007109338,0.3501719314009856,0.6893909744645405
