Gen,Signal,Method,R2,RMSE,Poles
g3,Current,Order 2,0.7345274606134313,0.00016498587304115896,1
g3,Current,Order 4,0.9412046571789783,7.764409292068996e-05,2
g3,Current,Order 6,0.9827212883579705,4.209132872560659e-05,3
g3,Current,Tau 1,0.9071240681595578,9.758623197815383e-05,2
g3,Current,Tau 0.1,0.9986026945035889,1.1969682779030932e-05,4
g3,Current,Tau 0.01,0.9986026945035889,1.1969682779030932e-05,4
g3,Active Power,Order 2,0.7638752977650656,0.10901118847968964,1
g3,Active Power,Order 4,0.8231340670894682,0.0943457752484613,2
g3,Active Power,Order 6,0.9813811756520595,0.030610927605538733,3
g3,Active Power,Tau 1,0.7638752977650656,0.10901118847968964,1
g3,Active Power,Tau 0.1,-28.607330439640954,1.2206748261564742,4
g3,Active Power,Tau 0.01,-28.607330439640954,1.2206748261564742,4
g3,Reactive Power,Order 2,0.721358159184066,0.032693453680858894,1
g3,Reactive Power,Order 4,0.8620292507841838,0.02300547195282947,2
g3,Reactive Power,Order 6,-1.524526398660635,0.0984073629510896,3
g3,Reactive Power,Tau 1,0.721358159184066,0.032693453680858894,1
g3,Reactive Power,Tau 0.1,-1.524526398660635,0.0984073629510896,3
g3,Reactive Power,Tau 0.01,0.9996021199340762,0.0012354174360615687,6
g4,Voltage,Order 2,0.38427599265980095,4.0436356615534544e-05,1
g4,Voltage,Order 4,0.927287118209623,1.389583513849353e-05,2
g4,Voltage,Order 6,-306.8664792604915,0.0009041909938825181,3
g4,Voltage,Tau 1,-306.8664792604915,0.0009041909938825181,3
g4,Voltage,Tau 0.1,-306.8664792604915,0.0009041909938825181,3
g4,Voltage,Tau 0.01,-306.8664792604915,0.0009041909938825181,3
g4,Current,Order 2,0.7290558557416654,0.000174492505047448,1
g4,Current,Order 4,0.9297020286584082,8.888086836599507e-05,2
g4,Current,Order 6,0.9897001935376184,3.4021340764492495e-05,3
g4,Current,Tau 1,0.7290558557416654,0.000174492505047448,1
g4,Current,Tau 0.1,0.99443321253805,2.5011469755940047e-05,4
g4,Current,Tau 0.01,0.9976393507829424,1.6287432226185024e-05,5
g4,Active Power,Order 2,0.8270544952767576,0.1054831951696715,1
g4,Active Power,Order 4,0.7991876317578244,0.11366424364432229,2
g4,Active Power,Order 6,-13.366177159944465,0.9613892159067927,3
g4,Active Power,Tau 1,0.5833758278400938,0.16371967326125328,2
g4,Active Power,Tau 0.1,-4.031708531354199,0.5689660794013142,4
g4,Active Power,Tau 0.01,-21.98427137369793,1.2160292115936164,5
g4,Reactive Power,Order 2,0.8495394360905706,0.06814643671154635,1
g4,Reactive Power,Order 4,0.40710302315905544,0.13527621006072513,2
g4,Reactive Power,Order 6,0.9966966396877532,0.010097405162218609,3
g4,Reactive Power,Tau 1,0.8635893536028076,0.06488673817387439,2
g4,Reactive Power,Tau 0.1,0.9966966396877532,0.010097405162218609,3
g4,Reactive Power,Tau 0.01,0.9406092008939734,0.042814550997271,4
g5,Voltage,Order 2,0.7544793255721278,2.0372922973466092e-05,1
g5,Voltage,Order 4,0.9120728213281435,1.2191885576357697e-05,2
g5,Voltage,Order 6,0.8221064700344373,1.734160881981107e-05,2
g5,Voltage,Tau 1,0.5606777888515219,2.7252157447692016e-05,2
g5,Voltage,Tau 0.1,0.5606777888515219,2.7252157447692016e-05,2
g5,Voltage,Tau 0.01,0.5606777888515219,2.7252157447692016e-05,2
g5,Current,Order 2,0.0,0.0003077474936895359,2
g5,Current,Order 4,0.961282617688681,6.05546527694675e-05,2
g5,Current,Order 6,-3.830143787631699,0.0006763547655605425,3
g5,Current,Tau 1,-6.8257855412843,0.0008609114736442003,2
g5,Current,Tau 0.1,-6.8257855412843,0.0008609114736442003,2
g5,Current,Tau 0.01,0.9995421581058614,6.584947086298253e-06,5
g5,Active Power,Order 2,0.6701742174324862,0.10770186584888407,1
g5,Active Power,Order 4,0.9478258904364985,0.04283595457208835,2
g5,Active Power,Order 6,0.98512564334459,0.022871782991342727,3
g5,Active Power,Tau 1,0.9157524953998398,0.054432646410092045,2
g5,Active Power,Tau 0.1,-4.568582547333247,0.4425407396187708,4
g5,Active Power,Tau 0.01,0.6986445196719258,0.10294860670094073,4
g5,Reactive Power,Order 2,0.6248079491654066,0.029099287651920103,1
g5,Reactive Power,Order 4,0.8688740429768675,0.01720282925683957,2
g5,Reactive Power,Order 6,0.9503001779881755,0.010590902260423326,3
g5,Reactive Power,Tau 1,0.8688740429768675,0.01720282925683957,2
g5,Reactive Power,Tau 0.1,-0.18827901945429848,0.05178628510776846,4
g5,Reactive Power,Tau 0.01,-0.18827901945429848,0.05178628510776846,4
g6,Voltage,Order 2,0.5370762943440726,4.588321551589362e-05,1
g6,Voltage,Order 4,0.9147596008429302,1.9688919019785903e-05,2
g6,Voltage,Order 6,0.9904766443535362,6.581034037100244e-06,3
g6,Voltage,Tau 1,0.9904766443535362,6.581034037100244e-06,3
g6,Voltage,Tau 0.1,0.9974034560706914,3.436346687525465e-06,4
g6,Voltage,Tau 0.01,0.9974034560706914,3.436346687525465e-06,4
g6,Current,Order 4,0.9516952477923362,7.688865433876538e-05,2
g6,Current,Order 6,0.9944507749379996,2.6060545395578588e-05,3
g6,Current,Tau 0.1,0.9944507749379996,2.6060545395578588e-05,3
g6,Current,Tau 0.01,0.9973675247105801,1.79493812625495e-05,4
g6,Active Power,Order 2,0.7316782683656867,0.12627967908032767,1
g6,Active Power,Order 4,0.9489581062712413,0.05507682986538914,2
g6,Active Power,Order 6,0.284170315431141,0.20625780779887143,2
g6,Active Power,Tau 1,0.7316782683656867,0.12627967908032767,1
g6,Active Power,Tau 0.1,0.8562348893721105,0.0924341170184251,4
g6,Active Power,Tau 0.01,-6.233255105548161,0.6556505602467646,5
g6,Reactive Power,Order 2,0.8759215992859619,0.09592612046602308,1
g6,Reactive Power,Order 4,0.9639552306510317,0.0517023058616567,2
g6,Reactive Power,Order 6,0.9947902370584335,0.019656118795549286,3
g6,Reactive Power,Tau 1,0.9639552306510317,0.0517023058616567,2
g6,Reactive Power,Tau 0.1,0.9639552306510317,0.0517023058616567,2
g6,Reactive Power,Tau 0.01,0.8540410867456573,0.10404089936027934,4
g7,Voltage,Order 2,0.7271725902436347,2.1881513348552627e-05,1
g7,Voltage,Order 4,0.8552965862884325,1.593575864119837e-05,2
g7,Voltage,Order 6,0.9804357341885681,5.859561710668094e-06,3
g7,Voltage,Tau 1,0.7271725902436347,2.1881513348552627e-05,1
g7,Voltage,Tau 0.1,-8.37717912108411,0.00012828310436187063,3
g7,Voltage,Tau 0.01,0.9892358683897381,4.346331572130103e-06,6
g7,Current,Order 2,0.7012610174358422,0.00016758569131392471,1
g7,Current,Order 4,0.9495312781669114,6.888142759259091e-05,2
g7,Current,Order 6,0.46600111976275727,0.00022405836351727072,4
g7,Current,Tau 1,0.7012610174358422,0.00016758569131392471,1
g7,Current,Tau 0.1,0.46600111976275727,0.00022405836351727072,4
g7,Current,Tau 0.01,0.9994546228285738,7.160435945148976e-06,5
g7,Active Power,Order 2,0.7950291177783652,0.10022980540455287,1
g7,Active Power,Order 4,0.8929312773831841,0.07244061232696083,2
g7,Active Power,Order 6,-2.4566287096866493,0.41160170809332997,3
g7,Active Power,Tau 1,0.7950291177783652,0.10022980540455287,1
g7,Active Power,Tau 0.1,-2.4566287096866493,0.41160170809332997,3
g7,Active Power,Tau 0.01,-2.4566287096866493,0.41160170809332997,3
g7,Reactive Power,Order 2,0.3474543171981631,0.051425920231404056,1
g7,Reactive Power,Order 4,0.5742422631706418,0.04153917681069372,2
g7,Reactive Power,Order 6,0.5373137797934566,0.04330319036410343,3
g7,Reactive Power,Tau 1,0.5373137797934566,0.04330319036410343,3
g7,Reactive Power,Tau 0.1,0.7432555186464973,0.0322572373760767,5
g7,Reactive Power,Tau 0.01,-1.7117913545221248,0.10483462532300528,6
g8,Voltage,Order 2,0.6544661665430542,3.527744423357491e-05,1
g8,Voltage,Order 4,0.7704512631936067,2.8753404792538845e-05,2
g8,Voltage,Order 6,0.9661507190941568,1.1041461139740742e-05,3
g8,Voltage,Tau 1,0.9924334815287148,5.220353025853386e-06,4
g8,Voltage,Tau 0.1,0.9924334815287148,5.220353025853386e-06,4
g8,Voltage,Tau 0.01,0.9981955887113588,2.5492920553382334e-06,5
g8,Current,Order 2,0.8215097013691519,0.00011447272136070797,1
g8,Current,Order 4,0.8518516469416103,0.0001042901070577629,2
g8,Current,Order 6,0.8791219024573756,9.420381858658546e-05,2
g8,Current,Tau 1,0.9133959472443763,7.973771887987854e-05,3
g8,Current,Tau 0.1,0.9133959472443763,7.973771887987854e-05,3
g8,Current,Tau 0.01,-23.68585380385856,0.0013462284852248292,4
g8,Active Power,Order 2,0.9021320870707585,0.06777929847736948,1
g8,Active Power,Order 4,0.37877678063029097,0.1707657406231459,2
g8,Active Power,Order 6,0.17590391770576008,0.19668255024120343,3
g8,Active Power,Tau 1,0.864735688225743,0.0796835216445974,2
g8,Active Power,Tau 0.1,0.864735688225743,0.0796835216445974,2
g8,Active Power,Tau 0.01,0.9953892184377081,0.014711744707112258,4
g8,Reactive Power,Order 2,0.8685473285777163,0.05831198782224754,1
g8,Reactive Power,Order 4,0.9639579838485112,0.03053357644056,2
g8,Reactive Power,Order 6,0.9640966819692626,0.03047476963321919,3
g8,Reactive Power,Tau 1,0.9639579838485112,0.03053357644056,2
g8,Reactive Power,Tau 0.1,0.9639579838485112,0.03053357644056,2
g8,Reactive Power,Tau 0.01,-8.659926909809803,0.49987343623367914,6
g9,Voltage,Order 2,0.8441813592788685,2.73509368561104e-05,1
g9,Voltage,Order 4,0.8492703297133407,2.6900594361045525e-05,2
g9,Voltage,Order 6,0.857451780289235,2.6160340958451238e-05,3
g9,Voltage,Tau 1,0.8441813592788685,2.73509368561104e-05,1
g9,Voltage,Tau 0.1,0.8152856585522142,2.9779185091812768e-05,5
g9,Voltage,Tau 0.01,0.48786331683773543,4.958558523538388e-05,7
g9,Current,Order 2,0.7037123791823521,0.00019719495483727317,1
g9,Current,Order 4,0.8909258802738803,0.0001196464740340075,2
g9,Current,Order 6,0.6665928174601115,0.00020918306492346238,3
g9,Current,Tau 1,0.7037123791823521,0.00019719495483727317,1
g9,Current,Tau 0.1,0.9982296165555776,1.5243079546155129e-05,4
g9,Current,Tau 0.01,-0.7125398178377793,0.0004740884611525722,6
g9,Active Power,Order 2,0.8011113414914707,0.15165156123483853,1
g9,Active Power,Order 4,0.8291460359568905,0.140557623670751,2
g9,Active Power,Order 6,0.6204654524556412,0.20949204368859162,2
g9,Active Power,Tau 1,0.812010133330788,0.1474378863842762,2
g9,Active Power,Tau 0.1,0.8433760702163104,0.13457702848382336,4
g9,Active Power,Tau 0.01,0.8433760702163104,0.13457702848382336,4
g9,Reactive Power,Order 2,0.7132143986335298,0.03165352564783816,1
g9,Reactive Power,Order 4,0.905427396743399,0.01817716252296964,2
g9,Reactive Power,Order 6,0.924085960037987,0.01628562650476057,3
g9,Reactive Power,Tau 1,0.9376720199437351,0.014756553766770052,3
g9,Reactive Power,Tau 0.1,0.9840060457770924,0.007475174628172531,5
g9,Reactive Power,Tau 0.01,-12.537632580773453,0.21747772427944265,7
g10,Voltage,Order 2,0.4650443206025122,2.7890007819594936e-05,1
g10,Voltage,Order 4,0.9232624613270217,1.0563155360919424e-05,2
g10,Voltage,Order 6,0.9343724384453387,9.768612192219507e-06,3
g10,Voltage,Tau 1,0.9422921851682335,9.16024415757525e-06,2
g10,Voltage,Tau 0.1,0.9728098436349587,6.287754653347602e-06,5
g10,Voltage,Tau 0.01,0.9534632734779015,8.225980017926713e-06,5
g10,Current,Order 2,0.7484471148067683,0.00017199883731105917,1
g10,Current,Order 4,0.44886727582391694,0.00025458860359933613,1
g10,Current,Order 6,0.47296337840802427,0.0002489609637563472,3
g10,Current,Tau 1,0.28397000674245765,0.00029018600727314184,2
g10,Current,Tau 0.1,-0.6177788957798129,0.00043618471480818773,4
g10,Current,Tau 0.01,0.9993516700610356,8.731902913328e-06,5
g10,Active Power,Order 2,0.8096140895285228,0.14179600743388354,1
g10,Active Power,Order 4,0.31920754533943196,0.2681352840718306,2
g10,Active Power,Order 6,0.9689961414583445,0.057220872192533224,3
g10,Active Power,Tau 1,0.008153796427498805,0.32364489985517036,1
g10,Active Power,Tau 0.1,0.008153796427498805,0.32364489985517036,1
g10,Active Power,Tau 0.01,0.008153796427498805,0.32364489985517036,1
g10,Reactive Power,Order 2,-23.157102876815806,0.9680037591157629,1
g10,Reactive Power,Order 4,0.7893634367033215,0.09039023168752443,2
g10,Reactive Power,Order 6,0.9818333383535195,0.026545577825585538,3
g10,Reactive Power,Tau 1,0.9757347177698932,0.030679430453154556,4
g10,Reactive Power,Tau 0.1,-0.5676716124509564,0.2465938076025755,4
g10,Reactive Power,Tau 0.01,-8.438766014127957,0.6050792076033288,5
