k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.5673993805283758,0.567812068746335,False,False
3,0.6051297060156844,0.6131159933204675,False,False
4,0.6766798687929882,0.6766798687929882,False,False
5,0.6852691250368603,0.6852691250368603,True,True
6,0.65517403985864,0.6698664984379742,False,False
7,0.6339364163428716,0.5882717062646987,False,False
8,0.6386038077435051,0.5583446757963367,False,False
9,0.606432664629038,0.5630118859771955,False,False
10,0.6130813424853614,0.5696605638335186,False,False
