k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.5880453759066053,0.5655875628315123,False,False
3,0.6597574656554003,0.6603703165227613,False,False
4,0.7282917248754843,0.7282917248754843,False,False
5,0.7333888083198141,0.758311735407142,False,False
6,0.7698943415199905,0.7460595824619716,True,False
7,0.7596932433478906,0.7585919119660267,False,True
8,0.7539133959916754,0.595733115727281,False,False
9,0.5917686235797337,0.5939097775248052,False,False
10,0.5929056958263851,0.47912234203911946,False,False
