"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
13.570000,1.032958,0.781654,184.657538,702.820502
13.580000,1.032681,0.782324,185.282376,703.098564
13.590000,1.032401,0.782989,185.907463,703.369140
13.600000,1.032118,0.783649,186.532013,703.631772
13.610000,1.031833,0.784303,187.155242,703.886029
13.620000,1.031545,0.784949,187.776369,704.131502
13.630000,1.031256,0.785587,188.394614,704.367813
13.640000,1.030965,0.786216,189.009202,704.594607
13.650000,1.030673,0.786835,189.619367,704.811562
13.660000,1.030381,0.787444,190.224346,705.018383
13.670000,1.030087,0.788041,190.823386,705.214804
13.680000,1.029794,0.788626,191.415742,705.400591
13.690000,1.029501,0.789198,192.000680,705.575538
13.700000,1.029209,0.789757,192.577477,705.739470
13.710000,1.028917,0.790302,193.145422,705.892245
13.720000,1.028627,0.790831,193.703818,706.033750
13.730000,1.028339,0.791346,194.251979,706.163900
13.740000,1.028052,0.791844,194.789233,706.282641
13.750000,1.027768,0.792326,195.314918,706.389926
13.760000,1.027486,0.792791,195.828380,706.485738
13.770000,1.027208,0.793239,196.328974,706.570117
13.780000,1.026933,0.793669,196.816081,706.643117
13.790000,1.026661,0.794081,197.289108,706.704805
13.800000,1.026393,0.794474,197.747483,706.755278
13.810000,1.026130,0.794849,198.190651,706.794691
13.820000,1.025871,0.795204,198.618094,706.823216
13.830000,1.025617,0.795540,199.029322,706.841047
13.840000,1.025368,0.795857,199.423874,706.848399
13.850000,1.025124,0.796154,199.801319,706.845509
13.860000,1.024887,0.796432,200.161256,706.832635
13.870000,1.024655,0.796689,200.503309,706.810048
13.880000,1.024430,0.796927,200.827124,706.778030
13.890000,1.024212,0.797144,201.132361,706.736873
13.900000,1.024000,0.797342,201.418709,706.686878
13.910000,1.023795,0.797520,201.685883,706.628355
13.920000,1.023598,0.797678,201.933625,706.561620
13.930000,1.023409,0.797816,202.161699,706.487005
13.940000,1.023227,0.797934,202.369901,706.404850
13.950000,1.023053,0.798032,202.558052,706.315496
13.960000,1.022888,0.798111,202.726001,706.219292
13.970000,1.022731,0.798171,202.873625,706.116588
13.980000,1.022582,0.798211,203.000826,706.007736
13.990000,1.022443,0.798232,203.107534,705.893091
14.000000,1.022312,0.798235,203.193705,705.773005
14.010000,1.022190,0.798219,203.259321,705.647827
14.020000,1.022078,0.798185,203.304389,705.517904
14.030000,1.021975,0.798132,203.328944,705.383578
14.040000,1.021881,0.798062,203.333042,705.245184
14.050000,1.021797,0.797975,203.316765,705.103051
14.060000,1.021722,0.797870,203.280219,704.957499
14.070000,1.021657,0.797748,203.223534,704.808839
14.080000,1.021602,0.797610,203.146864,704.657372
14.090000,1.021557,0.797455,203.050386,704.503390
14.100000,1.021521,0.797285,202.934300,704.347172
14.110000,1.021495,0.797099,202.798830,704.188986
14.120000,1.021479,0.796898,202.644221,704.029088
14.130000,1.021473,0.796681,202.470739,703.867720
14.140000,1.021477,0.796451,202.278673,703.705112
14.150000,1.021490,0.796206,202.068331,703.541481
14.160000,1.021514,0.795947,201.840043,703.377027
14.170000,1.021547,0.795675,201.594157,703.211939
14.180000,1.021589,0.795390,201.331040,703.046392
14.190000,1.021641,0.795093,201.051077,702.880547
14.200000,1.021703,0.794783,200.754672,702.714548
14.210000,1.021774,0.794461,200.442245,702.548529
14.220000,1.021854,0.794127,200.114232,702.382610
14.230000,1.021943,0.793782,199.771088,702.216896
14.240000,1.022041,0.793427,199.413278,702.051480
14.250000,1.022148,0.793061,199.041285,701.886443
14.260000,1.022264,0.792685,198.655605,701.721852
14.270000,1.022388,0.792299,198.256748,701.557766
14.280000,1.022520,0.791904,197.845234,701.394230
14.290000,1.022661,0.791500,197.421596,701.231281
14.300000,1.022809,0.791087,196.986380,701.068943
14.310000,1.022965,0.790666,196.540140,700.907234
14.320000,1.023129,0.790238,196.083440,700.746164
14.330000,1.023300,0.789802,195.616853,700.585733
14.340000,1.023478,0.789358,195.140962,700.425937
14.350000,1.023662,0.788908,194.656354,700.266766
14.360000,1.023853,0.788452,194.163626,700.108204
14.370000,1.024051,0.787990,193.663379,699.950231
14.380000,1.024254,0.787522,193.156221,699.792826
14.390000,1.024464,0.787050,192.642762,699.635965
14.400000,1.024678,0.786572,192.123618,699.479621
14.410000,1.024898,0.786090,191.599407,699.323772
14.420000,1.025123,0.785604,191.070748,699.168391
14.430000,1.025352,0.785114,190.538263,699.013458
14.440000,1.025586,0.784621,190.002570,698.858951
14.450000,1.025824,0.784126,189.464289,698.704856
14.460000,1.026065,0.783628,188.924038,698.551159
14.470000,1.026310,0.783128,188.382434,698.397850
14.480000,1.026558,0.782626,187.840088,698.244930
14.490000,1.026808,0.782123,187.297607,698.092411
14.500000,1.027061,0.781620,186.755596,697.940310
14.510000,1.027317,0.781116,186.214656,697.788654
14.520000,1.027574,0.780613,185.675382,697.637479
14.530000,1.027832,0.780110,185.138366,697.486832
14.540000,1.028092,0.779608,184.604197,697.336769
14.550000,1.028352,0.779108,184.073456,697.187357
14.560000,1.028614,0.778610,183.546719,697.038673
14.570000,1.028875,0.778114,183.024557,696.890809
14.580000,1.029136,0.777621,182.507534,696.743864
14.590000,1.029397,0.777132,181.996210,696.597936
14.600000,1.029658,0.776647,181.491135,696.453130
14.610000,1.029917,0.776166,180.992829,696.309583
14.620000,1.030175,0.775690,180.501802,696.167442
14.630000,1.030432,0.775220,180.018553,696.026857
14.640000,1.030686,0.774755,179.543574,695.887991
14.650000,1.030939,0.774297,179.077349,695.750999
14.660000,1.031188,0.773846,178.620343,695.616067
14.670000,1.031436,0.773403,178.173008,695.483401
14.680000,1.031680,0.772967,177.735792,695.353212
14.690000,1.031921,0.772540,177.309133,695.225721
14.700000,1.032158,0.772122,176.893459,695.101159
14.710000,1.032391,0.771714,176.489189,694.979767
14.720000,1.032621,0.771315,176.096729,694.861794
14.730000,1.032846,0.770928,175.716477,694.747497
14.740000,1.033066,0.770551,175.348817,694.637137
14.750000,1.033282,0.770186,174.994118,694.530981
14.760000,1.033493,0.769834,174.652734,694.429298
14.770000,1.033698,0.769494,174.324997,694.332356
14.780000,1.033898,0.769167,174.011225,694.240424
14.790000,1.034093,0.768853,173.711719,694.153771
14.800000,1.034282,0.768554,173.426763,694.072666
14.810000,1.034465,0.768269,173.156627,693.997375
14.820000,1.034642,0.768000,172.901565,693.928160
14.830000,1.034812,0.767746,172.661814,693.865279
14.840000,1.034976,0.767507,172.437598,693.808982
14.850000,1.035134,0.767285,172.229122,693.759510
14.860000,1.035285,0.767079,172.036579,693.717099
14.870000,1.035429,0.766890,171.860141,693.681976
14.880000,1.035565,0.766719,171.699967,693.654360
14.890000,1.035695,0.766565,171.556199,693.634455
14.900000,1.035818,0.766429,171.428963,693.622452
14.910000,1.035933,0.766311,171.318371,693.618530
14.920000,1.036041,0.766212,171.224515,693.622849
14.930000,1.036141,0.766132,171.147473,693.635558
14.940000,1.036233,0.766070,171.087304,693.656785
14.950000,1.036318,0.766027,171.044053,693.686642
14.960000,1.036395,0.766003,171.017747,693.725223
14.970000,1.036464,0.765999,171.008395,693.772600
14.980000,1.036526,0.766014,171.015992,693.828827
14.990000,1.036579,0.766049,171.040511,693.893939
15.000000,1.036625,0.766103,171.081912,693.967947
15.010000,1.036662,0.766176,171.140138,694.050840
15.020000,1.036692,0.766269,171.215112,694.142589
15.030000,1.036714,0.766381,171.306742,694.243139
15.040000,1.036727,0.766513,171.414916,694.352415
15.050000,1.036733,0.766663,171.539507,694.470318
15.060000,1.036730,0.766833,171.680371,694.596726
15.070000,1.036720,0.767021,171.837344,694.731497
15.080000,1.036702,0.767228,172.010245,694.874466
15.090000,1.036676,0.767453,172.198878,695.025444
15.100000,1.036642,0.767696,172.403028,695.184222
15.110000,1.036600,0.767957,172.622460,695.350570
15.120000,1.036550,0.768235,172.856927,695.524238
15.130000,1.036493,0.768530,173.106159,695.704953
15.140000,1.036428,0.768841,173.369874,695.892425
15.150000,1.036355,0.769169,173.647770,696.086344
15.160000,1.036276,0.769512,173.939528,696.286385
15.170000,1.036188,0.769870,174.244813,696.492202
15.180000,1.036094,0.770243,174.563274,696.703437
15.190000,1.035992,0.770630,174.894543,696.919713
15.200000,1.035884,0.771030,175.238237,697.140643
15.210000,1.035768,0.771444,175.593955,697.365825
15.220000,1.035646,0.771869,175.961283,697.594847
15.230000,1.035517,0.772306,176.339790,697.827285
15.240000,1.035382,0.772755,176.729034,698.062707
15.250000,1.035240,0.773213,177.128554,698.300674
15.260000,1.035092,0.773682,177.537878,698.540740
15.270000,1.034939,0.774159,177.956520,698.782454
15.280000,1.034779,0.774644,178.383982,699.025362
15.290000,1.034614,0.775138,178.819754,699.269006
15.300000,1.034443,0.775637,179.263313,699.512930
15.310000,1.034267,0.776143,179.714125,699.756677
15.320000,1.034086,0.776654,180.171647,699.999792
15.330000,1.033901,0.777170,180.635327,700.241822
15.340000,1.033710,0.777690,181.104602,700.482321
15.350000,1.033515,0.778212,181.578902,700.720848
15.360000,1.033316,0.778737,182.057649,700.956964
15.370000,1.033113,0.779264,182.540261,701.190241
15.380000,1.032907,0.779791,183.026146,701.420265
15.390000,1.032697,0.780318,183.514707,701.646631
15.400000,1.032483,0.780845,184.005345,701.868948
15.410000,1.032267,0.781370,184.497458,702.086835
15.420000,1.032048,0.781892,184.990440,702.299926
15.430000,1.031826,0.782412,185.483685,702.507871
15.440000,1.031602,0.782929,185.976586,702.710333
15.450000,1.031376,0.783441,186.468538,702.906993
15.460000,1.031149,0.783948,186.958935,703.097548
15.470000,1.030920,0.784449,187.447175,703.281712
15.480000,1.030690,0.784944,187.932658,703.459220
15.490000,1.030459,0.785432,188.414791,703.629823
15.500000,1.030227,0.785912,188.892981,703.793292
15.510000,1.029995,0.786385,189.366645,703.949418
15.520000,1.029763,0.786848,189.835204,704.098012
15.530000,1.029531,0.787303,190.298089,704.238904
15.540000,1.029299,0.787747,190.754735,704.371946
15.550000,1.029068,0.788181,191.204590,704.497009
15.560000,1.028839,0.788604,191.647105,704.613983
15.570000,1.028610,0.789016,192.081740,704.722774
15.580000,1.028383,0.789416,192.507968,704.823294
15.590000,1.028158,0.789804,192.925266,704.915490
15.600000,1.027935,0.790180,193.333122,704.999337
15.610000,1.027714,0.790542,193.731041,705.074826
15.620000,1.027496,0.790891,194.118543,705.141964
15.630000,1.027280,0.791227,194.495167,705.200778
15.640000,1.027068,0.791548,194.860469,705.251299
15.650000,1.026859,0.791855,195.214023,705.293584
15.660000,1.026653,0.792148,195.555414,705.327726
15.670000,1.026452,0.792426,195.884255,705.353829
15.680000,1.026254,0.792689,196.200175,705.372011
15.690000,1.026061,0.792937,196.502827,705.382403
15.700000,1.025872,0.793170,196.791884,705.385153
15.710000,1.025688,0.793388,197.067038,705.380420
15.720000,1.025509,0.793590,197.328002,705.368374
15.730000,1.025335,0.793777,197.574507,705.349196
15.740000,1.025166,0.793948,197.806299,705.323072
15.750000,1.025003,0.794103,198.023142,705.290196
15.760000,1.024846,0.794243,198.224819,705.250771
15.770000,1.024694,0.794367,198.411135,705.205007
15.780000,1.024549,0.794476,198.581915,705.153119
15.790000,1.024411,0.794569,198.737005,705.095322
15.800000,1.024278,0.794646,198.876272,705.031843
15.810000,1.024152,0.794708,198.999601,704.962910
15.820000,1.024033,0.794755,199.106902,704.888756
15.830000,1.023921,0.794786,199.198103,704.809613
15.840000,1.023816,0.794802,199.273155,704.725717
15.850000,1.023718,0.794803,199.332027,704.637302
15.860000,1.023627,0.794790,199.374712,704.544602
15.870000,1.023543,0.794761,199.401219,704.447849
15.880000,1.023467,0.794719,199.411580,704.347275
15.890000,1.023398,0.794661,199.405846,704.243108
15.900000,1.023337,0.794590,199.384086,704.135572
15.910000,1.023283,0.794505,199.346391,704.024888
15.920000,1.023238,0.794406,199.292867,703.911271
15.930000,1.023199,0.794294,199.223642,703.794933
15.940000,1.023169,0.794168,199.138861,703.676079
15.950000,1.023146,0.794030,199.038687,703.554906
15.960000,1.023131,0.793879,198.923301,703.431608
15.970000,1.023123,0.793715,198.792900,703.306370
15.980000,1.023124,0.793539,198.647700,703.179369
15.990000,1.023132,0.793351,198.487932,703.050776
16.000000,1.023148,0.793152,198.313843,702.920754
16.010000,1.023171,0.792941,198.125698,702.789457
16.020000,1.023202,0.792719,197.923774,702.657033
16.030000,1.023241,0.792486,197.708365,702.523620
16.040000,1.023287,0.792243,197.479780,702.389349
16.050000,1.023340,0.791990,197.238340,702.254342
16.060000,1.023400,0.791727,196.984382,702.118716
16.070000,1.023468,0.791454,196.718253,701.982576
16.080000,1.023543,0.791172,196.440315,701.846021
16.090000,1.023625,0.790881,196.150941,701.709145
16.100000,1.023714,0.790581,195.850515,701.572030
16.110000,1.023809,0.790273,195.539434,701.434755
16.120000,1.023912,0.789957,195.218102,701.297391
16.130000,1.024020,0.789634,194.886936,701.160003
16.140000,1.024135,0.789303,194.546360,701.022649
16.150000,1.024256,0.788964,194.196808,700.885383
16.160000,1.024383,0.788620,193.838722,700.748253
16.170000,1.024516,0.788269,193.472551,700.611303
16.180000,1.024654,0.787911,193.098751,700.474573
16.190000,1.024798,0.787549,192.717784,700.338099
16.200000,1.024947,0.787180,192.330119,700.201914
16.210000,1.025101,0.786807,191.936228,700.066049
16.220000,1.025260,0.786429,191.536589,699.930532
16.230000,1.025423,0.786047,191.131683,699.795392
16.240000,1.025591,0.785660,190.721993,699.660654
16.250000,1.025763,0.785270,190.308008,699.526345
16.260000,1.025939,0.784877,189.890216,699.392491
16.270000,1.026119,0.784481,189.469108,699.259119
16.280000,1.026302,0.784082,189.045176,699.126255
16.290000,1.026489,0.783681,188.618911,698.993930
16.300000,1.026678,0.783278,188.190802,698.862181
16.310000,1.026871,0.782873,187.761340,698.731043
16.320000,1.027065,0.782468,187.331014,698.600558
16.330000,1.027263,0.782062,186.900313,698.470771
16.340000,1.027462,0.781655,186.469722,698.341730
16.350000,1.027663,0.781248,186.039725,698.213489
16.360000,1.027866,0.780842,185.610803,698.086106
16.370000,1.028070,0.780436,185.183435,697.959646
16.380000,1.028275,0.780032,184.758093,697.834177
16.390000,1.028481,0.779629,184.335249,697.709774
16.400000,1.028687,0.779228,183.915368,697.586520
16.410000,1.028894,0.778829,183.498912,697.464500
16.420000,1.029101,0.778433,183.086336,697.343805
16.430000,1.029308,0.778041,182.678093,697.224521
16.440000,1.029514,0.777651,182.274620,697.106744
16.450000,1.029720,0.777266,181.876339,696.990588
16.460000,1.029925,0.776885,181.483668,696.876174
16.470000,1.030129,0.776509,181.097018,696.763621
16.480000,1.030331,0.776138,180.716789,696.653057
16.490000,1.030532,0.775772,180.343373,696.544616
16.500000,1.030731,0.775413,179.977156,696.438435
16.510000,1.030928,0.775060,179.618517,696.334650
16.520000,1.031123,0.774714,179.267823,696.233406
16.530000,1.031315,0.774375,178.925428,696.134862
16.540000,1.031504,0.774043,178.591680,696.039182
16.550000,1.031691,0.773720,178.266918,695.946532
16.560000,1.031874,0.773404,177.951472,695.857081
16.570000,1.032054,0.773098,177.645663,695.771003
16.580000,1.032231,0.772801,177.349802,695.688472
16.590000,1.032404,0.772513,177.064188,695.609665
16.600000,1.032573,0.772236,176.789111,695.534762
16.610000,1.032738,0.771969,176.524850,695.463939
16.620000,1.032899,0.771712,176.271669,695.397376
16.630000,1.033056,0.771466,176.029823,695.335250
16.640000,1.033208,0.771232,175.799549,695.277732
16.650000,1.033355,0.771009,175.581073,695.224993
16.660000,1.033498,0.770799,175.374605,695.177201
16.670000,1.033636,0.770601,175.180344,695.134517
16.680000,1.033768,0.770415,174.998474,695.097099
16.690000,1.033895,0.770243,174.829167,695.065099
16.700000,1.034018,0.770083,174.672579,695.038663
16.710000,1.034134,0.769937,174.528857,695.017929
16.720000,1.034245,0.769805,174.398131,695.003027
16.730000,1.034351,0.769686,174.280518,694.994080
16.740000,1.034450,0.769582,174.176123,694.991200
16.750000,1.034544,0.769491,174.085036,694.994491
16.760000,1.034632,0.769416,174.007333,695.004043
16.770000,1.034714,0.769355,173.943078,695.019938
16.780000,1.034790,0.769308,173.892319,695.042243
16.790000,1.034860,0.769277,173.855092,695.071016
16.800000,1.034923,0.769260,173.831416,695.106300
16.810000,1.034980,0.769258,173.821299,695.148128
16.820000,1.035031,0.769272,173.824733,695.196519
16.830000,1.035076,0.769300,173.841696,695.251476
16.840000,1.035115,0.769344,173.872153,695.312989
16.850000,1.035146,0.769402,173.916053,695.381034
16.860000,1.035172,0.769476,173.973332,695.455572
16.870000,1.035191,0.769564,174.043913,695.536548
16.880000,1.035204,0.769667,174.127703,695.623894
16.890000,1.035210,0.769785,174.224594,695.717525
16.900000,1.035210,0.769918,174.334466,695.817343
16.910000,1.035204,0.770065,174.457184,695.923234
16.920000,1.035191,0.770226,174.592598,696.035069
16.930000,1.035172,0.770402,174.740546,696.152706
16.940000,1.035147,0.770591,174.900849,696.275986
16.950000,1.035115,0.770794,175.073318,696.404739
16.960000,1.035077,0.771010,175.257746,696.538780
16.970000,1.035033,0.771239,175.453917,696.677909
16.980000,1.034983,0.771480,175.661597,696.821915
16.990000,1.034927,0.771735,175.880542,696.970576
17.000000,1.034865,0.772001,176.110492,697.123655
17.010000,1.034797,0.772278,176.351178,697.280906
17.020000,1.034723,0.772568,176.602314,697.442071
17.030000,1.034643,0.772867,176.863604,697.606884
17.040000,1.034558,0.773178,177.134740,697.775068
17.050000,1.034467,0.773498,177.415399,697.946339
17.060000,1.034371,0.773828,177.705251,698.120403
17.070000,1.034270,0.774167,178.003950,698.296962
17.080000,1.034163,0.774514,178.311142,698.475710
17.090000,1.034052,0.774870,178.626462,698.656335
17.100000,1.033935,0.775233,178.949533,698.838523
17.110000,1.033814,0.775603,179.279971,699.021954
17.120000,1.033688,0.775979,179.617380,699.206306
17.130000,1.033558,0.776362,179.961356,699.391256
17.140000,1.033423,0.776750,180.311485,699.576480
17.150000,1.033284,0.777143,180.667347,699.761656
17.160000,1.033141,0.777540,181.028514,699.946461
17.170000,1.032994,0.777941,181.394549,700.130576
17.180000,1.032844,0.778345,181.765012,700.313682
17.190000,1.032690,0.778751,182.139455,700.495466
17.200000,1.032532,0.779160,182.517424,700.675619
17.210000,1.032372,0.779570,182.898461,700.853836
17.220000,1.032208,0.779981,183.282106,701.029818
17.230000,1.032042,0.780393,183.667893,701.203276
17.240000,1.031873,0.780804,184.055353,701.373924
17.250000,1.031702,0.781215,184.444017,701.541488
17.260000,1.031529,0.781624,184.833413,701.705700
17.270000,1.031353,0.782031,185.223069,701.866303
17.280000,1.031176,0.782436,185.612511,702.023051
17.290000,1.030998,0.782838,186.001268,702.175706
17.300000,1.030817,0.783236,186.388867,702.324043
17.310000,1.030636,0.783630,186.774841,702.467849
17.320000,1.030454,0.784020,187.158722,702.606922
17.330000,1.030271,0.784405,187.540045,702.741073
17.340000,1.030088,0.784785,187.918351,702.870126
17.350000,1.029904,0.785158,188.293183,702.993916
17.360000,1.029720,0.785525,188.664089,703.112296
17.370000,1.029536,0.785886,189.030624,703.225126
17.380000,1.029353,0.786239,189.392342,703.332283
17.390000,1.029170,0.786584,189.748809,703.433653
17.400000,1.028988,0.786922,190.099596,703.529129
17.410000,1.028807,0.787251,190.444281,703.618624
17.420000,1.028627,0.787571,190.782445,703.702071
17.430000,1.028449,0.787882,191.113683,703.779419
17.440000,1.028272,0.788183,191.437598,703.850624
17.450000,1.028097,0.788475,191.753806,703.915659
17.460000,1.027924,0.788757,192.061934,703.974509
17.470000,1.027753,0.789028,192.361620,704.027173
17.480000,1.027585,0.789289,192.652516,704.073659
17.490000,1.027419,0.789539,192.934290,704.113982
17.500000,1.027256,0.789778,193.206619,704.148172
17.510000,1.027096,0.790006,193.469192,704.176282
17.520000,1.026939,0.790222,193.721714,704.198377
17.530000,1.026785,0.790426,193.963907,704.214526
17.540000,1.026635,0.790619,194.195507,704.224813
17.550000,1.026489,0.790800,194.416266,704.229327
17.560000,1.026347,0.790969,194.625949,704.228168
17.570000,1.026208,0.791126,194.824341,704.221445
17.580000,1.026074,0.791271,195.011236,704.209272
17.590000,1.025944,0.791403,195.186446,704.191772
17.600000,1.025819,0.791523,195.349795,704.169071
17.610000,1.025698,0.791631,195.501122,704.141301
17.620000,1.025583,0.791727,195.640282,704.108600
17.630000,1.025472,0.791810,195.767145,704.071111
17.640000,1.025366,0.791881,195.881598,704.028979
17.650000,1.025265,0.791940,195.983543,703.982356
17.660000,1.025170,0.791986,196.072898,703.931394
17.670000,1.025080,0.792020,196.149597,703.876247
17.680000,1.024996,0.792042,196.213593,703.817071
17.690000,1.024917,0.792052,196.264852,703.754027
17.700000,1.024844,0.792051,196.303355,703.687272
17.710000,1.024776,0.792037,196.329102,703.616969
17.720000,1.024714,0.792011,196.342107,703.543278
17.730000,1.024659,0.791974,196.342399,703.466357
17.740000,1.024609,0.791925,196.330025,703.386366
17.750000,1.024565,0.791866,196.305047,703.303460
17.760000,1.024527,0.791794,196.267539,703.217796
17.770000,1.024495,0.791712,196.217591,703.129528
17.780000,1.024469,0.791619,196.155309,703.038804
17.790000,1.024450,0.791515,196.080813,702.945773
17.800000,1.024436,0.791401,195.994238,702.850579
17.810000,1.024429,0.791277,195.895731,702.753361
17.820000,1.024427,0.791142,195.785453,702.654259
17.830000,1.024432,0.790998,195.663578,702.553403
17.840000,1.024443,0.790844,195.530296,702.450925
17.850000,1.024459,0.790680,195.385805,702.346948
17.860000,1.024482,0.790507,195.230318,702.241594
17.870000,1.024511,0.790325,195.064061,702.134978
17.880000,1.024545,0.790135,194.887269,702.027212
17.890000,1.024586,0.789936,194.700191,701.918403
17.900000,1.024632,0.789728,194.503084,701.808655
17.910000,1.024684,0.789513,194.296217,701.698065
17.920000,1.024741,0.789290,194.079871,701.586727
17.930000,1.024804,0.789059,193.854334,701.474732
17.940000,1.024873,0.788821,193.619903,701.362164
17.950000,1.024946,0.788576,193.376888,701.249104
17.960000,1.025025,0.788324,193.125603,701.135632
17.970000,1.025110,0.788066,192.866372,701.021819
17.980000,1.025199,0.787802,192.599527,700.907737
17.990000,1.025293,0.787531,192.325405,700.793453
18.000000,1.025392,0.787255,192.044354,700.679031
18.010000,1.025495,0.786974,191.756723,700.564533
18.020000,1.025603,0.786688,191.462870,700.450017
18.030000,1.025715,0.786397,191.163159,700.335540
18.040000,1.025831,0.786101,190.857956,700.221157
18.050000,1.025952,0.785801,190.547634,700.106921
18.060000,1.026076,0.785497,190.232568,699.992884
18.070000,1.026204,0.785189,189.913139,699.879096
18.080000,1.026335,0.784879,189.589728,699.765606
18.090000,1.026470,0.784565,189.262721,699.652464
18.100000,1.026608,0.784248,188.932503,699.539722
18.110000,1.026750,0.783929,188.599464,699.427430
18.120000,1.026893,0.783608,188.263994,699.315639
18.130000,1.027040,0.783285,187.926483,699.204402
18.140000,1.027189,0.782961,187.587324,699.093771
18.150000,1.027340,0.782635,187.246908,698.983801
18.160000,1.027494,0.782309,186.905626,698.874548
18.170000,1.027649,0.781982,186.563868,698.766071
18.180000,1.027806,0.781655,186.222023,698.658430
18.190000,1.027965,0.781328,185.880480,698.551688
18.200000,1.028125,0.781001,185.539625,698.445910
18.210000,1.028286,0.780675,185.199840,698.341165
18.220000,1.028448,0.780350,184.861508,698.237522
18.230000,1.028611,0.780027,184.525005,698.135057
18.240000,1.028774,0.779705,184.190706,698.033844
18.250000,1.028938,0.779385,183.858981,697.933964
18.260000,1.029102,0.779068,183.530199,697.835493
18.270000,1.029266,0.778753,183.204717,697.738506
18.280000,1.029429,0.778442,182.882886,697.643092
18.290000,1.029593,0.778134,182.565050,697.549346
18.300000,1.029755,0.777829,182.251547,697.457364
18.310000,1.029917,0.777529,181.942712,697.367242
18.320000,1.030078,0.777232,181.638870,697.279082
18.330000,1.030238,0.776941,181.340342,697.192987
18.340000,1.030396,0.776655,181.047440,697.109062
18.350000,1.030553,0.776374,180.760472,697.027415
18.360000,1.030708,0.776098,180.479735,696.948158
18.370000,1.030861,0.775829,180.205522,696.871400
18.380000,1.031012,0.775565,179.938121,696.797250
18.390000,1.031161,0.775309,179.677807,696.725820
18.400000,1.031308,0.775059,179.424845,696.657234
18.410000,1.031452,0.774816,179.179494,696.591610
18.420000,1.031593,0.774581,178.942006,696.529068
18.430000,1.031731,0.774354,178.712624,696.469730
18.440000,1.031867,0.774135,178.491582,696.413714
18.450000,1.031999,0.773924,178.279105,696.361140
18.460000,1.032128,0.773722,178.075407,696.312125
18.470000,1.032254,0.773528,177.880696,696.266785
18.480000,1.032376,0.773344,177.695166,696.225234
18.490000,1.032495,0.773169,177.519005,696.187582
18.500000,1.032609,0.773004,177.352386,696.153939
18.510000,1.032720,0.772849,177.195476,696.124407
18.520000,1.032827,0.772703,177.048426,696.099087
18.530000,1.032930,0.772568,176.911378,696.078073
18.540000,1.033028,0.772444,176.784463,696.061455
18.550000,1.033122,0.772330,176.667800,696.049316
18.560000,1.033212,0.772227,176.561496,696.041736
18.570000,1.033297,0.772134,176.465649,696.038786
18.580000,1.033378,0.772053,176.380343,696.040531
18.590000,1.033454,0.771983,176.305653,696.047029
18.600000,1.033526,0.771925,176.241642,696.058331
18.610000,1.033593,0.771878,176.188360,696.074480
18.620000,1.033654,0.771842,176.145848,696.095509
18.630000,1.033711,0.771818,176.114133,696.121446
18.640000,1.033763,0.771806,176.093232,696.152306
18.650000,1.033811,0.771806,176.083151,696.188099
18.660000,1.033853,0.771817,176.083883,696.228821
18.670000,1.033890,0.771840,176.095410,696.274463
18.680000,1.033922,0.771874,176.117701,696.325004
18.690000,1.033949,0.771921,176.150717,696.380413
18.700000,1.033971,0.771979,176.194404,696.440649
18.710000,1.033987,0.772048,176.248698,696.505663
18.720000,1.033999,0.772129,176.313522,696.575392
18.730000,1.034005,0.772222,176.388790,696.649768
18.740000,1.034007,0.772326,176.474403,696.728707
18.750000,1.034003,0.772441,176.570249,696.812121
18.760000,1.033994,0.772567,176.676209,696.899907
18.770000,1.033980,0.772704,176.792148,696.991955
18.780000,1.033961,0.772851,176.917923,697.088145
18.790000,1.033937,0.773009,177.053378,697.188347
18.800000,1.033908,0.773178,177.198349,697.292422
18.810000,1.033875,0.773356,177.352658,697.400223
18.820000,1.033836,0.773544,177.516118,697.511593
18.830000,1.033792,0.773742,177.688531,697.626368
18.840000,1.033744,0.773949,177.869689,697.744375
18.850000,1.033691,0.774166,178.059373,697.865433
18.860000,1.033633,0.774390,178.257356,697.989357
18.870000,1.033571,0.774624,178.463400,698.115952
18.880000,1.033504,0.774865,178.677258,698.245018
18.890000,1.033433,0.775114,178.898671,698.376350
18.900000,1.033358,0.775371,179.127377,698.509736
18.910000,1.033278,0.775635,179.363099,698.644961
18.920000,1.033194,0.775905,179.605555,698.781805
18.930000,1.033106,0.776181,179.854454,698.920046
18.940000,1.033015,0.776464,180.109499,699.059457
18.950000,1.032919,0.776752,180.370381,699.199810
18.960000,1.032820,0.777045,180.636790,699.340873
18.970000,1.032717,0.777343,180.908404,699.482416
18.980000,1.032611,0.777646,181.184897,699.624207
18.990000,1.032501,0.777952,181.465936,699.766012
19.000000,1.032388,0.778262,181.751185,699.907600
19.010000,1.032272,0.778574,182.040299,700.048741
19.020000,1.032153,0.778890,182.332931,700.189205
19.030000,1.032032,0.779207,182.628729,700.328765
19.040000,1.031907,0.779526,182.927336,700.467199
19.050000,1.031780,0.779847,183.228393,700.604284
19.060000,1.031651,0.780169,183.531538,700.739805
19.070000,1.031520,0.780491,183.836406,700.873549
19.080000,1.031386,0.780813,184.142630,701.005309
19.090000,1.031251,0.781135,184.449840,701.134883
19.100000,1.031113,0.781455,184.757669,701.262075
19.110000,1.030975,0.781775,185.065744,701.386695
19.120000,1.030835,0.782093,185.373697,701.508560
19.130000,1.030693,0.782409,185.681157,701.627494
