Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g1,Reactive Power,Tau 1,0.6415236217421546,-0.32100147910519017,0.3434030337029286,-1.2268587260766182
load03,g1,Reactive Power,Tau 1,0.050385161213662516,-0.2807583610488335,0.344344336216656,0.8848641733189461
load03,g1,Reactive Power,Tau 1,0.019758435790124148,0.006240158989310372,0.021946074807955435,-3.129929569239773
load03,g1,Reactive Power,Tau 0.1,0.6412057123036241,-0.32954324343836694,0.35379794396564745,-1.2187388928911056
load03,g1,Reactive Power,Tau 0.1,0.031954503202584604,-0.22042336737730597,0.37768756021091526,1.2268004908812302
load03,g1,Reactive Power,Tau 0.1,0.1366119980930502,-0.20699364175524695,0.052648210304253845,-0.3176712517383085
load03,g1,Reactive Power,Tau 0.1,0.013858958536719604,0.01843770160636269,0.016081878086023908,-1.7488922534112064
load03,g1,Reactive Power,Tau 0.01,0.6388119274530218,-0.329783735761675,0.35184337702998364,-1.1683380371074599
load03,g1,Reactive Power,Tau 0.01,0.9758712377804546,-0.46342552774859663,0.02858459805755382,2.003934531429749
load03,g1,Reactive Power,Tau 0.01,0.027134882115981456,-0.24336271092592382,0.5295698794484377,1.2859971852212317
load03,g1,Reactive Power,Tau 0.01,0.1367157747784141,-0.17540464856539995,0.0401773179951083,-0.27403919927561726
load03,g1,Reactive Power,Tau 0.01,0.012613346726750112,0.016844596051795224,0.01845334714485522,-1.4432478322511457
load03,g8,Voltage,Order 4,0.01686319947297689,-0.06335594003897078,3.942351000110497e-05,-1.3937601360418097
load03,g8,Voltage,Order 6,0.6474074845972303,-0.28908978786160816,4.7030358859179327e-05,1.4791672604705144
load03,g8,Voltage,Order 6,0.037255337680485424,-0.1841727044856427,0.0001099763947673075,-2.5361485675574835
load03,g8,Voltage,Order 6,0.017778126980947048,0.010835760431790716,5.768805347007498e-06,-2.265600700809013
load03,g8,Voltage,Tau 0.1,0.6474074845972303,-0.28908978786160816,4.7030358859179327e-05,1.4791672604705144
load03,g8,Voltage,Tau 0.1,0.037255337680485424,-0.1841727044856427,0.0001099763947673075,-2.5361485675574835
load03,g8,Voltage,Tau 0.1,0.017778126980947048,0.010835760431790716,5.768805347007498e-06,-2.265600700809013
load03,g8,Voltage,Tau 0.01,0.6398035133242077,-0.32521388999199724,5.1403722604545653e-05,1.6869213248007084
load03,g8,Voltage,Tau 0.01,0.9732810353028041,-0.4918384432147903,1.7326201752849995e-05,-1.489636833899606
load03,g8,Voltage,Tau 0.01,0.13459126128813576,-0.17432264076671997,2.0248645099787885e-05,2.790458743243048
load03,g8,Voltage,Tau 0.01,0.06817081767559557,-0.12008664253747243,3.0468341757829393e-05,2.464571532581712
load03,g8,Current,Order 2,0.02007376820457975,-0.0881288388786013,0.00034226458525231894,-2.392584542189102
load03,g8,Current,Order 4,0.1705098978373841,-0.17421708935937197,5.400703622119694e-05,1.4484257605847042
load03,g8,Current,Order 4,0.021014290016210545,-0.06400686368857803,0.0002500219324948488,-2.4862926273971606
load03,g8,Current,Order 6,0.673587045247426,-0.2327852679331811,0.00011617457049098513,-1.6002337379344818
load03,g8,Current,Order 6,0.009875332382397147,-0.006506037831936675,7.921963338667122e-05,-0.4961258706561538
load03,g8,Current,Tau 1,0.020820738736677325,-0.09123384248557109,0.00034453812293615857,-2.411595033020544
load03,g8,Current,Tau 0.1,0.64286501450475,-0.37049227375119065,0.00018493739825947695,-1.1445574860476875
load03,g8,Current,Tau 0.1,1.1499178690478535,-0.5525499986115369,8.764790084734904e-05,0.9128800002350719
load03,g8,Current,Tau 0.1,0.011934217715873507,-0.11483073058014712,0.0006972993537356478,-2.017934198482088
load03,g8,Current,Tau 0.01,0.6429076570657395,-0.35985739812929524,0.00017951953965937987,-1.1374827431840044
load03,g8,Current,Tau 0.01,1.1488646572322196,-0.5546581218817038,8.819434282571874e-05,0.9415267353667092
load03,g8,Current,Tau 0.01,0.01132977140761068,-0.11359631776759004,0.0007177518710529446,-1.9922853566257805
load03,g8,Current,Tau 0.01,0.10628221161219564,-0.10633802852367907,9.769754970382581e-06,1.41088965158973
load03,g8,Active Power,Order 2,0.019097493283552376,-0.10167555013928231,0.3418929998952922,-2.3088421651106525
load03,g8,Active Power,Order 4,0.08039509775943918,-0.2744187774369996,0.22458185707021264,2.2022086141151354
load03,g8,Active Power,Order 4,0.01873681891510272,-0.020787995972721036,0.0755090269445971,-2.193705437859182
load03,g8,Active Power,Order 6,0.6834073293364287,-0.22602185240515082,0.06123550105480717,-1.6064460652680057
load03,g8,Active Power,Order 6,0.008967705073574129,-0.005960225755849939,0.06858110716781572,-0.3014390550425766
load03,g8,Active Power,Tau 1,0.6518627784654134,-0.3332877654606726,0.09532416921399713,-1.1599211203852218
load03,g8,Active Power,Tau 1,0.0030847328104404185,-0.12953885200975215,2.5434876369304975,-1.6774156231434039
load03,g8,Active Power,Tau 0.1,0.6518627784654134,-0.3332877654606726,0.09532416921399713,-1.1599211203852218
load03,g8,Active Power,Tau 0.1,0.0030847328104404185,-0.12953885200975215,2.5434876369304975,-1.6774156231434039
load03,g8,Active Power,Tau 0.01,1.3666444660084032,-0.9486694949014092,0.054780041560274995,-0.84483345517451
load03,g8,Active Power,Tau 0.01,0.6397668549388041,-0.3442663303255869,0.09498750553684458,-0.9759780481382504
load03,g8,Active Power,Tau 0.01,1.0588166367579739,-0.6611296726338408,0.05728447066959434,2.04767698195927
load03,g8,Active Power,Tau 0.01,0.0029898689006300737,-0.010204475119183652,0.21860168925335613,0.9537867720126273
load03,g8,Reactive Power,Order 2,0.025600317908900286,-0.12066737625224058,0.27689697964420545,-2.4279502910627677
load03,g8,Reactive Power,Order 4,0.06439508085092814,-0.2040400644196289,0.23990574554252955,2.413872079401674
load03,g8,Reactive Power,Order 4,0.01215804510146917,-0.0028804569926285514,0.03149623039448104,-0.9490616949016496
load03,g8,Reactive Power,Order 6,0.6441674020092372,-0.3165869564400598,0.050470466923497874,-1.1209552439870534
load03,g8,Reactive Power,Order 6,0.05971045854948642,-0.18095304274475962,0.21859239563340158,2.653921800376622
load03,g8,Reactive Power,Order 6,0.013953024088554516,-0.0030937545020370575,0.029686224421752196,-1.3199555851375078
load03,g8,Reactive Power,Tau 1,0.025600317908900286,-0.12066737625224058,0.27689697964420545,-2.4279502910627677
load03,g8,Reactive Power,Tau 0.1,0.06439508085092814,-0.2040400644196289,0.23990574554252955,2.413872079401674
load03,g8,Reactive Power,Tau 0.1,0.01215804510146917,-0.0028804569926285514,0.03149623039448104,-0.9490616949016496
load03,g8,Reactive Power,Tau 0.01,0.6401438407644225,-0.3371583282845665,0.05223873381539631,-0.9914540504524384
load03,g8,Reactive Power,Tau 0.01,0.9867081742208016,-0.42019965036579365,0.015800798625577712,1.8062305251309252
load03,g8,Reactive Power,Tau 0.01,0.06917210898705453,-0.1421656659963814,0.12590233797681058,2.256914027158554
load03,g8,Reactive Power,Tau 0.01,0.12493928261645777,-0.32190726912713713,0.03561810507426753,2.2702383730014626
load03,g9,Voltage,Order 2,0.6735270338987268,-0.2921493368776873,0.00012824786299942025,1.242676023017143
load03,g9,Voltage,Order 4,0.8688907229918296,-0.4458064392109562,0.0001010531280929121,-0.7299824348449031
load03,g9,Voltage,Order 4,0.5905792478299734,-0.44008380673799796,0.00014289617368478568,2.3179031697623347
load03,g9,Voltage,Order 6,0.6394402595224471,-0.36075949086615267,0.00014698743478862137,1.7418246942801208
load03,g9,Voltage,Order 6,0.983250210837068,-0.4416371398051189,9.399417888590279e-05,-1.6739374884808658
load03,g9,Voltage,Order 6,0.12522650818305758,-0.33051628071305217,4.402842211386209e-05,-1.9642265090374273
load03,g9,Voltage,Tau 1,0.6735270338987268,-0.2921493368776873,0.00012824786299942025,1.242676023017143
load03,g9,Voltage,Tau 0.1,0.9855739092238393,-0.4597291096744132,9.845214052761889e-05,-1.6907519263214055
load03,g9,Voltage,Tau 0.1,0.6388772001692167,-0.34643549067300033,0.00014114219676982705,1.7814922774049387
load03,g9,Voltage,Tau 0.1,0.24466621643984549,-0.7575741665562428,7.150430661736436e-05,2.6967588216877845
load03,g9,Voltage,Tau 0.1,0.012855041883854756,-0.05821332743129273,3.8826584709743806e-06,2.449840828019865
load03,g9,Voltage,Tau 0.01,0.9773305219794002,-0.5259369993655757,0.00011057998195946838,-1.5203646208947497
load03,g9,Voltage,Tau 0.01,0.637893767943085,-0.33482869548217975,0.00013499099520439663,1.804001214638015
load03,g9,Voltage,Tau 0.01,0.26391758774680746,-0.7492315113390488,5.047336168227343e-05,2.7727038129549872
load03,g9,Voltage,Tau 0.01,1.1144513662770184,-0.35982601946558535,1.105199500753084e-05,1.9673321952728973
load03,g9,Voltage,Tau 0.01,0.13838889967765095,-0.18888038261507062,9.043695710956461e-06,-1.7779289442866517
load03,g9,Voltage,Tau 0.01,0.009440337170200114,-0.076659060206801,1.03692198413453e-05,3.099673469793028
load03,g9,Current,Order 2,0.01958736651172665,-0.0989757526617132,0.0004748168169618553,-2.332928861928587
load03,g9,Current,Order 4,0.7446730954567903,-0.2495993899349854,0.00025882589603826335,-2.4216107327084213
load03,g9,Current,Order 4,0.01837225349245335,-0.11046908037668507,0.0005614948433309223,-2.267716167835029
load03,g9,Current,Order 6,0.8313548832134315,-0.33907391714024315,0.00031159682331961136,-3.133202802434559
load03,g9,Current,Order 6,0.28170781829526786,-0.5638322111349351,0.00026015611855462146,1.0770095369082906
load03,g9,Current,Order 6,0.02099923124139978,-0.06406133795040085,0.00029735736448292485,-2.4576769360134665
load03,g9,Current,Tau 1,0.01958736651172665,-0.0989757526617132,0.0004748168169618553,-2.332928861928587
load03,g9,Current,Tau 0.1,0.9827438703060873,-0.4547710354554019,0.0003834119047203894,1.7116354464782604
load03,g9,Current,Tau 0.1,0.6411404427209022,-0.3441284450993695,0.0003524363500247043,-1.166914772418742
load03,g9,Current,Tau 0.1,0.005318994044167048,-0.00859158321909026,0.0001699862406072039,0.47104315581735406
load03,g9,Current,Tau 0.01,0.9748541892944553,-0.5423875256357462,0.0004507938163203136,1.8988425972963978
load03,g9,Current,Tau 0.01,0.6384052231763495,-0.3279903857604631,0.0003306499743219096,-1.1070652647700399
load03,g9,Current,Tau 0.01,1.107308491765368,-0.42237460763106055,5.893974486212304e-05,-0.9182742137452421
load03,g9,Current,Tau 0.01,0.0032224145282108174,-0.010705556013585311,0.0002982225649463681,0.906400204401187
load03,g9,Active Power,Order 2,0.018576134471887794,-0.10601991526185015,0.5322866670885954,-2.2769824612281235
load03,g9,Active Power,Order 4,0.7785705396499548,-0.22741528319868076,0.1703514112241856,-2.6475754115618892
load03,g9,Active Power,Order 4,0.018103521843261597,-0.11027969586693066,0.5679632845349684,-2.253209335532091
load03,g9,Active Power,Order 6,0.8582343304297783,-0.33426827973470685,0.24966919481099842,2.980021690783639
load03,g9,Active Power,Order 6,0.1764347367446557,-0.5962951142052878,0.40640753576355065,1.6159628021766577
load03,g9,Active Power,Order 6,0.020208046222972172,-0.03998574233406772,0.1883525258329562,-2.4108297823488427
load03,g9,Active Power,Tau 1,0.018576134471887794,-0.10601991526185015,0.5322866670885954,-2.2769824612281235
load03,g9,Active Power,Tau 0.1,0.9845473678273179,-0.4510784663423893,0.31311177588156425,1.7327262353817723
load03,g9,Active Power,Tau 0.1,0.6417376732494351,-0.35885529272796224,0.26656976615397343,-1.0786375421055265
load03,g9,Active Power,Tau 0.01,0.9772847402614511,-0.5214772690219751,0.3568872117370526,1.8862017508776978
load03,g9,Active Power,Tau 0.01,0.6380108700322614,-0.3380126089162417,0.24721927578043149,-0.9936389371044124
load03,g9,Active Power,Tau 0.01,1.1137013875357762,-0.346906102231363,0.03238487665471145,-0.8936353127358994
load03,g9,Active Power,Tau 0.01,0.0012812901881695481,-0.011013831027657229,0.7626129550649501,1.3066212019273138
load03,g9,Reactive Power,Order 2,0.02273323281964348,-0.05218986229908451,0.0392356473131994,-2.6946748547278103
load03,g9,Reactive Power,Order 4,0.13561511355044603,-0.09769486408874152,0.018908458445779618,-0.9574901687884059
load03,g9,Reactive Power,Order 4,0.021391873287581232,-0.071194321458796,0.05574495317655869,-2.56699777940552
load03,g9,Reactive Power,Order 6,0.5102197760331969,-0.20634757556303376,0.019203499667258272,1.2483636035748522
load03,g9,Reactive Power,Order 6,0.11217312212025736,-0.08235774658260062,0.014179882590345163,-0.12940972856804558
load03,g9,Reactive Power,Order 6,0.02111693898806673,-0.06597214309806393,0.04874298771711398,-2.5425161739044118
load03,g9,Reactive Power,Tau 1,0.764096303332134,-0.46934209024248835,0.04978063927704244,-1.0685878661714068
load03,g9,Reactive Power,Tau 1,0.16497094616576727,-0.3694314023643934,0.07963121479105735,-1.7091625020967
load03,g9,Reactive Power,Tau 1,0.015257779795443625,-0.11254335170047598,0.12578880555017255,-2.2303628534180735
load03,g9,Reactive Power,Tau 0.1,0.97706330882705,-0.4200416581719178,0.03207144421890876,-2.426818694116061
load03,g9,Reactive Power,Tau 0.1,0.6381710923549339,-0.3957710059260616,0.03937404505522318,-0.0051584366669826295
load03,g9,Reactive Power,Tau 0.1,0.13763082135811722,-0.3256498302052558,0.09941892687384819,-1.0208545969680014
load03,g9,Reactive Power,Tau 0.1,0.08234282786411663,-0.1460616155097532,0.0219337808207445,-1.8161886896408166
load03,g9,Reactive Power,Tau 0.01,0.9817893328587425,-0.44624516212870885,0.034082848698889355,-2.499862509592038
load03,g9,Reactive Power,Tau 0.01,0.6341291089586137,-0.3531196987627645,0.03495098543562355,0.13576484745756126
load03,g9,Reactive Power,Tau 0.01,0.1282858445197709,-0.24005096347445473,0.06619906416466168,-0.2140634135270549
load03,g9,Reactive Power,Tau 0.01,0.05812041961137196,-0.2361204620438613,0.11327632253529595,0.232711110263947
load03,g9,Reactive Power,Tau 0.01,0.4079148005298936,-0.617133007303637,0.012811254580784755,0.8396561641361457
load03,g9,Reactive Power,Tau 0.01,0.006725688145399019,-0.009861261690022827,0.023921524769178273,0.18002118892962105
load03,g10,Voltage,Order 2,0.11649538385430962,-0.2565090044872042,7.417944372806789e-05,-2.9953141736998528
load03,g10,Voltage,Order 4,0.6450628823763463,-0.28945850916715704,4.658152671243918e-05,1.6104114430120675
load03,g10,Voltage,Order 4,0.11849644791803247,-0.1855085760556279,5.332956704762091e-05,-3.0898727887458493
load03,g10,Voltage,Order 6,0.647461526488263,-0.3154113373620187,5.041779676288818e-05,1.6008379662745627
load03,g10,Voltage,Order 6,0.12913363789646948,-0.19652814469118182,5.3464935100381976e-05,2.9011199259681764
load03,g10,Voltage,Tau 1,0.11649538385430962,-0.2565090044872042,7.417944372806789e-05,-2.9953141736998528
load03,g10,Voltage,Tau 0.1,0.6386805022235316,-0.3339281906371639,5.236729142873596e-05,1.770345643930604
load03,g10,Voltage,Tau 0.1,0.9817784872747574,-0.4851158082318041,1.4592457123351521e-05,-1.572129327275486
load03,g10,Voltage,Tau 0.1,0.12837717118497965,-0.20047684383749792,5.49340534678207e-05,2.9305928594548507
load03,g10,Voltage,Tau 0.01,0.6386805022235316,-0.3339281906371639,5.236729142873596e-05,1.770345643930604
load03,g10,Voltage,Tau 0.01,0.9817784872747574,-0.4851158082318041,1.4592457123351521e-05,-1.572129327275486
load03,g10,Voltage,Tau 0.01,0.12837717118497965,-0.20047684383749792,5.49340534678207e-05,2.9305928594548507
load03,g10,Current,Order 2,0.018791690282367497,-0.036987074005717206,0.00025464957573428145,-2.6184284178743047
load03,g10,Current,Order 4,0.15992923530133546,-0.20688333077246013,0.00016996642532540876,1.8786114399123452
load03,g10,Current,Order 4,0.01907846708082471,-0.009190257676355713,0.00013855453709938348,-2.7118476777922864
load03,g10,Current,Order 6,0.6911317151743885,-0.3849321468803609,0.0002414485515229756,-1.5377109842812222
load03,g10,Current,Order 6,0.012883282918185914,-0.027324115552204722,0.00021453469675972408,-2.1425476549253557
load03,g10,Current,Tau 1,0.6844237296203687,-0.3259241820037721,0.00020948469270714372,-1.5124939607566195
load03,g10,Current,Tau 1,0.012302008614788414,0.0253787743727084,5.2894082501854e-05,-1.2990474936789231
load03,g10,Current,Tau 0.1,1.098009864720887,-0.44600807627334904,0.00014468034658651264,2.2006855995107535
load03,g10,Current,Tau 0.1,0.6417306663864367,-0.3431905146393956,0.0002112215098848988,-0.9341556656436443
load03,g10,Current,Tau 0.1,0.12289085220947323,-0.18251823165569336,6.423727228139734e-05,2.961546393129375
load03,g10,Current,Tau 0.1,0.005456733584653718,0.01887999563935164,0.00014576701497433505,0.29772632665255533
load03,g10,Current,Tau 0.01,1.0979113055300462,-0.4508229632775323,0.00014658425404520404,2.203085947504232
load03,g10,Current,Tau 0.01,0.6416816430608042,-0.33957173456311546,0.00020856601599827303,-0.930706009347642
load03,g10,Current,Tau 0.01,0.12387908462661136,-0.20834072038250873,7.686032184256808e-05,2.8853273747031345
load03,g10,Current,Tau 0.01,0.014837852988812104,-0.11227307908744688,0.00033614708244736314,-2.6662882753801136
load03,g10,Current,Tau 0.01,0.010601428782901847,0.03450831551651279,3.665178412365995e-05,-0.8642870097934071
load03,g10,Active Power,Order 2,0.018994717602253117,-0.02431679249801749,0.21626959981658342,-2.7156877669626143
load03,g10,Active Power,Order 4,0.0697868219662273,-0.16730578434428897,0.19139604292842835,2.2549546310675055
load03,g10,Active Power,Order 4,0.018551922875103193,0.011611551906075627,0.0800269296208763,-2.7174983654153024
load03,g10,Active Power,Order 6,0.8057827166869904,-0.34997529350559237,0.14304860386672172,-2.1012151092502096
load03,g10,Active Power,Order 6,0.008559126422769826,0.017583951918210744,0.12722216833887914,-0.5067432554087593
load03,g10,Active Power,Tau 1,0.0074807890785970055,0.019825700385964883,0.12126292143723096,-0.19464214959962406
load03,g10,Active Power,Tau 0.1,0.0074807890785970055,0.019825700385964883,0.12126292143723096,-0.19464214959962406
load03,g10,Active Power,Tau 0.01,0.0074807890785970055,0.019825700385964883,0.12126292143723096,-0.19464214959962406
load03,g10,Reactive Power,Order 2,0.021131967214263355,-0.16129770625261658,0.31225506305533896,-2.2059993825362985
load03,g10,Reactive Power,Order 4,0.15800924812022094,-0.2119357708039842,0.17676963361197706,2.0643248272129724
load03,g10,Reactive Power,Order 4,0.020247693283782314,-0.048043955609102476,0.07238958775542087,-2.2849585949207256
load03,g10,Reactive Power,Order 6,0.6431125832171817,-0.327256386923043,0.14537165795103277,-1.2394296715590063
load03,g10,Reactive Power,Order 6,0.12291247368182315,-0.19168825970967385,0.1701177225998344,2.9671706738467534
load03,g10,Reactive Power,Order 6,0.021618904220276583,-0.07019421044680417,0.11075499582482383,-2.441729878801711
load03,g10,Reactive Power,Tau 1,0.021131967214263355,-0.16129770625261658,0.31225506305533896,-2.2059993825362985
load03,g10,Reactive Power,Tau 0.1,0.6480149015623387,-0.3166127637353418,0.13949096575795478,-1.2970196408793861
load03,g10,Reactive Power,Tau 0.1,0.12598134984705991,-0.22277850142826885,0.20240627608236691,2.8220319235985896
load03,g10,Reactive Power,Tau 0.1,0.041982406800174905,-0.06761037009920448,0.04384586089914811,2.578997192905523
load03,g10,Reactive Power,Tau 0.1,0.01694634284240204,-0.007399568658143225,0.025011141403760317,-1.8955726940337225
load03,g10,Reactive Power,Tau 0.01,0.6391226462506348,-0.33126730063696563,0.14415914807638824,-1.120014567019027
load03,g10,Reactive Power,Tau 0.01,0.9688809479121175,-0.46079685700972983,0.034828853969078595,1.9142470705465748
load03,g10,Reactive Power,Tau 0.01,0.132123649671241,-0.21773460829564914,0.17326674651601986,2.6094607981140374
load03,g10,Reactive Power,Tau 0.01,0.06441614335823702,-0.11165338778016541,0.04329724628205618,0.016275917939174097
