k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
7,1,2,0.5748156700621905,-1.2476259221011228,0.21105427033522295,0.21105427033522295,0.4221085406704459
7,2,21,0.544479695784691,-0.1580437033553382,0.009293855293682856,0.012417681392434746,0.026985530280126867
7,3,42,0.5414822216572793,-0.12373643129962042,0.008825388061139689,0.009680639169200677,0.016731272579139766
7,4,26,1.054444010087768,-0.7903113861295259,0.03234932167614617,0.05301668849026084,0.2904313380907213
7,5,21,1.070184873069799,-0.7056494810619984,0.033107262111392866,0.04336102323188945,0.14453596398220234
7,6,33,0.5427617788660669,-0.09029311785837718,0.01095789130839837,0.010083012794355724,0.02582448377805376
7,7,3,1.08713352408584,-0.2403524825566656,0.0034462169006017162,0.009523299314451887,0.025123681042753945
