k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
6,1,2,0.5748156700621905,-1.2476259221011228,0.21105427033522295,0.21105427033522295,0.4221085406704459
6,2,26,1.054444010087768,-0.7903113861295259,0.03234932167614617,0.05301668849026084,0.2904313380907213
6,3,38,0.5404787990806468,-0.09437882772054076,0.009293957841183621,0.011363074802683702,0.029405041243695727
6,4,21,1.070184873069799,-0.7056494810619984,0.033107262111392866,0.04336102323188945,0.14453596398220234
6,5,58,0.5434638299377056,-0.13810500290583763,0.016308544570606157,0.01656951767970049,0.04694946841450016
6,6,3,1.08713352408584,-0.2403524825566656,0.0034462169006017162,0.009523299314451887,0.025123681042753945
