k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
2,1,51,1.050352751385537,-0.768327562792272,0.06581782077983117,0.11183096423689108,0.6751758533520608
2,2,97,0.5442551652129506,-0.12077003750903781,0.01978081715370063,0.03315027339570055,0.839481290078523
