k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
3,1,48,1.050352751385537,-0.768327562792272,0.06384802055916106,0.08620774721801465,0.6751758533520608
3,2,97,0.5442551652129506,-0.12077003750903781,0.01978081715370063,0.03315027339570055,0.839481290078523
3,3,3,1.08713352408584,-0.2403524825566656,0.0034462169006017162,0.009523299314451887,0.025123681042753945
