k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.5146256018249837,0.5145634580104373,False,False
3,0.5335533126962455,0.5310859189952577,False,False
4,0.5876075677319419,0.5858522936857908,False,False
5,0.5616424453306782,0.5361473440315503,False,False
6,0.6083123120038695,0.5595969043224417,True,False
7,0.5336881096019755,0.586995325345719,False,True
8,0.541493669284252,0.48141181470528155,False,False
9,0.5865882266334742,0.49607241772620336,False,False
10,0.5935665150024,0.5243759752981073,False,False
