Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
Mode 1,0.6062,-0.08,89,0.26744551313440806,0.32965845125237714,0.7312161031070976
Mode 3,1.0312,-0.2558,1,0.09447616330035861,0.09447616330035861,0.09447616330035861
Mode 4,1.1211,-0.3373,19,0.42059794579626136,0.4018347156731172,0.48776236128239747
