Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
Mode 1,0.6062,-0.08,45,0.2811719050765413,0.35770731170521286,0.8500494836440777
Mode 3,1.0312,-0.2558,9,0.23820917908611328,0.2212511186811376,0.3038745309740369
Mode 4,1.1211,-0.3373,13,0.16656261621493934,0.15483711029575778,0.2126814766823126
