k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.561221533509284,0.3581782589598454,False,False
3,0.5551138319040193,0.4848069316639844,False,False
4,0.5661087674481282,0.5851580530573713,False,False
5,0.6224043321427715,0.6218193538060439,False,True
6,0.6213799796176581,0.5641604554877876,False,False
7,0.5965172985944963,0.5919450685401731,False,False
8,0.5829278932351575,0.5923602452616217,False,False
9,0.614439212406548,0.6138319401105468,False,False
10,0.6271529333995782,0.6025946635416096,True,False
