k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
5,1,96,0.5426268721767263,-0.12086101141204952,0.01960201047362664,0.02472363498514048,0.06421367803898863
5,2,26,1.0543761368157094,-0.8232161749531306,0.04000491504194621,0.056905624163315474,0.25773835932183653
5,3,2,0.43884030258896695,-1.0862115346777732,0.21105427033522295,0.21105427033522295,0.21105427033522295
5,4,3,1.0867356536683581,-0.24779756789459348,0.01035095151248114,0.011838313464064129,0.01770827988873422
5,5,21,1.0690410325104027,-0.6846543864983701,0.03688538711495996,0.04450330961053896,0.12352103901351848
