k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
9,1,54,0.5419331109245551,-0.1000528654195709,0.016597661919923463,0.014910263735960206,0.035230942601381425
9,2,19,1.0702083957992194,-0.6976040910631303,0.03453814505146002,0.03345694797226678,0.05684417657016647
9,3,1,0.5748156700621905,-1.2476259221011228,0.0,0.0,0.0
9,4,3,1.0867356536683581,-0.24779756789459348,0.01035095151248114,0.011838313464064129,0.01770827988873422
9,5,24,1.0522126735697048,-0.804212476094118,0.03807009562563278,0.0363107027268356,0.08876059448420463
9,6,1,0.3028649351157434,-0.9247971472544236,0.0,0.0,0.0
9,7,2,1.0803376957677628,-1.0512605612612806,0.06383814016531983,0.06383814016531983,0.06383814016531998
9,8,2,1.057951081266643,-0.5616321931331476,0.0,0.0,0.0
9,9,42,0.5435575275150049,-0.14877437798732585,0.014057176693658982,0.015462919731646494,0.0362886907204053
