k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
1,1,148,0.7168493819937544,-0.339863753607049,0.30155814150526283,0.37463192942492224,0.918806687978555
