k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
8,1,53,0.542062633567487,-0.09911592292608545,0.01633023435140625,0.014766764476952726,0.03432661294563353
8,2,21,1.0690410325104027,-0.6846543864983701,0.03688538711495996,0.04450330961053896,0.12352103901351848
8,3,1,0.3028649351157434,-0.9247971472544236,0.0,0.0,0.0
8,4,3,1.0867356536683581,-0.24779756789459348,0.01035095151248114,0.011838313464064129,0.01770827988873422
8,5,1,0.5748156700621905,-1.2476259221011228,0.0,0.0,0.0
8,6,24,1.0522126735697048,-0.804212476094118,0.03807009562563278,0.0363107027268356,0.08876059448420463
8,7,2,1.0803376957677628,-1.0512605612612806,0.06383814016531983,0.06383814016531983,0.06383814016531998
8,8,43,0.5433223290671843,-0.147663097220331,0.014371348148992423,0.015521144953361647,0.0374117130596313
