k,Cluster,Size,Representative_Frequency,Representative_Damping,MAD_2D,Mean_2D_Distance,Max_2D_Distance
3,1,96,0.5426268721767263,-0.12086101141204952,0.01960201047362664,0.02472363498514048,0.06421367803898863
3,2,50,1.0624769640186393,-0.730495107378619,0.06444052543705785,0.10202868211016712,0.4934213671014768
3,3,2,0.43884030258896695,-1.0862115346777732,0.21105427033522295,0.21105427033522295,0.21105427033522295
