k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.43943204676508324,0.43943204676508324,False,False
3,0.5362970942979033,0.5362970942979033,False,False
4,0.6098872207436395,0.5906881046489113,False,False
5,0.6652943998357311,0.6673979867424434,False,False
6,0.7306140483678117,0.73719250516391,False,False
7,0.7731773379902986,0.7731773379902986,True,True
8,0.7623128043329398,0.7036248529696434,False,False
9,0.7371578332060079,0.6924518775667425,False,False
10,0.6912963796552729,0.6829788437889601,False,False
