k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.702754533126862,0.702754533126862,False,False
3,0.7541166057498775,0.7541166057498775,False,False
4,0.7949754196488499,0.7949754196488499,True,True
5,0.791444181924323,0.6683452576165714,False,False
6,0.6794550883769465,0.6794550883769465,False,False
7,0.6710256581022616,0.6637431525104963,False,False
8,0.6735443236583284,0.6670437311735453,False,False
9,0.6770326317889835,0.6728962481351682,False,False
10,0.7087161541035465,0.663290533550995,False,False
