Gen,Signal,Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
g2,Active Power,Mode 1,0.6062,-0.08,4,0.28030311457884427,0.29848178297575123,0.3651162875793468
g2,Active Power,Mode 4,1.1211,-0.3373,2,0.27300696575539257,0.27300696575539257,0.27300696575539257
g2,Current,Mode 1,0.6062,-0.08,4,0.2742325207908003,0.27823159825400995,0.30021482185592036
g2,Current,Mode 4,1.1211,-0.3373,2,0.2607541176628301,0.2607541176628301,0.2607541176628301
g2,Reactive Power,Mode 1,0.6062,-0.08,3,0.299177854185528,0.29855054186034613,0.299177854185528
g2,Voltage,Mode 1,0.6062,-0.08,10,0.2656580497156758,0.3688394422624796,0.673444281447612
g3,Active Power,Mode 1,0.6062,-0.08,4,0.2737595810519639,0.2776566137808956,0.32112058990710224
g3,Active Power,Mode 4,1.1211,-0.3373,2,0.35986598824380567,0.35986598824380567,0.35986598824380567
g3,Current,Mode 1,0.6062,-0.08,5,0.27843176827709126,0.26990251340565746,0.28617898749864146
g3,Current,Mode 4,1.1211,-0.3373,2,0.33900634115439643,0.33900634115439643,0.33900634115439643
g3,Reactive Power,Mode 1,0.6062,-0.08,6,0.27314139068212717,0.3403580280041764,0.6259760223946573
g3,Reactive Power,Mode 4,1.1211,-0.3373,1,0.154685022798183,0.154685022798183,0.154685022798183
g3,Voltage,Mode 1,0.6062,-0.08,8,0.2729863043028156,0.32982604232619284,0.5819597926301713
g3,Voltage,Mode 4,1.1211,-0.3373,2,0.2573852093711283,0.2573852093711283,0.2573852093711283
