k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.5716805257205227,0.5349796136690924,False,False
3,0.6219195777047558,0.5794427050049983,False,False
4,0.6659197403989112,0.6666237310400193,False,True
5,0.6823464611608457,0.49872985853827645,False,False
6,0.6920428767579714,0.513924332878723,True,False
7,0.6678419546705521,0.5337501336395898,False,False
8,0.5610911944736573,0.5122092348377083,False,False
9,0.5219330761702107,0.4314161791067425,False,False
10,0.5097712472871689,0.4064342467215551,False,False
