k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.3634822831495618,0.3907105201741559,False,False
3,0.44568571590447204,0.43760643216242884,False,False
4,0.5236370802984652,0.51569517087395,False,False
5,0.5796571972043333,0.5758591635864391,False,False
6,0.6656022666252065,0.6656022666252065,False,True
7,0.6658904892322833,0.644596992907804,False,False
8,0.6691571752164523,0.6589114536370266,False,False
9,0.6756915893982134,0.6634978861786657,True,False
10,0.6663884150839415,0.6541947118643938,False,False
