Method,Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
Order 2,Mode 1,0.6062,-0.08,1,0.25937900720672613,0.25937900720672613,0.25937900720672613
Order 4,Mode 1,0.6062,-0.08,7,0.41201599044896875,0.3639884028707349,0.520963766539975
Order 6,Mode 1,0.6062,-0.08,9,0.313868109681918,0.3350452839724578,0.6413602204296648
Tau 0.01,Mode 1,0.6062,-0.08,10,0.2546682761156541,0.2911688732800016,0.47902285866801847
Tau 0.01,Mode 3,1.0312,-0.2558,5,0.08534730792017374,0.08375289416799164,0.09600463339908773
Tau 0.01,Mode 4,1.1211,-0.3373,6,0.1703598938310762,0.15395354656444327,0.19517783208981998
Tau 0.1,Mode 1,0.6062,-0.08,9,0.2594784664016888,0.3251357153323022,0.6413602204296648
Tau 0.1,Mode 4,1.1211,-0.3373,2,0.17598255425380188,0.17598255425380188,0.17844326436999916
Tau 1,Mode 1,0.6062,-0.08,6,0.2982125057567597,0.3516866540658375,0.6413602204296648
