Gen,Signal,Method,R2,RMSE,Poles
g3,Current,Order 2,0.7167258688391016,0.00011270939396146358,1
g3,Current,Order 4,0.9364265627207038,5.3394251551825e-05,2
g3,Current,Order 6,-30.357244276730754,0.0011858386497786907,3
g3,Current,Tau 1,0.9393239916962958,5.216331191934574e-05,3
g3,Current,Tau 0.1,0.9976375842169062,1.029283057701376e-05,4
g3,Current,Tau 0.01,0.9976375842169062,1.029283057701376e-05,4
g3,Active Power,Order 2,0.7794744152747223,0.0697222594263007,1
g3,Active Power,Order 4,0.8363172102648908,0.0600680412712345,2
g3,Active Power,Order 6,-1.1588455171131438,0.2181487578275389,3
g3,Active Power,Tau 1,0.7794744152747223,0.0697222594263007,1
g3,Active Power,Tau 0.1,0.7794744152747223,0.0697222594263007,1
g3,Active Power,Tau 0.01,-25.653506447792267,0.7665123155436953,4
g3,Reactive Power,Order 2,0.7155507166421732,0.022439655275862426,1
g3,Reactive Power,Order 4,0.8848805502796715,0.014275394256889624,2
g3,Reactive Power,Order 6,-0.4245205658870286,0.05021669434819728,3
g3,Reactive Power,Tau 1,-0.4245205658870286,0.05021669434819728,3
g3,Reactive Power,Tau 0.1,-0.4245205658870286,0.05021669434819728,3
g3,Reactive Power,Tau 0.01,0.9992873581075884,0.0011231801853531914,5
g4,Voltage,Order 2,0.36251379228977165,2.730549380077851e-05,1
g4,Voltage,Order 4,0.891156007529087,1.1282799487369594e-05,2
g4,Voltage,Order 6,-18.58086246757749,0.00015133192163197914,3
g4,Voltage,Tau 1,-18.58086246757749,0.00015133192163197914,3
g4,Voltage,Tau 0.1,0.9625961836354744,6.614128015974119e-06,3
g4,Voltage,Tau 0.01,-8.671865230121277,0.00010635790067256553,7
g4,Current,Order 2,0.6647528735681973,0.00012925886065834083,1
g4,Current,Order 4,0.8135059358563232,9.640738393961221e-05,2
g4,Current,Order 6,0.1327655997159083,0.00020789595519927063,3
g4,Current,Tau 1,0.8935653301460226,7.28315160475705e-05,2
g4,Current,Tau 0.1,0.9977169309652675,1.0666877642809936e-05,4
g4,Current,Tau 0.01,0.9977169309652675,1.0666877642809936e-05,4
g4,Active Power,Order 2,0.7847406225166672,0.07814403918436241,1
g4,Active Power,Order 4,0.8169595198448669,0.07205902621376903,2
g4,Active Power,Order 6,0.09495318915900886,0.160232399699202,3
g4,Active Power,Tau 1,0.7847406225166672,0.07814403918436241,1
g4,Active Power,Tau 0.1,0.735185461122694,0.0866733790404736,4
g4,Active Power,Tau 0.01,-18.682921153899485,0.7472391058578262,5
g4,Reactive Power,Order 2,0.854722750229061,0.043798501900643695,1
g4,Reactive Power,Order 4,0.8956050515957894,0.03712788354016345,2
g4,Reactive Power,Order 6,0.9939468551552347,0.008940277192436208,3
g4,Reactive Power,Tau 1,0.5721907376652466,0.07515978735421036,1
g4,Reactive Power,Tau 0.1,0.5721907376652466,0.07515978735421036,1
g4,Reactive Power,Tau 0.01,0.8795415578626357,0.03988219680704043,5
g5,Voltage,Order 2,0.7506106009239574,1.38473243444765e-05,1
g5,Voltage,Order 4,0.9591106161441002,5.60702062456371e-06,2
g5,Voltage,Order 6,0.17985962528957689,2.5111402344744978e-05,3
g5,Voltage,Tau 1,0.6591738596220036,1.6188004581462215e-05,2
g5,Voltage,Tau 0.1,0.6591738596220036,1.6188004581462215e-05,2
g5,Voltage,Tau 0.01,0.6072762125656109,1.7376826868512843e-05,4
g5,Current,Order 2,0.5047288836528809,0.0001468581071164684,1
g5,Current,Order 4,0.9143463420729274,6.107301817306493e-05,2
g5,Current,Order 6,-10.841643569273629,0.0007180958518837111,2
g5,Current,Tau 1,0.8935307380832126,6.809081733654582e-05,3
g5,Current,Tau 0.1,0.996642207508238,1.2092145172071222e-05,4
g5,Current,Tau 0.01,0.996642207508238,1.2092145172071222e-05,4
g5,Active Power,Order 2,0.6270529377652263,0.07742536050677135,1
g5,Active Power,Order 4,0.9023599374332093,0.03961627753149834,2
g5,Active Power,Order 6,0.4983179648557955,0.08979949941621765,2
g5,Active Power,Tau 1,0.9506711368235438,0.02815854396801958,3
g5,Active Power,Tau 0.1,-15.714542565575854,0.5183306480441243,5
g5,Active Power,Tau 0.01,-3.0760500657399845,0.2559642990920069,5
g5,Reactive Power,Order 2,0.6313727958367431,0.019794922736254435,1
g5,Reactive Power,Order 4,0.8658972466142277,0.01193930281184497,2
g5,Reactive Power,Order 6,0.9552353417962723,0.006898072525456633,3
g5,Reactive Power,Tau 1,0.8658972466142277,0.01193930281184497,2
g5,Reactive Power,Tau 0.1,-0.5661472708655566,0.040801527176286066,4
g5,Reactive Power,Tau 0.01,0.9978071551498826,0.0015267364433483358,6
g6,Voltage,Order 2,0.45047337940549326,3.315127206588123e-05,1
g6,Voltage,Order 4,0.19871989617851848,4.003114472720665e-05,3
g6,Voltage,Order 6,0.9905004470724491,4.358704362559797e-06,3
g6,Voltage,Tau 1,0.9905004470724491,4.358704362559797e-06,3
g6,Voltage,Tau 0.1,0.9971798016389785,2.3749018056909464e-06,4
g6,Voltage,Tau 0.01,0.9981512755989418,1.9228345475514817e-06,5
g6,Current,Order 2,0.6543960077454225,0.0001374220287249515,1
g6,Current,Order 4,0.9220932224212779,6.524610653878205e-05,2
g6,Current,Order 6,-5.201497619237578,0.0005821236864703662,3
g6,Current,Tau 1,0.9303538706775315,6.169009979433816e-05,3
g6,Current,Tau 0.1,0.99913584217617,6.871689277910132e-06,4
g6,Current,Tau 0.01,0.4323550527723502,0.00017611865840681926,4
g6,Active Power,Order 2,0.611252379697611,0.1019890566940445,1
g6,Active Power,Order 4,0.9009185392273467,0.051489171484329556,2
g6,Active Power,Order 6,-0.21625867363825324,0.18039839878051925,3
g6,Active Power,Tau 1,0.9099385124712845,0.04908957375453554,3
g6,Active Power,Tau 0.1,-6.32667331869301,0.4427648306571954,4
g6,Active Power,Tau 0.01,-6.32667331869301,0.4427648306571954,4
g6,Reactive Power,Order 2,0.8713553865896482,0.06389600204113757,1
g6,Reactive Power,Order 4,0.9625970170168475,0.034453313984238454,2
g6,Reactive Power,Order 6,0.9680776268506596,0.031829181237767734,3
g6,Reactive Power,Tau 1,0.9625970170168475,0.034453313984238454,2
g6,Reactive Power,Tau 0.1,-8.188011038815478,0.5399936295248209,3
g6,Reactive Power,Tau 0.01,-8.188011038815478,0.5399936295248209,3
g7,Voltage,Order 2,0.7996451744772486,1.256224302462475e-05,1
g7,Voltage,Order 4,0.8648121669041664,1.0318963846718279e-05,2
g7,Voltage,Order 6,0.9741475368282005,4.512510770602324e-06,3
g7,Voltage,Tau 1,0.9741475368282005,4.512510770602324e-06,3
g7,Voltage,Tau 0.1,-3.931329288939321,6.232313470234511e-05,4
g7,Voltage,Tau 0.01,-1.8916029998520671,4.7723976233371665e-05,5
g7,Current,Order 2,0.6616275370003342,0.00011928526770981067,1
g7,Current,Order 4,0.9384689136065237,5.086705504339235e-05,2
g7,Current,Order 6,-0.48281288131205047,0.0002497080127008934,3
g7,Current,Tau 1,0.9325820240193452,5.3244794877723207e-05,2
g7,Current,Tau 0.1,0.9994608655000354,4.761435056860349e-06,4
g7,Current,Tau 0.01,0.9994608655000354,4.761435056860349e-06,4
g7,Active Power,Order 2,0.752623273381905,0.0732139700041343,1
g7,Active Power,Order 4,0.8941125662699099,0.04790013630041137,2
g7,Active Power,Order 6,-2.75877958312993,0.28538948471874626,3
g7,Active Power,Tau 1,0.9258525627157349,0.04008322074089887,3
g7,Active Power,Tau 0.1,-5.182276977003744,0.3660064736148745,4
g7,Active Power,Tau 0.01,-5.182276977003744,0.3660064736148745,4
g7,Reactive Power,Order 2,0.3681376510747978,0.03444264456503341,1
g7,Reactive Power,Order 4,0.5326386668286576,0.029621813300834795,2
g7,Reactive Power,Order 6,0.781860231633859,0.02023730490102915,3
g7,Reactive Power,Tau 1,0.781860231633859,0.02023730490102915,3
g7,Reactive Power,Tau 0.1,0.781860231633859,0.02023730490102915,3
g7,Reactive Power,Tau 0.01,-0.45730671431023207,0.052307111010625254,7
g8,Voltage,Order 2,0.5932749825755312,2.5978087729721695e-05,1
g8,Voltage,Order 4,0.6867277381318464,2.279910020007312e-05,2
g8,Voltage,Order 6,0.9566001614265357,8.485956339267093e-06,3
g8,Voltage,Tau 1,0.9801414922703262,5.74023987248294e-06,4
g8,Voltage,Tau 0.1,0.9801414922703262,5.74023987248294e-06,4
g8,Voltage,Tau 0.01,0.9801414922703262,5.74023987248294e-06,4
g8,Current,Order 2,0.8278591779517614,7.559956973996402e-05,1
g8,Current,Order 4,0.8785462897122844,6.35013240595586e-05,2
g8,Current,Order 6,0.8771287979255844,6.387081253095759e-05,2
g8,Current,Tau 1,0.8694645823405897,6.583268512204296e-05,3
g8,Current,Tau 0.1,0.8694645823405897,6.583268512204296e-05,3
g8,Current,Tau 0.01,0.9991855130362916,5.200192927772725e-06,6
g8,Active Power,Order 2,0.874221356828696,0.051476122005175484,1
g8,Active Power,Order 4,0.7576333707375571,0.07145601297405997,2
g8,Active Power,Order 6,0.9008540240157101,0.045702495539531526,3
g8,Active Power,Tau 1,-5.5058745410754835,0.37021602274834636,1
g8,Active Power,Tau 0.1,-5.5058745410754835,0.37021602274834636,1
g8,Active Power,Tau 0.01,-26.528109422179988,0.7615362160996065,5
g8,Reactive Power,Order 2,0.8642396089686238,0.03997817116394517,1
g8,Reactive Power,Order 4,0.9705549202502328,0.018618416886875863,2
g8,Reactive Power,Order 6,0.990324232461276,0.010672817809941145,3
g8,Reactive Power,Tau 1,0.9705549202502328,0.018618416886875863,2
g8,Reactive Power,Tau 0.1,0.9640046459636622,0.020585414096223817,3
g8,Reactive Power,Tau 0.01,-24.60162415807007,0.5489972155835743,6
g9,Voltage,Order 2,0.6709641111131368,3.143351877592658e-05,1
g9,Voltage,Order 4,0.9170873549739663,1.5779082613714822e-05,2
g9,Voltage,Order 6,0.9534953073150795,1.1817340639250796e-05,3
g9,Voltage,Tau 1,0.6709641111131368,3.143351877592658e-05,1
g9,Voltage,Tau 0.1,0.7848754639849338,2.541653469743422e-05,4
g9,Voltage,Tau 0.01,0.8754905102833752,1.93362651008415e-05,6
g9,Current,Order 2,-52.0430104758662,0.001975499931453668,1
g9,Current,Order 4,0.5941202427131271,0.0001728071201236786,2
g9,Current,Order 6,0.962852098894338,5.22793376869006e-05,3
g9,Current,Tau 1,0.5941202427131271,0.0001728071201236786,2
g9,Current,Tau 0.1,0.9982943374210552,1.1202359284626353e-05,4
g9,Current,Tau 0.01,-3.4399438470969663,0.0005715466392430527,5
g9,Active Power,Order 2,0.6995314146141285,0.13632652475339532,1
g9,Active Power,Order 4,0.7440913780530007,0.1258123535519113,2
g9,Active Power,Order 6,0.8705092498177683,0.08949529440990657,3
g9,Active Power,Tau 1,0.16284996309508326,0.2275529541395975,3
g9,Active Power,Tau 0.1,-30.702274948435335,1.400315969828849,4
g9,Active Power,Tau 0.01,-30.702274948435335,1.400315969828849,4
g9,Reactive Power,Order 2,0.6662316085376441,0.021457639920481605,1
g9,Reactive Power,Order 4,0.8468836967132058,0.014533495079812202,2
g9,Reactive Power,Order 6,0.8557230855599802,0.01410775058869406,3
g9,Reactive Power,Tau 1,0.8468836967132058,0.014533495079812202,2
g9,Reactive Power,Tau 0.1,0.9992164936280664,0.0010396343411431083,6
g9,Reactive Power,Tau 0.01,-14.19477135136138,0.14477928746694832,7
g10,Voltage,Order 2,0.437864582964859,1.9545728043622026e-05,1
g10,Voltage,Order 4,0.9184814723123147,7.443197469580596e-06,2
g10,Voltage,Order 6,0.8097106221970017,1.137204711927071e-05,2
g10,Voltage,Tau 1,0.9094375598624338,7.845225572797178e-06,2
g10,Voltage,Tau 0.1,0.930280956607521,6.883464662563101e-06,5
g10,Voltage,Tau 0.01,0.9662781837838381,4.787258247488177e-06,6
g10,Current,Order 2,0.7054073793762712,0.0001253545320449618,1
g10,Current,Order 4,0.5007467030951207,0.00016318851064839687,2
g10,Current,Order 6,0.8499626899901298,8.945996885869229e-05,3
g10,Current,Tau 1,0.2525825554955705,0.00019966903686114462,2
g10,Current,Tau 0.1,0.033884265005860614,0.00022700931897171834,3
g10,Current,Tau 0.01,0.033884265005860614,0.00022700931897171834,3
g10,Active Power,Order 2,0.8002113139656903,0.0981085669121701,1
g10,Active Power,Order 4,0.3265616981133047,0.18012350667181184,1
g10,Active Power,Order 6,-0.03659816552802919,0.22347384666939837,4
g10,Active Power,Tau 1,-1.0121142592862622,0.3113492371874694,3
g10,Active Power,Tau 0.1,0.1369056170202485,0.2039156846080833,4
g10,Active Power,Tau 0.01,0.21488851409862608,0.19448546613373813,4
g10,Reactive Power,Order 2,-7.9291476115026285,0.39277262050773715,1
g10,Reactive Power,Order 4,0.8318878995750364,0.053893413545648826,2
g10,Reactive Power,Order 6,0.9691123585663435,0.023100882892925393,3
g10,Reactive Power,Tau 1,0.8318878995750364,0.053893413545648826,2
g10,Reactive Power,Tau 0.1,-8.048946175122584,0.3953986730291435,6
g10,Reactive Power,Tau 0.01,-8.048946175122584,0.3953986730291435,6
