Gen,Signal,Method,R2,RMSE,Poles
g3,Reactive Power,Order 4,0.9453017085149278,0.005275252390887,2
g3,Reactive Power,Order 6,0.993167753290012,0.0018643958710548025,3
g3,Reactive Power,Tau 1,0.9265397679341794,0.006113395745106579,3
g3,Reactive Power,Tau 0.1,0.993167753290012,0.0018643958710548025,3
g3,Reactive Power,Tau 0.01,0.9989730237807304,0.000722830643999239,4
g5,Voltage,Order 2,0.8830829667157243,2.992394425295149e-06,1
g5,Voltage,Order 4,0.38650479538982374,6.854653871472917e-06,2
g5,Voltage,Order 6,0.9753366370918551,1.374377669622149e-06,3
g5,Voltage,Tau 1,0.8830829667157243,2.992394425295149e-06,1
g5,Voltage,Tau 0.1,0.8830829667157243,2.992394425295149e-06,1
g5,Voltage,Tau 0.01,-0.05126575104162989,8.972969706265889e-06,4
g5,Current,Order 2,0.7084366170020766,4.090486017889538e-05,1
g5,Current,Order 4,0.9653333366100237,1.410471917960013e-05,2
g5,Current,Order 6,0.8851923708804723,2.5668104361721917e-05,2
g5,Current,Tau 1,-0.14952777610979018,8.122096721564349e-05,3
g5,Current,Tau 0.1,-0.14952777610979018,8.122096721564349e-05,3
g5,Current,Tau 0.01,-0.14952777610979018,8.122096721564349e-05,3
g5,Reactive Power,Order 4,-0.0654635375090944,0.011460047883847298,1
g5,Reactive Power,Order 6,0.923409253419917,0.003072594775821546,3
g5,Reactive Power,Tau 0.1,0.5313162200580326,0.007600761377912332,4
g5,Reactive Power,Tau 0.01,0.5490173716138445,0.007455847956236821,6
g6,Voltage,Order 2,0.3973647698730506,9.66966351192685e-06,1
g6,Voltage,Order 4,0.9338373545695697,3.2039854407701248e-06,2
g6,Voltage,Order 6,0.9632856460174746,2.3867231664747547e-06,3
g6,Voltage,Tau 1,0.9632856460174746,2.3867231664747547e-06,3
g6,Voltage,Tau 0.1,0.9927605593283341,1.0598309789035177e-06,4
g6,Voltage,Tau 0.01,0.9927605593283341,1.0598309789035177e-06,4
g6,Current,Order 2,-2.4767840359994744,0.00016632061967649883,1
g6,Current,Order 4,0.9543022480322857,1.9067978564878027e-05,2
g6,Current,Order 6,-33.678509196955254,0.0005252758649736479,4
g6,Current,Tau 1,-1.3472352830191432,0.0001366581538261731,3
g6,Current,Tau 0.1,-1.3472352830191432,0.0001366581538261731,3
g6,Current,Tau 0.01,-1.3472352830191432,0.0001366581538261731,3
g6,Reactive Power,Order 2,-16.266655396580262,0.28181497181952775,1
g6,Reactive Power,Order 4,0.9588608236205991,0.013755860010375882,2
g6,Reactive Power,Order 6,0.9973457507251333,0.0034940635913848464,3
g6,Reactive Power,Tau 1,0.9588608236205991,0.013755860010375882,2
g6,Reactive Power,Tau 0.1,0.9588608236205991,0.013755860010375882,2
g6,Reactive Power,Tau 0.01,0.4453280877198459,0.05051007790307504,4
g7,Voltage,Order 2,-0.51684926432395,1.3131480675170016e-05,1
g7,Voltage,Order 4,0.9658111979690094,1.971443921857694e-06,2
g7,Voltage,Order 6,-0.02492531245421481,1.0794153649485056e-05,4
g7,Voltage,Tau 1,0.9658111979690094,1.971443921857694e-06,2
g7,Voltage,Tau 0.1,-2.0095091836994095,1.8496532620044806e-05,3
g7,Voltage,Tau 0.01,0.9976833735048936,5.131809138293814e-07,5
g7,Current,Order 2,0.7877819792826867,3.734977860186151e-05,1
g7,Current,Order 4,0.958703370592323,1.647609187902496e-05,2
g7,Current,Order 6,0.9120282100541954,2.4047427065933736e-05,4
g7,Current,Tau 1,-12.194133877576594,0.0002945013874457855,2
g7,Current,Tau 0.1,-12.194133877576594,0.0002945013874457855,2
g7,Current,Tau 0.01,-12.194133877576594,0.0002945013874457855,2
g7,Reactive Power,Order 2,0.7048464408380631,0.009103216875871716,1
g7,Reactive Power,Order 4,0.9717785973543159,0.0028148818756799673,2
g7,Reactive Power,Order 6,0.981344095478295,0.0022886481593765275,3
g7,Reactive Power,Tau 1,0.9717785973543159,0.0028148818756799673,2
g7,Reactive Power,Tau 0.1,0.9717785973543159,0.0028148818756799673,2
g7,Reactive Power,Tau 0.01,0.9930421702665465,0.0013976800802303051,6
