k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.5252039036941633,0.5252039036941633,False,False
3,0.5805947697287696,0.5792067334765945,False,False
4,0.6043973146078331,0.5997814680604446,False,False
5,0.6514690931662687,0.6453738331994948,True,True
6,0.6036168839623997,0.5486233367519526,False,False
7,0.6104842855521401,0.5563383762102545,False,False
8,0.5406319229791783,0.5859400620607225,False,False
9,0.6186678045302304,0.6135581044651411,False,False
10,0.603316190899493,0.5480146076825541,False,False
