k,WCSS,k_selected_by_max_chord
1,223.99999999999997,False
2,95.2965318979531,False
3,41.59898015466146,True
4,20.293629168649147,False
5,15.829093572912788,False
6,12.34486431322335,False
7,9.020298888520927,False
8,6.645768497468148,False
9,4.831958263357475,False
10,3.394749686476313,False
