k,WCSS,k_selected_by_max_chord
1,107.99999999999999,False
2,73.73804724315795,False
3,47.29153546791367,False
4,29.259620183510787,False
5,17.2625873322637,True
6,9.944596358473571,False
7,7.059965188989211,False
8,5.562124576319553,False
9,4.0331467706367095,False
10,2.769934592674712,False
