"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
9.290000,1.029978,0.782087,185.625139,700.812497
9.300000,1.029921,0.782203,185.742128,700.851368
9.310000,1.029864,0.782318,185.858027,700.888988
9.320000,1.029807,0.782431,185.972703,700.925315
9.330000,1.029750,0.782542,186.086020,700.960308
9.340000,1.029693,0.782651,186.197850,700.993930
9.350000,1.029636,0.782758,186.308062,701.026146
9.360000,1.029580,0.782864,186.416531,701.056924
9.370000,1.029524,0.782966,186.523132,701.086233
9.380000,1.029468,0.783067,186.627743,701.114047
9.390000,1.029413,0.783165,186.730246,701.140339
9.400000,1.029358,0.783260,186.830524,701.165087
9.410000,1.029304,0.783353,186.928464,701.188272
9.420000,1.029250,0.783442,187.023957,701.209875
9.430000,1.029198,0.783529,187.116894,701.229881
9.440000,1.029145,0.783613,187.207174,701.248277
9.450000,1.029094,0.783694,187.294695,701.265053
9.460000,1.029044,0.783772,187.379362,701.280200
9.470000,1.028995,0.783846,187.461082,701.293712
9.480000,1.028946,0.783918,187.539766,701.305585
9.490000,1.028899,0.783985,187.615329,701.315818
9.500000,1.028853,0.784050,187.687690,701.324412
9.510000,1.028807,0.784111,187.756771,701.331370
9.520000,1.028764,0.784168,187.822501,701.336698
9.530000,1.028721,0.784222,187.884810,701.340403
9.540000,1.028680,0.784272,187.943634,701.342496
9.550000,1.028640,0.784319,187.998913,701.342988
9.560000,1.028601,0.784361,188.050592,701.341894
9.570000,1.028564,0.784400,188.098620,701.339228
9.580000,1.028528,0.784435,188.142949,701.335008
9.590000,1.028494,0.784467,188.183540,701.329253
9.600000,1.028461,0.784495,188.220353,701.321982
9.610000,1.028430,0.784518,188.253358,701.313219
9.620000,1.028401,0.784538,188.282525,701.302987
9.630000,1.028373,0.784554,188.307831,701.291309
9.640000,1.028347,0.784567,188.329258,701.278212
9.650000,1.028323,0.784575,188.346792,701.263724
9.660000,1.028300,0.784579,188.360422,701.247874
9.670000,1.028279,0.784580,188.370146,701.230690
9.680000,1.028260,0.784577,188.375962,701.212204
9.690000,1.028243,0.784570,188.377875,701.192447
9.700000,1.028227,0.784560,188.375895,701.171451
9.710000,1.028213,0.784545,188.370034,701.149251
9.720000,1.028202,0.784527,188.360312,701.125879
9.730000,1.028192,0.784506,188.346751,701.101372
9.740000,1.028183,0.784480,188.329378,701.075764
9.750000,1.028177,0.784451,188.308225,701.049091
9.760000,1.028173,0.784419,188.283327,701.021390
9.770000,1.028170,0.784383,188.254726,700.992698
9.780000,1.028169,0.784343,188.222466,700.963053
9.790000,1.028170,0.784301,188.186594,700.932493
9.800000,1.028173,0.784254,188.147164,700.901055
9.810000,1.028178,0.784205,188.104233,700.868778
9.820000,1.028185,0.784153,188.057860,700.835701
9.830000,1.028193,0.784097,188.008111,700.801863
9.840000,1.028203,0.784038,187.955053,700.767304
9.850000,1.028216,0.783976,187.898758,700.732062
9.860000,1.028229,0.783912,187.839301,700.696177
9.870000,1.028245,0.783844,187.776762,700.659688
9.880000,1.028262,0.783774,187.711222,700.622636
9.890000,1.028281,0.783701,187.642765,700.585060
9.900000,1.028302,0.783626,187.571482,700.547000
9.910000,1.028324,0.783548,187.497462,700.508494
9.920000,1.028348,0.783468,187.420801,700.469584
9.930000,1.028373,0.783385,187.341594,700.430309
9.940000,1.028400,0.783301,187.259942,700.390708
9.950000,1.028429,0.783214,187.175947,700.350820
9.960000,1.028459,0.783125,187.089712,700.310686
9.970000,1.028490,0.783034,187.001345,700.270345
9.980000,1.028523,0.782942,186.910955,700.229836
9.990000,1.028557,0.782848,186.818651,700.189198
10.000000,1.028593,0.782752,186.724547,700.148470
10.010000,1.028630,0.782655,186.628756,700.107692
10.020000,1.028668,0.782556,186.531395,700.066902
10.030000,1.028707,0.782457,186.432581,700.026140
10.040000,1.028747,0.782356,186.332432,699.985443
10.050000,1.028788,0.782254,186.231067,699.944851
10.060000,1.028831,0.782151,186.128608,699.904402
10.070000,1.028874,0.782047,186.025176,699.864134
10.080000,1.028918,0.781943,185.920893,699.824086
10.090000,1.028963,0.781838,185.815881,699.784294
10.100000,1.029009,0.781733,185.710265,699.744798
10.110000,1.029055,0.781627,185.604166,699.705634
10.120000,1.029103,0.781521,185.497710,699.666841
10.130000,1.029151,0.781415,185.391019,699.628455
10.140000,1.029199,0.781309,185.284217,699.590514
10.150000,1.029248,0.781204,185.177428,699.553054
10.160000,1.029297,0.781098,185.070773,699.516110
10.170000,1.029347,0.780993,184.964376,699.479720
10.180000,1.029397,0.780888,184.858358,699.443918
10.190000,1.029448,0.780784,184.752840,699.408741
10.200000,1.029498,0.780681,184.647942,699.374223
10.210000,1.029549,0.780579,184.543781,699.340399
10.220000,1.029600,0.780477,184.440476,699.307304
10.230000,1.029651,0.780377,184.338143,699.274973
10.240000,1.029702,0.780277,184.236897,699.243440
10.250000,1.029753,0.780179,184.136850,699.212738
10.260000,1.029803,0.780083,184.038114,699.182901
10.270000,1.029854,0.779987,183.940799,699.153961
10.280000,1.029904,0.779894,183.845013,699.125951
10.290000,1.029954,0.779802,183.750862,699.098902
10.300000,1.030003,0.779712,183.658449,699.072845
10.310000,1.030052,0.779624,183.567876,699.047810
10.320000,1.030101,0.779538,183.479241,699.023825
10.330000,1.030149,0.779454,183.392643,699.000920
10.340000,1.030196,0.779372,183.308174,698.979123
10.350000,1.030243,0.779293,183.225926,698.958459
10.360000,1.030289,0.779216,183.145988,698.938955
10.370000,1.030334,0.779141,183.068445,698.920636
10.380000,1.030379,0.779069,182.993381,698.903525
10.390000,1.030423,0.779000,182.920876,698.887645
10.400000,1.030465,0.778933,182.851006,698.873018
10.410000,1.030507,0.778869,182.783846,698.859663
10.420000,1.030548,0.778808,182.719465,698.847601
10.430000,1.030588,0.778750,182.657931,698.836849
10.440000,1.030626,0.778695,182.599308,698.827424
10.450000,1.030664,0.778643,182.543655,698.819339
10.460000,1.030700,0.778595,182.491031,698.812610
10.470000,1.030735,0.778549,182.441488,698.807248
10.480000,1.030769,0.778507,182.395075,698.803263
10.490000,1.030802,0.778467,182.351839,698.800666
10.500000,1.030833,0.778432,182.311823,698.799462
10.510000,1.030863,0.778399,182.275064,698.799658
10.520000,1.030892,0.778370,182.241598,698.801257
10.530000,1.030919,0.778344,182.211455,698.804262
10.540000,1.030945,0.778322,182.184663,698.808674
10.550000,1.030969,0.778304,182.161246,698.814490
10.560000,1.030992,0.778288,182.141221,698.821708
10.570000,1.031014,0.778277,182.124606,698.830323
10.580000,1.031034,0.778269,182.111411,698.840326
10.590000,1.031052,0.778264,182.101644,698.851710
10.600000,1.031069,0.778263,182.095309,698.864464
10.610000,1.031084,0.778265,182.092405,698.878574
10.620000,1.031097,0.778271,182.092929,698.894027
10.630000,1.031109,0.778281,182.096873,698.910806
10.640000,1.031120,0.778294,182.104224,698.928892
10.650000,1.031129,0.778310,182.114967,698.948265
10.660000,1.031136,0.778330,182.129082,698.968903
10.670000,1.031141,0.778354,182.146545,698.990781
10.680000,1.031145,0.778380,182.167330,699.013873
10.690000,1.031147,0.778411,182.191404,699.038153
10.700000,1.031148,0.778444,182.218734,699.063589
10.710000,1.031147,0.778481,182.249280,699.090150
10.720000,1.031145,0.778521,182.283001,699.117804
10.730000,1.031140,0.778564,182.319851,699.146516
10.740000,1.031135,0.778610,182.359781,699.176248
10.750000,1.031127,0.778659,182.402737,699.206964
10.760000,1.031118,0.778712,182.448664,699.238623
10.770000,1.031108,0.778767,182.497502,699.271184
10.780000,1.031096,0.778825,182.549188,699.304605
10.790000,1.031082,0.778886,182.603656,699.338842
10.800000,1.031067,0.778949,182.660838,699.373850
10.810000,1.031050,0.779015,182.720661,699.409583
10.820000,1.031032,0.779084,182.783049,699.445992
10.830000,1.031013,0.779155,182.847926,699.483030
10.840000,1.030992,0.779228,182.915210,699.520648
10.850000,1.030969,0.779304,182.984818,699.558794
10.860000,1.030946,0.779382,183.056663,699.597418
10.870000,1.030921,0.779462,183.130658,699.636468
10.880000,1.030894,0.779543,183.206712,699.675891
10.890000,1.030867,0.779627,183.284731,699.715635
10.900000,1.030838,0.779712,183.364620,699.755646
10.910000,1.030808,0.779799,183.446283,699.795871
10.920000,1.030777,0.779888,183.529619,699.836255
10.930000,1.030745,0.779978,183.614527,699.876744
10.940000,1.030711,0.780069,183.700906,699.917284
10.950000,1.030677,0.780161,183.788651,699.957822
10.960000,1.030641,0.780254,183.877656,699.998302
10.970000,1.030605,0.780349,183.967813,700.038672
10.980000,1.030568,0.780444,184.059016,700.078878
10.990000,1.030530,0.780540,184.151155,700.118866
11.000000,1.030491,0.780636,184.244119,700.158584
11.010000,1.030451,0.780733,184.337798,700.197981
11.020000,1.030410,0.780830,184.432080,700.237005
11.030000,1.030369,0.780928,184.526853,700.275606
11.040000,1.030328,0.781025,184.622004,700.313734
11.050000,1.030285,0.781123,184.717421,700.351339
11.060000,1.030242,0.781220,184.812991,700.388376
11.070000,1.030199,0.781317,184.908602,700.424796
11.080000,1.030155,0.781414,185.004140,700.460555
11.090000,1.030111,0.781510,185.099493,700.495607
11.100000,1.030067,0.781606,185.194549,700.529912
11.110000,1.030022,0.781701,185.289198,700.563426
11.120000,1.029977,0.781795,185.383327,700.596109
11.130000,1.029932,0.781888,185.476829,700.627924
11.140000,1.029887,0.781981,185.569593,700.658833
11.150000,1.029842,0.782072,185.661512,700.688799
11.160000,1.029796,0.782161,185.752480,700.717790
11.170000,1.029751,0.782250,185.842392,700.745773
11.180000,1.029706,0.782337,185.931143,700.772718
11.190000,1.029661,0.782422,186.018632,700.798594
11.200000,1.029616,0.782506,186.104760,700.823376
11.210000,1.029572,0.782588,186.189426,700.847038
11.220000,1.029527,0.782668,186.272536,700.869556
11.230000,1.029484,0.782746,186.353994,700.890909
11.240000,1.029440,0.782822,186.433708,700.911076
11.250000,1.029397,0.782896,186.511589,700.930040
11.260000,1.029355,0.782968,186.587550,700.947783
11.270000,1.029313,0.783038,186.661505,700.964293
11.280000,1.029271,0.783105,186.733372,700.979555
11.290000,1.029231,0.783170,186.803071,700.993559
11.300000,1.029191,0.783233,186.870527,701.006296
11.310000,1.029152,0.783293,186.935664,701.017759
11.320000,1.029113,0.783350,186.998413,701.027941
11.330000,1.029075,0.783405,187.058705,701.036838
11.340000,1.029039,0.783457,187.116476,701.044450
11.350000,1.029003,0.783506,187.171663,701.050774
11.360000,1.028968,0.783553,187.224210,701.055812
11.370000,1.028934,0.783596,187.274059,701.059567
11.380000,1.028901,0.783637,187.321161,701.062044
11.390000,1.028869,0.783675,187.365466,701.063248
11.400000,1.028839,0.783710,187.406930,701.063188
11.410000,1.028809,0.783742,187.445512,701.061873
11.420000,1.028781,0.783771,187.481174,701.059314
11.430000,1.028753,0.783796,187.513881,701.055523
11.440000,1.028727,0.783819,187.543604,701.050513
11.450000,1.028703,0.783839,187.570316,701.044300
11.460000,1.028679,0.783856,187.593993,701.036898
11.470000,1.028657,0.783870,187.614616,701.028327
11.480000,1.028636,0.783880,187.632169,701.018604
11.490000,1.028617,0.783888,187.646641,701.007748
11.500000,1.028598,0.783892,187.658022,700.995782
11.510000,1.028582,0.783894,187.666308,700.982725
11.520000,1.028566,0.783892,187.671498,700.968601
11.530000,1.028552,0.783888,187.673595,700.953433
11.540000,1.028540,0.783880,187.672605,700.937247
11.550000,1.028529,0.783869,187.668538,700.920065
11.560000,1.028519,0.783856,187.661407,700.901916
11.570000,1.028511,0.783839,187.651229,700.882825
11.580000,1.028504,0.783820,187.638025,700.862821
11.590000,1.028499,0.783797,187.621820,700.841930
11.600000,1.028495,0.783772,187.602640,700.820182
11.610000,1.028493,0.783744,187.580517,700.797607
11.620000,1.028492,0.783713,187.555485,700.774232
11.630000,1.028493,0.783680,187.527582,700.750090
11.640000,1.028495,0.783644,187.496848,700.725210
11.650000,1.028499,0.783605,187.463328,700.699624
11.660000,1.028504,0.783564,187.427069,700.673364
11.670000,1.028510,0.783520,187.388121,700.646459
11.680000,1.028518,0.783473,187.346537,700.618944
11.690000,1.028528,0.783425,187.302374,700.590850
11.700000,1.028538,0.783373,187.255690,700.562209
11.710000,1.028550,0.783320,187.206548,700.533055
11.720000,1.028564,0.783265,187.155011,700.503420
11.730000,1.028579,0.783207,187.101148,700.473338
11.740000,1.028595,0.783147,187.045026,700.442842
11.750000,1.028612,0.783085,186.986718,700.411964
11.760000,1.028631,0.783022,186.926299,700.380740
11.770000,1.028651,0.782956,186.863844,700.349201
11.780000,1.028672,0.782889,186.799433,700.317382
11.790000,1.028695,0.782820,186.733145,700.285315
11.800000,1.028718,0.782749,186.665064,700.253035
11.810000,1.028743,0.782677,186.595273,700.220576
11.820000,1.028769,0.782604,186.523858,700.187970
11.830000,1.028796,0.782529,186.450908,700.155250
11.840000,1.028824,0.782452,186.376510,700.122452
11.850000,1.028853,0.782375,186.300756,700.089606
11.860000,1.028883,0.782297,186.223737,700.056748
11.870000,1.028913,0.782217,186.145547,700.023909
11.880000,1.028945,0.782137,186.066278,699.991124
11.890000,1.028978,0.782056,185.986026,699.958424
11.900000,1.029011,0.781974,185.904887,699.925842
11.910000,1.029045,0.781891,185.822957,699.893411
11.920000,1.029080,0.781808,185.740333,699.861163
11.930000,1.029116,0.781725,185.657112,699.829130
11.940000,1.029152,0.781641,185.573393,699.797344
11.950000,1.029189,0.781557,185.489274,699.765837
11.960000,1.029226,0.781473,185.404852,699.734639
11.970000,1.029264,0.781388,185.320227,699.703783
11.980000,1.029302,0.781304,185.235496,699.673297
11.990000,1.029341,0.781220,185.150758,699.643214
12.000000,1.029380,0.781136,185.066110,699.613562
12.010000,1.029420,0.781052,184.981649,699.584372
12.020000,1.029459,0.780969,184.897473,699.555674
12.030000,1.029499,0.780886,184.813678,699.527495
12.040000,1.029539,0.780804,184.730358,699.499867
12.050000,1.029580,0.780722,184.647610,699.472816
12.060000,1.029620,0.780642,184.565526,699.446371
12.070000,1.029660,0.780562,184.484198,699.420560
12.080000,1.029701,0.780483,184.403720,699.395410
12.090000,1.029741,0.780405,184.324180,699.370948
12.100000,1.029781,0.780328,184.245668,699.347199
12.110000,1.029821,0.780252,184.168272,699.324191
12.120000,1.029861,0.780178,184.092077,699.301947
12.130000,1.029900,0.780105,184.017169,699.280492
12.140000,1.029940,0.780034,183.943629,699.259850
12.150000,1.029979,0.779964,183.871540,699.240044
12.160000,1.030017,0.779895,183.800979,699.221096
12.170000,1.030055,0.779829,183.732025,699.203028
12.180000,1.030093,0.779764,183.664752,699.185860
12.190000,1.030130,0.779701,183.599234,699.169613
12.200000,1.030167,0.779640,183.535541,699.154306
12.210000,1.030203,0.779580,183.473743,699.139957
12.220000,1.030238,0.779523,183.413904,699.126584
12.230000,1.030273,0.779468,183.356089,699.114202
12.240000,1.030307,0.779416,183.300360,699.102828
12.250000,1.030340,0.779365,183.246776,699.092475
12.260000,1.030373,0.779317,183.195392,699.083158
12.270000,1.030404,0.779271,183.146263,699.074888
12.280000,1.030435,0.779227,183.099439,699.067678
12.290000,1.030465,0.779186,183.054969,699.061536
12.300000,1.030494,0.779147,183.012899,699.056472
12.310000,1.030522,0.779111,182.973270,699.052494
12.320000,1.030549,0.779077,182.936122,699.049607
12.330000,1.030576,0.779046,182.901493,699.047819
12.340000,1.030601,0.779018,182.869416,699.047132
12.350000,1.030625,0.778992,182.839923,699.047548
12.360000,1.030647,0.778969,182.813040,699.049071
12.370000,1.030669,0.778949,182.788793,699.051700
12.380000,1.030690,0.778931,182.767204,699.055433
12.390000,1.030709,0.778916,182.748291,699.060267
12.400000,1.030728,0.778904,182.732070,699.066199
12.410000,1.030745,0.778895,182.718554,699.073222
12.420000,1.030761,0.778888,182.707751,699.081331
12.430000,1.030776,0.778884,182.699669,699.090517
12.440000,1.030789,0.778883,182.694310,699.100770
12.450000,1.030801,0.778885,182.691674,699.112079
12.460000,1.030812,0.778890,182.691757,699.124431
12.470000,1.030822,0.778897,182.694555,699.137813
12.480000,1.030831,0.778907,182.700058,699.152210
12.490000,1.030838,0.778920,182.708252,699.167604
12.500000,1.030844,0.778936,182.719123,699.183977
12.510000,1.030848,0.778954,182.732652,699.201310
12.520000,1.030852,0.778975,182.748818,699.219582
12.530000,1.030854,0.778999,182.767595,699.238770
12.540000,1.030854,0.779025,182.788957,699.258852
12.550000,1.030854,0.779054,182.812873,699.279803
12.560000,1.030852,0.779085,182.839310,699.301596
12.570000,1.030849,0.779119,182.868231,699.324204
12.580000,1.030844,0.779155,182.899598,699.347599
12.590000,1.030839,0.779194,182.933368,699.371752
12.600000,1.030832,0.779235,182.969498,699.396630
12.610000,1.030824,0.779278,183.007941,699.422204
12.620000,1.030814,0.779324,183.048646,699.448441
12.630000,1.030804,0.779371,183.091561,699.475305
12.640000,1.030792,0.779421,183.136632,699.502764
12.650000,1.030779,0.779473,183.183802,699.530781
12.660000,1.030765,0.779527,183.233011,699.559320
12.670000,1.030749,0.779583,183.284198,699.588344
12.680000,1.030733,0.779641,183.337299,699.617815
12.690000,1.030715,0.779700,183.392247,699.647695
12.700000,1.030697,0.779761,183.448975,699.677944
12.710000,1.030677,0.779824,183.507413,699.708525
12.720000,1.030656,0.779888,183.567489,699.739395
12.730000,1.030635,0.779954,183.629129,699.770516
12.740000,1.030612,0.780021,183.692258,699.801847
12.750000,1.030588,0.780090,183.756799,699.833346
12.760000,1.030564,0.780159,183.822674,699.864973
12.770000,1.030538,0.780230,183.889803,699.896687
12.780000,1.030512,0.780302,183.958104,699.928446
12.790000,1.030485,0.780375,184.027495,699.960209
12.800000,1.030457,0.780448,184.097894,699.991935
12.810000,1.030428,0.780522,184.169214,700.023583
12.820000,1.030398,0.780597,184.241371,700.055113
12.830000,1.030368,0.780673,184.314278,700.086483
12.840000,1.030337,0.780749,184.387848,700.117654
12.850000,1.030306,0.780825,184.461994,700.148586
12.860000,1.030274,0.780902,184.536627,700.179240
12.870000,1.030242,0.780979,184.611660,700.209577
12.880000,1.030208,0.781056,184.687002,700.239559
12.890000,1.030175,0.781133,184.762564,700.269148
12.900000,1.030141,0.781210,184.838259,700.298309
12.910000,1.030107,0.781287,184.913996,700.327004
12.920000,1.030072,0.781363,184.989687,700.355199
12.930000,1.030037,0.781440,185.065242,700.382859
12.940000,1.030002,0.781515,185.140574,700.409952
12.950000,1.029967,0.781591,185.215594,700.436444
12.960000,1.029931,0.781665,185.290214,700.462305
12.970000,1.029895,0.781739,185.364349,700.487504
12.980000,1.029859,0.781812,185.437912,700.512012
12.990000,1.029823,0.781884,185.510818,700.535801
13.000000,1.029788,0.781955,185.582982,700.558843
13.010000,1.029752,0.782026,185.654323,700.581114
13.020000,1.029716,0.782095,185.724756,700.602589
13.030000,1.029680,0.782163,185.794203,700.623245
13.040000,1.029645,0.782229,185.862583,700.643059
13.050000,1.029609,0.782294,185.929819,700.662011
13.060000,1.029574,0.782358,185.995834,700.680082
13.070000,1.029540,0.782420,186.060554,700.697253
13.080000,1.029505,0.782481,186.123905,700.713508
13.090000,1.029471,0.782540,186.185816,700.728832
13.100000,1.029437,0.782598,186.246219,700.743211
13.110000,1.029404,0.782653,186.305045,700.756632
13.120000,1.029371,0.782707,186.362229,700.769084
13.130000,1.029339,0.782759,186.417709,700.780557
13.140000,1.029307,0.782809,186.471423,700.791042
13.150000,1.029276,0.782857,186.523312,700.800533
13.160000,1.029245,0.782903,186.573320,700.809023
13.170000,1.029215,0.782947,186.621393,700.816509
13.180000,1.029186,0.782989,186.667480,700.822986
13.190000,1.029158,0.783028,186.711530,700.828453
13.200000,1.029130,0.783066,186.753499,700.832909
13.210000,1.029103,0.783101,186.793341,700.836354
13.220000,1.029077,0.783134,186.831015,700.838791
13.230000,1.029051,0.783164,186.866483,700.840224
13.240000,1.029027,0.783193,186.899709,700.840655
13.250000,1.029003,0.783219,186.930659,700.840091
13.260000,1.028981,0.783242,186.959304,700.838538
13.270000,1.028959,0.783263,186.985615,700.836005
13.280000,1.028938,0.783282,187.009569,700.832500
13.290000,1.028919,0.783299,187.031142,700.828035
13.300000,1.028900,0.783313,187.050316,700.822619
13.310000,1.028882,0.783324,187.067076,700.816265
13.320000,1.028865,0.783333,187.081407,700.808987
13.330000,1.028850,0.783340,187.093300,700.800799
13.340000,1.028835,0.783344,187.102748,700.791715
13.350000,1.028822,0.783346,187.109745,700.781752
13.360000,1.028810,0.783345,187.114290,700.770926
13.370000,1.028798,0.783342,187.116386,700.759255
13.380000,1.028788,0.783337,187.116035,700.746757
13.390000,1.028779,0.783329,187.113246,700.733451
13.400000,1.028772,0.783318,187.108028,700.719358
13.410000,1.028765,0.783306,187.100394,700.704496
13.420000,1.028760,0.783291,187.090360,700.688889
13.430000,1.028755,0.783274,187.077944,700.672556
13.440000,1.028752,0.783254,187.063167,700.655521
13.450000,1.028750,0.783232,187.046054,700.637806
13.460000,1.028749,0.783208,187.026630,700.619435
13.470000,1.028750,0.783182,187.004925,700.600431
13.480000,1.028751,0.783154,186.980971,700.580818
13.490000,1.028754,0.783124,186.954802,700.560621
13.500000,1.028758,0.783091,186.926454,700.539865
13.510000,1.028763,0.783057,186.895968,700.518576
13.520000,1.028769,0.783020,186.863384,700.496779
13.530000,1.028776,0.782982,186.828747,700.474499
13.540000,1.028784,0.782942,186.792102,700.451764
13.550000,1.028794,0.782899,186.753499,700.428600
13.560000,1.028804,0.782856,186.712987,700.405034
13.570000,1.028816,0.782810,186.670620,700.381091
13.580000,1.028829,0.782763,186.626451,700.356800
13.590000,1.028842,0.782714,186.580538,700.332188
13.600000,1.028857,0.782664,186.532938,700.307282
13.610000,1.028873,0.782612,186.483713,700.282110
13.620000,1.028889,0.782558,186.432923,700.256699
13.630000,1.028907,0.782504,186.380633,700.231077
13.640000,1.028926,0.782448,186.326906,700.205272
13.650000,1.028945,0.782391,186.271811,700.179311
13.660000,1.028965,0.782332,186.215415,700.153222
13.670000,1.028986,0.782273,186.157786,700.127033
13.680000,1.029008,0.782212,186.098996,700.100772
13.690000,1.029031,0.782151,186.039115,700.074465
13.700000,1.029055,0.782089,185.978217,700.048142
13.710000,1.029079,0.782026,185.916375,700.021828
13.720000,1.029104,0.781962,185.853663,699.995553
13.730000,1.029130,0.781897,185.790156,699.969342
13.740000,1.029156,0.781832,185.725930,699.943223
13.750000,1.029183,0.781767,185.661063,699.917222
13.760000,1.029211,0.781701,185.595629,699.891367
13.770000,1.029239,0.781634,185.529708,699.865684
13.780000,1.029268,0.781568,185.463377,699.840200
13.790000,1.029297,0.781501,185.396713,699.814940
13.800000,1.029326,0.781434,185.329794,699.789931
13.810000,1.029356,0.781367,185.262699,699.765198
13.820000,1.029386,0.781299,185.195506,699.740767
13.830000,1.029417,0.781233,185.128293,699.716663
13.840000,1.029448,0.781166,185.061137,699.692910
13.850000,1.029479,0.781099,184.994115,699.669534
13.860000,1.029511,0.781033,184.927306,699.646558
13.870000,1.029542,0.780967,184.860785,699.624006
13.880000,1.029574,0.780902,184.794628,699.601903
13.890000,1.029606,0.780837,184.728912,699.580270
13.900000,1.029638,0.780773,184.663709,699.559132
13.910000,1.029670,0.780709,184.599095,699.538510
13.920000,1.029702,0.780646,184.535143,699.518427
13.930000,1.029734,0.780584,184.471923,699.498903
13.940000,1.029766,0.780523,184.409508,699.479960
13.950000,1.029797,0.780463,184.347968,699.461617
13.960000,1.029829,0.780404,184.287370,699.443896
13.970000,1.029860,0.780346,184.227783,699.426814
13.980000,1.029892,0.780289,184.169271,699.410392
13.990000,1.029922,0.780233,184.111901,699.394646
14.000000,1.029953,0.780179,184.055736,699.379594
14.010000,1.029983,0.780126,184.000836,699.365253
14.020000,1.030013,0.780075,183.947262,699.351639
14.030000,1.030043,0.780024,183.895072,699.338768
14.040000,1.030072,0.779976,183.844324,699.326654
14.050000,1.030101,0.779929,183.795071,699.315310
14.060000,1.030129,0.779883,183.747367,699.304751
14.070000,1.030156,0.779840,183.701262,699.294988
14.080000,1.030184,0.779798,183.656807,699.286033
14.090000,1.030210,0.779757,183.614048,699.277897
14.100000,1.030236,0.779719,183.573029,699.270589
14.110000,1.030261,0.779682,183.533795,699.264118
14.120000,1.030286,0.779648,183.496386,699.258492
14.130000,1.030310,0.779615,183.460841,699.253719
14.140000,1.030333,0.779584,183.427195,699.249804
14.150000,1.030355,0.779555,183.395484,699.246752
14.160000,1.030377,0.779528,183.365738,699.244570
14.170000,1.030398,0.779504,183.337988,699.243258
14.180000,1.030418,0.779481,183.312261,699.242819
14.190000,1.030437,0.779461,183.288581,699.243255
14.200000,1.030455,0.779442,183.266972,699.244565
14.210000,1.030473,0.779426,183.247452,699.246749
14.220000,1.030489,0.779412,183.230039,699.249805
14.230000,1.030505,0.779400,183.214750,699.253729
14.240000,1.030519,0.779390,183.201595,699.258519
14.250000,1.030533,0.779383,183.190586,699.264167
14.260000,1.030546,0.779377,183.181730,699.270669
14.270000,1.030558,0.779374,183.175032,699.278017
14.280000,1.030569,0.779373,183.170495,699.286202
14.290000,1.030579,0.779375,183.168119,699.295216
14.300000,1.030588,0.779378,183.167902,699.305047
14.310000,1.030595,0.779384,183.169839,699.315685
14.320000,1.030602,0.779392,183.173922,699.327115
14.330000,1.030608,0.779402,183.180143,699.339326
14.340000,1.030613,0.779414,183.188489,699.352301
14.350000,1.030617,0.779428,183.198946,699.366026
14.360000,1.030620,0.779444,183.211496,699.380483
14.370000,1.030621,0.779463,183.226120,699.395654
14.380000,1.030622,0.779483,183.242797,699.411522
14.390000,1.030622,0.779506,183.261503,699.428067
14.400000,1.030620,0.779531,183.282211,699.445267
14.410000,1.030618,0.779557,183.304892,699.463101
14.420000,1.030615,0.779586,183.329517,699.481547
14.430000,1.030610,0.779616,183.356051,699.500582
14.440000,1.030605,0.779648,183.384460,699.520182
14.450000,1.030599,0.779682,183.414707,699.540322
14.460000,1.030591,0.779718,183.446753,699.560977
14.470000,1.030583,0.779756,183.480555,699.582120
14.480000,1.030574,0.779795,183.516071,699.603724
14.490000,1.030564,0.779836,183.553256,699.625762
14.500000,1.030553,0.779878,183.592063,699.648206
14.510000,1.030541,0.779922,183.632443,699.671028
14.520000,1.030528,0.779968,183.674345,699.694197
14.530000,1.030514,0.780014,183.717717,699.717685
14.540000,1.030499,0.780063,183.762506,699.741461
14.550000,1.030484,0.780112,183.808655,699.765495
14.560000,1.030468,0.780163,183.856109,699.789757
14.570000,1.030450,0.780214,183.904809,699.814214
14.580000,1.030433,0.780267,183.954695,699.838836
14.590000,1.030414,0.780321,184.005707,699.863591
14.600000,1.030394,0.780376,184.057782,699.888448
14.610000,1.030374,0.780432,184.110858,699.913376
14.620000,1.030354,0.780489,184.164870,699.938342
14.630000,1.030332,0.780546,184.219752,699.963314
14.640000,1.030310,0.780604,184.275440,699.988262
14.650000,1.030287,0.780663,184.331865,700.013153
14.660000,1.030264,0.780722,184.388961,700.037957
14.670000,1.030240,0.780781,184.446659,700.062642
14.680000,1.030216,0.780841,184.504889,700.087177
14.690000,1.030191,0.780902,184.563584,700.111532
14.700000,1.030166,0.780962,184.622673,700.135675
14.710000,1.030140,0.781023,184.682086,700.159578
14.720000,1.030114,0.781084,184.741752,700.183211
14.730000,1.030087,0.781145,184.801602,700.206545
14.740000,1.030061,0.781206,184.861565,700.229552
14.750000,1.030033,0.781267,184.921569,700.252203
14.760000,1.030006,0.781327,184.981546,700.274472
14.770000,1.029978,0.781387,185.041424,700.296331
14.780000,1.029950,0.781447,185.101134,700.317755
14.790000,1.029922,0.781507,185.160606,700.338718
14.800000,1.029894,0.781566,185.219771,700.359196
14.810000,1.029866,0.781625,185.278559,700.379166
14.820000,1.029837,0.781683,185.336904,700.398604
14.830000,1.029809,0.781740,185.394738,700.417487
14.840000,1.029781,0.781796,185.451994,700.435796
14.850000,1.029752,0.781852,185.508606,700.453509
