"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
2.110000,1.007037,0.821617,243.009266,703.891673
2.120000,1.006888,0.821825,243.238310,703.895580
2.130000,1.006743,0.822017,243.456941,703.889910
2.140000,1.006601,0.822192,243.664905,703.874819
2.150000,1.006464,0.822350,243.861961,703.850494
2.160000,1.006330,0.822491,244.047885,703.817150
2.170000,1.006201,0.822616,244.222470,703.775028
2.180000,1.006076,0.822724,244.385524,703.724397
2.190000,1.005956,0.822816,244.536871,703.665549
2.200000,1.005841,0.822891,244.676352,703.598798
2.210000,1.005730,0.822951,244.803824,703.524479
2.220000,1.005624,0.822994,244.919164,703.442948
2.230000,1.005524,0.823022,245.022261,703.354575
2.240000,1.005428,0.823034,245.113025,703.259748
2.250000,1.005338,0.823031,245.191385,703.158866
2.260000,1.005253,0.823014,245.257283,703.052342
2.270000,1.005173,0.822982,245.310680,702.940597
2.280000,1.005099,0.822936,245.351552,702.824062
2.290000,1.005031,0.822876,245.379894,702.703176
2.300000,1.004968,0.822803,245.395716,702.578382
2.310000,1.004910,0.822717,245.399045,702.450125
2.320000,1.004859,0.822619,245.389923,702.318850
2.330000,1.004813,0.822508,245.368410,702.185006
2.340000,1.004774,0.822387,245.334581,702.049034
2.350000,1.004740,0.822254,245.288527,701.911375
2.360000,1.004712,0.822110,245.230352,701.772464
2.370000,1.004690,0.821957,245.160178,701.632728
2.380000,1.004674,0.821794,245.078141,701.492585
2.390000,1.004664,0.821621,244.984390,701.352446
2.400000,1.004660,0.821440,244.879090,701.212707
2.410000,1.004662,0.821251,244.762419,701.073755
2.420000,1.004670,0.821054,244.634567,700.935962
2.430000,1.004684,0.820850,244.495741,700.799683
2.440000,1.004704,0.820639,244.346157,700.665261
2.450000,1.004729,0.820422,244.186044,700.533019
2.460000,1.004761,0.820198,244.015645,700.403265
2.470000,1.004798,0.819970,243.835211,700.276286
2.480000,1.004841,0.819736,243.645008,700.152353
2.490000,1.004890,0.819497,243.445310,700.031714
2.500000,1.004945,0.819255,243.236402,699.914599
2.510000,1.005005,0.819008,243.018579,699.801216
2.520000,1.005070,0.818759,242.792143,699.691755
2.530000,1.005141,0.818506,242.557408,699.586381
2.540000,1.005218,0.818250,242.314696,699.485240
2.550000,1.005299,0.817992,242.064333,699.388458
2.560000,1.005386,0.817732,241.806657,699.296136
2.570000,1.005477,0.817471,241.542010,699.208358
2.580000,1.005574,0.817208,241.270741,699.125185
2.590000,1.005675,0.816943,240.993206,699.046659
2.600000,1.005781,0.816678,240.709764,698.972800
2.610000,1.005891,0.816412,240.420780,698.903610
2.620000,1.006006,0.816146,240.126624,698.839073
2.630000,1.006125,0.815880,239.827669,698.779152
2.640000,1.006248,0.815614,239.524290,698.723795
2.650000,1.006375,0.815348,239.216868,698.672931
2.660000,1.006506,0.815082,238.905783,698.626475
2.670000,1.006640,0.814817,238.591418,698.584325
2.680000,1.006778,0.814553,238.274159,698.546364
2.690000,1.006919,0.814289,237.954391,698.512465
2.700000,1.007063,0.814027,237.632500,698.482483
2.710000,1.007210,0.813766,237.308870,698.456268
2.720000,1.007360,0.813506,236.983885,698.433657
2.730000,1.007512,0.813247,236.657928,698.414481
2.740000,1.007667,0.812990,236.331382,698.398560
2.750000,1.007824,0.812735,236.004624,698.385710
2.760000,1.007983,0.812481,235.678034,698.375739
2.770000,1.008144,0.812229,235.351984,698.368452
2.780000,1.008306,0.811979,235.026847,698.363651
2.790000,1.008470,0.811731,234.702989,698.361134
2.800000,1.008635,0.811484,234.380776,698.360700
2.810000,1.008801,0.811240,234.060568,698.362148
2.820000,1.008968,0.810998,233.742720,698.365275
2.830000,1.009135,0.810758,233.427582,698.369883
2.840000,1.009303,0.810521,233.115501,698.375777
2.850000,1.009471,0.810286,232.806816,698.382765
2.860000,1.009639,0.810053,232.501862,698.390660
2.870000,1.009807,0.809823,232.200967,698.399277
2.880000,1.009974,0.809595,231.904456,698.408437
2.890000,1.010141,0.809371,231.612641,698.417971
2.900000,1.010307,0.809149,231.325829,698.427724
2.910000,1.010472,0.808929,231.044319,698.437551
2.920000,1.010636,0.808713,230.768401,698.447317
2.930000,1.010799,0.808500,230.498359,698.456897
2.940000,1.010959,0.808290,230.234472,698.466175
2.950000,1.011119,0.808084,229.977006,698.475048
2.960000,1.011276,0.807881,229.726222,698.483425
2.970000,1.011431,0.807681,229.482372,698.491227
2.980000,1.011584,0.807486,229.245697,698.498385
2.990000,1.011734,0.807294,229.016432,698.504846
3.000000,1.011882,0.807107,228.794801,698.510568
3.010000,1.012026,0.806923,228.581019,698.515522
3.020000,1.012168,0.806744,228.375294,698.519693
3.030000,1.012307,0.806570,228.177820,698.523075
3.040000,1.012442,0.806400,227.988787,698.525680
3.050000,1.012574,0.806236,227.808370,698.527526
3.060000,1.012703,0.806076,227.636740,698.528644
3.070000,1.012827,0.805922,227.474058,698.529075
3.080000,1.012948,0.805774,227.320471,698.528870
3.090000,1.013065,0.805631,227.176117,698.528095
3.100000,1.013177,0.805495,227.041123,698.526828
3.110000,1.013286,0.805364,226.915607,698.525155
3.120000,1.013390,0.805240,226.799676,698.523171
3.130000,1.013489,0.805123,226.693430,698.520977
3.140000,1.013584,0.805012,226.596958,698.518682
3.150000,1.013675,0.804909,226.510338,698.516402
3.160000,1.013760,0.804813,226.433639,698.514257
3.170000,1.013841,0.804724,226.366920,698.512373
3.180000,1.013917,0.804643,226.310229,698.510879
3.190000,1.013988,0.804570,226.263604,698.509908
3.200000,1.014054,0.804505,226.227073,698.509595
3.210000,1.014114,0.804449,226.200653,698.510076
3.220000,1.014170,0.804401,226.184351,698.511488
3.230000,1.014220,0.804361,226.178165,698.513969
3.240000,1.014265,0.804331,226.182079,698.517653
3.250000,1.014305,0.804309,226.196071,698.522675
3.260000,1.014339,0.804297,226.220106,698.529166
3.270000,1.014368,0.804294,226.254141,698.537251
3.280000,1.014392,0.804300,226.298117,698.547058
3.290000,1.014410,0.804316,226.351971,698.558703
3.300000,1.014423,0.804341,226.415626,698.572300
3.310000,1.014431,0.804376,226.488999,698.587954
3.320000,1.014433,0.804421,226.571992,698.605764
3.330000,1.014430,0.804476,226.664499,698.625822
3.340000,1.014421,0.804541,226.766405,698.648211
3.350000,1.014407,0.804615,226.877583,698.673006
3.360000,1.014388,0.804699,226.997897,698.700273
3.370000,1.014364,0.804794,227.127202,698.730068
3.380000,1.014334,0.804898,227.265342,698.762435
3.390000,1.014299,0.805011,227.412151,698.797411
3.400000,1.014259,0.805135,227.567456,698.835021
3.410000,1.014214,0.805268,227.731073,698.875278
3.420000,1.014165,0.805411,227.902808,698.918187
3.430000,1.014110,0.805563,228.082459,698.963739
3.440000,1.014050,0.805724,228.269815,699.011916
3.450000,1.013986,0.805894,228.464657,699.062687
3.460000,1.013917,0.806073,228.666757,699.116012
3.470000,1.013843,0.806261,228.875877,699.171839
3.480000,1.013765,0.806458,229.091774,699.230105
3.490000,1.013683,0.806662,229.314195,699.290738
3.500000,1.013596,0.806875,229.542879,699.353653
3.510000,1.013505,0.807095,229.777559,699.418758
3.520000,1.013410,0.807323,230.017961,699.485949
3.530000,1.013312,0.807558,230.263804,699.555115
3.540000,1.013209,0.807800,230.514798,699.626134
3.550000,1.013103,0.808048,230.770651,699.698877
3.560000,1.012993,0.808303,231.031061,699.773207
3.570000,1.012880,0.808563,231.295724,699.848980
3.580000,1.012763,0.808829,231.564328,699.926044
3.590000,1.012644,0.809100,231.836557,700.004241
3.600000,1.012521,0.809375,232.112092,700.083410
3.610000,1.012396,0.809655,232.390607,700.163383
3.620000,1.012268,0.809938,232.671773,700.243986
3.630000,1.012138,0.810225,232.955260,700.325045
3.640000,1.012005,0.810516,233.240733,700.406381
3.650000,1.011870,0.810808,233.527854,700.487812
3.660000,1.011733,0.811103,233.816284,700.569157
3.670000,1.011594,0.811400,234.105681,700.650232
3.680000,1.011453,0.811697,234.395703,700.730853
3.690000,1.011311,0.811996,234.686008,700.810835
3.700000,1.011167,0.812295,234.976254,700.889992
3.710000,1.011022,0.812594,235.266097,700.968139
3.720000,1.010877,0.812893,235.555194,701.045098
3.730000,1.010730,0.813191,235.843201,701.120694
3.740000,1.010582,0.813487,236.129776,701.194756
3.750000,1.010434,0.813781,236.414578,701.267118
3.760000,1.010286,0.814074,236.697271,701.337617
3.770000,1.010138,0.814363,236.977522,701.406095
3.780000,1.009989,0.814650,237.254999,701.472400
3.790000,1.009841,0.814933,237.529375,701.536385
3.800000,1.009693,0.815212,237.800329,701.597910
3.810000,1.009545,0.815487,238.067543,701.656843
3.820000,1.009398,0.815758,238.330702,701.713057
3.830000,1.009252,0.816023,238.589501,701.766433
3.840000,1.009107,0.816283,238.843637,701.816862
3.850000,1.008963,0.816537,239.092815,701.864241
3.860000,1.008821,0.816785,239.336745,701.908476
3.870000,1.008680,0.817027,239.575146,701.949482
3.880000,1.008541,0.817262,239.807741,701.987182
3.890000,1.008403,0.817490,240.034266,702.021509
3.900000,1.008267,0.817711,240.254460,702.052400
3.910000,1.008134,0.817924,240.468074,702.079799
3.920000,1.008003,0.818129,240.674865,702.103664
3.930000,1.007874,0.818326,240.874597,702.123966
3.940000,1.007748,0.818515,241.067043,702.140685
3.950000,1.007624,0.818695,241.251987,702.153814
3.960000,1.007504,0.818867,241.429221,702.163349
3.970000,1.007386,0.819030,241.598551,702.169298
3.980000,1.007271,0.819183,241.759789,702.171675
3.990000,1.007160,0.819327,241.912760,702.170506
4.000000,1.007052,0.819462,242.057299,702.165821
4.010000,1.006947,0.819588,242.193250,702.157660
4.020000,1.006847,0.819704,242.320471,702.146072
4.030000,1.006749,0.819810,242.438828,702.131112
4.040000,1.006656,0.819906,242.548201,702.112842
4.050000,1.006566,0.819993,242.648479,702.091332
4.060000,1.006481,0.820070,242.739564,702.066656
4.070000,1.006400,0.820136,242.821368,702.038898
4.080000,1.006322,0.820193,242.893817,702.008143
4.090000,1.006249,0.820240,242.956847,701.974487
4.100000,1.006181,0.820278,243.010406,701.938025
4.110000,1.006117,0.820305,243.054454,701.898860
4.120000,1.006057,0.820323,243.088964,701.857100
4.130000,1.006002,0.820330,243.113918,701.812853
4.140000,1.005951,0.820329,243.129312,701.766234
4.150000,1.005905,0.820317,243.135155,701.717359
4.160000,1.005864,0.820296,243.131465,701.666345
4.170000,1.005828,0.820266,243.118274,701.613313
4.180000,1.005796,0.820226,243.095623,701.558386
4.190000,1.005769,0.820177,243.063566,701.501686
4.200000,1.005747,0.820120,243.022168,701.443340
4.210000,1.005729,0.820053,242.971506,701.383472
4.220000,1.005717,0.819978,242.911665,701.322208
4.230000,1.005709,0.819894,242.842744,701.259673
4.240000,1.005706,0.819801,242.764851,701.195991
4.250000,1.005708,0.819701,242.678106,701.131288
4.260000,1.005715,0.819592,242.582638,701.065685
4.270000,1.005727,0.819476,242.478586,700.999305
4.280000,1.005743,0.819352,242.366100,700.932266
4.290000,1.005764,0.819221,242.245339,700.864686
4.300000,1.005790,0.819082,242.116471,700.796681
4.310000,1.005820,0.818937,241.979674,700.728364
4.320000,1.005855,0.818785,241.835134,700.659844
4.330000,1.005895,0.818626,241.683047,700.591229
4.340000,1.005939,0.818461,241.523615,700.522624
4.350000,1.005987,0.818290,241.357052,700.454128
4.360000,1.006040,0.818113,241.183575,700.385839
4.370000,1.006098,0.817931,241.003412,700.317852
4.380000,1.006159,0.817744,240.816798,700.250257
4.390000,1.006224,0.817551,240.623972,700.183140
4.400000,1.006294,0.817354,240.425182,700.116584
4.410000,1.006367,0.817152,240.220682,700.050668
4.420000,1.006445,0.816946,240.010731,699.985466
4.430000,1.006526,0.816736,239.795595,699.921051
4.440000,1.006611,0.816522,239.575543,699.857488
4.450000,1.006699,0.816305,239.350851,699.794840
4.460000,1.006791,0.816084,239.121797,699.733168
4.470000,1.006886,0.815861,238.888666,699.672526
4.480000,1.006984,0.815634,238.651743,699.612967
4.490000,1.007085,0.815406,238.411320,699.554538
4.500000,1.007189,0.815175,238.167689,699.497286
4.510000,1.007296,0.814942,237.921147,699.441250
4.520000,1.007406,0.814708,237.671991,699.386469
4.530000,1.007518,0.814472,237.420523,699.332977
4.540000,1.007632,0.814235,237.167042,699.280806
4.550000,1.007749,0.813998,236.911853,699.229983
4.560000,1.007868,0.813759,236.655259,699.180536
4.570000,1.007989,0.813520,236.397562,699.132485
4.580000,1.008112,0.813281,236.139068,699.085852
4.590000,1.008236,0.813043,235.880080,699.040654
4.600000,1.008362,0.812804,235.620902,698.996907
4.610000,1.008489,0.812566,235.361834,698.954623
4.620000,1.008618,0.812330,235.103180,698.913813
4.630000,1.008747,0.812094,234.845237,698.874487
4.640000,1.008877,0.811859,234.588304,698.836652
4.650000,1.009008,0.811626,234.332674,698.800315
4.660000,1.009140,0.811395,234.078642,698.765480
4.670000,1.009272,0.811166,233.826495,698.732150
4.680000,1.009405,0.810939,233.576520,698.700327
4.690000,1.009537,0.810715,233.329001,698.670012
4.700000,1.009670,0.810493,233.084216,698.641201
4.710000,1.009802,0.810274,232.842441,698.613891
4.720000,1.009934,0.810058,232.603946,698.588079
4.730000,1.010065,0.809846,232.368994,698.563762
4.740000,1.010196,0.809637,232.137844,698.540942
4.750000,1.010326,0.809432,231.910750,698.519618
4.760000,1.010455,0.809231,231.687959,698.499792
4.770000,1.010583,0.809034,231.469714,698.481462
4.780000,1.010709,0.808841,231.256253,698.464628
4.790000,1.010835,0.808653,231.047805,698.449289
4.800000,1.010958,0.808469,230.844593,698.435443
4.810000,1.011080,0.808291,230.646835,698.423092
4.820000,1.011201,0.808117,230.454740,698.412234
4.830000,1.011319,0.807949,230.268511,698.402871
4.840000,1.011435,0.807786,230.088342,698.395001
4.850000,1.011549,0.807628,229.914421,698.388627
4.860000,1.011661,0.807476,229.746929,698.383749
4.870000,1.011770,0.807330,229.586035,698.380369
4.880000,1.011877,0.807191,229.431905,698.378487
4.890000,1.011981,0.807057,229.284694,698.378106
4.900000,1.012082,0.806929,229.144549,698.379228
4.910000,1.012180,0.806808,229.011608,698.381854
4.920000,1.012276,0.806694,228.886002,698.385985
4.930000,1.012368,0.806586,228.767852,698.391625
4.940000,1.012457,0.806484,228.657272,698.398773
4.950000,1.012542,0.806390,228.554367,698.407430
4.960000,1.012625,0.806303,228.459231,698.417594
4.970000,1.012704,0.806222,228.371953,698.429265
4.980000,1.012779,0.806149,228.292608,698.442440
4.990000,1.012851,0.806083,228.221266,698.457119
5.000000,1.012919,0.806024,228.157984,698.473301
5.010000,1.012983,0.805973,228.102813,698.490983
5.020000,1.013043,0.805929,228.055792,698.510162
5.030000,1.013100,0.805892,228.016954,698.530833
5.040000,1.013152,0.805863,227.986323,698.552990
5.050000,1.013201,0.805841,227.963911,698.576625
5.060000,1.013245,0.805827,227.949724,698.601727
5.070000,1.013286,0.805821,227.943758,698.628287
5.080000,1.013322,0.805822,227.945999,698.656290
5.090000,1.013354,0.805830,227.956425,698.685722
5.100000,1.013382,0.805847,227.975003,698.716567
5.110000,1.013406,0.805870,228.001694,698.748806
5.120000,1.013426,0.805901,228.036447,698.782417
5.130000,1.013442,0.805940,228.079206,698.817378
5.140000,1.013453,0.805986,228.129901,698.853664
5.150000,1.013460,0.806040,228.188459,698.891247
5.160000,1.013463,0.806100,228.254794,698.930099
5.170000,1.013461,0.806169,228.328813,698.970185
5.180000,1.013456,0.806244,228.410416,699.011473
5.190000,1.013446,0.806326,228.499492,699.053925
5.200000,1.013432,0.806415,228.595925,699.097503
5.210000,1.013414,0.806512,228.699587,699.142164
5.220000,1.013392,0.806615,228.810346,699.187866
5.230000,1.013366,0.806724,228.928059,699.234562
5.240000,1.013335,0.806841,229.052577,699.282203
5.250000,1.013301,0.806963,229.183745,699.330740
5.260000,1.013263,0.807092,229.321398,699.380120
5.270000,1.013221,0.807227,229.465364,699.430287
5.280000,1.013175,0.807368,229.615467,699.481185
5.290000,1.013125,0.807515,229.771522,699.532756
5.300000,1.013072,0.807667,229.933337,699.584938
5.310000,1.013015,0.807825,230.100715,699.637669
5.320000,1.012955,0.807988,230.273453,699.690884
5.330000,1.012891,0.808156,230.451340,699.744520
5.340000,1.012823,0.808328,230.634163,699.798507
5.350000,1.012752,0.808506,230.821700,699.852779
5.360000,1.012679,0.808688,231.013727,699.907266
5.370000,1.012601,0.808874,231.210012,699.961896
5.380000,1.012521,0.809064,231.410320,700.016600
5.390000,1.012438,0.809257,231.614413,700.071305
5.400000,1.012352,0.809455,231.822045,700.125938
5.410000,1.012264,0.809655,232.032971,700.180427
5.420000,1.012172,0.809859,232.246938,700.234699
5.430000,1.012078,0.810065,232.463693,700.288679
5.440000,1.011982,0.810274,232.682978,700.342296
5.450000,1.011884,0.810485,232.904534,700.395475
5.460000,1.011783,0.810698,233.128098,700.448145
5.470000,1.011680,0.810913,233.353407,700.500233
5.480000,1.011575,0.811129,233.580195,700.551666
5.490000,1.011469,0.811346,233.808195,700.602373
5.500000,1.011361,0.811565,234.037139,700.652281
5.510000,1.011251,0.811784,234.266758,700.701323
5.520000,1.011140,0.812004,234.496781,700.749432
5.530000,1.011027,0.812223,234.726936,700.796543
5.540000,1.010914,0.812443,234.956956,700.842593
