Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
g2,Current,Order 2,0.5418539457769659,-0.15282478061397983,0.006849421983342919,-0.9947217681598596
g2,Current,Order 4,0.5431131997563469,-0.09031542047793578,0.00498892107061489,-1.0351481840654846
g2,Current,Order 4,0.16604063437862435,-0.7904056062999227,0.0034500176556576862,0.7662660582379565
g2,Current,Order 6,1.0545722069750323,-0.7861685454727059,0.003773043531363161,-0.6381065315273055
g2,Current,Order 6,0.5428138003235895,-0.1021251386560319,0.005599729095791875,-1.0694552681361933
g2,Current,Order 6,0.0027217416525758065,-0.00393100226604375,0.00029182649169661313,-2.1309217696681753
g2,Current,Tau 1,0.5418539457769659,-0.15282478061397983,0.006849421983342919,-0.9947217681598596
g2,Current,Tau 0.1,1.0539159503023867,-0.7569441517410309,0.0037215116962753224,-0.7913252180737091
g2,Current,Tau 0.1,0.5408953036717101,-0.06284700718465219,0.004160767898460329,-1.001034096460206
g2,Current,Tau 0.01,1.0545722069750323,-0.7861685454727059,0.003773043531363161,-0.6381065315273055
g2,Current,Tau 0.01,0.5428138003235895,-0.1021251386560319,0.005599729095791875,-1.0694552681361933
g2,Current,Tau 0.01,0.0027217416525758065,-0.00393100226604375,0.00029182649169661313,-2.1309217696681753
g2,Active Power,Order 2,0.5392019199525001,-0.1115998764550942,1.560551237330543,-0.2469232724199248
g2,Active Power,Order 4,1.0518660042002348,-0.8204043524073334,3.404593559626544,-0.44290375666126186
g2,Active Power,Order 4,0.5489923946653963,-0.17181562223614735,1.677944232712452,-0.5918320285098659
g2,Active Power,Order 6,1.0597129659203985,-0.7636151362437176,3.4307061191126293,-0.5483965399527633
g2,Active Power,Order 6,0.5426468755942864,-0.13560482842648855,1.5784454405984607,-0.48001825380341917
g2,Active Power,Order 6,1.6772554757905556e-15,-1.7645419315595166,1.0891534009804285,-3.141592653589792
g2,Active Power,Tau 1,1.0518660042002348,-0.8204043524073334,3.404593559626544,-0.44290375666126186
g2,Active Power,Tau 1,0.5489923946653963,-0.17181562223614735,1.677944232712452,-0.5918320285098659
g2,Active Power,Tau 0.1,1.0597129659203985,-0.7636151362437176,3.4307061191126293,-0.5483965399527633
g2,Active Power,Tau 0.1,0.5426468755942864,-0.13560482842648855,1.5784454405984607,-0.48001825380341917
g2,Active Power,Tau 0.1,1.6772554757905556e-15,-1.7645419315595166,1.0891534009804285,-3.141592653589792
g2,Active Power,Tau 0.01,1.0597129659203985,-0.7636151362437176,3.4307061191126293,-0.5483965399527633
g2,Active Power,Tau 0.01,0.5426468755942864,-0.13560482842648855,1.5784454405984607,-0.48001825380341917
g2,Active Power,Tau 0.01,1.6772554757905556e-15,-1.7645419315595166,1.0891534009804285,-3.141592653589792
g2,Reactive Power,Order 2,0.537861942793744,-0.1255608747187883,6.528206673778465,-0.9524918637970594
g2,Reactive Power,Order 4,0.5452089548597393,-0.1489872448923476,7.1564403659233875,-1.1396316804753805
g2,Reactive Power,Order 4,0.00991519965137307,-0.003157939007518944,0.11590780100033839,2.687474268512753
g2,Reactive Power,Order 6,1.0871276200781765,-0.7030970455109332,0.19537727462945254,-2.3751152065150785
