"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
2.550000,1.008174,0.791950,202.285112,689.521410
2.560000,1.008196,0.792232,202.269650,689.808791
2.570000,1.008220,0.792519,202.253913,690.103255
2.580000,1.008246,0.792813,202.237918,690.404606
2.590000,1.008273,0.793112,202.221679,690.712657
2.600000,1.008302,0.793417,202.205216,691.027227
2.610000,1.008332,0.793728,202.188547,691.348143
2.620000,1.008364,0.794043,202.171694,691.675235
2.630000,1.008397,0.794364,202.154679,692.008336
2.640000,1.008432,0.794690,202.137524,692.347284
2.650000,1.008467,0.795022,202.120255,692.691919
2.660000,1.008504,0.795357,202.102897,693.042079
2.670000,1.008542,0.795698,202.085477,693.397605
2.680000,1.008581,0.796043,202.068026,693.758331
2.690000,1.008622,0.796393,202.050579,694.124090
2.700000,1.008663,0.796747,202.033170,694.494710
2.710000,1.008705,0.797105,202.015827,694.870015
2.720000,1.008748,0.797468,201.998575,695.249828
2.730000,1.008792,0.797834,201.981443,695.633964
2.740000,1.008837,0.798204,201.964459,696.022231
2.750000,1.008883,0.798578,201.947653,696.414427
2.760000,1.008929,0.798955,201.931055,696.810343
2.770000,1.008976,0.799335,201.914695,697.209757
2.780000,1.009023,0.799719,201.898602,697.612436
2.790000,1.009071,0.800105,201.882807,698.018136
2.800000,1.009120,0.800494,201.867338,698.426600
2.810000,1.009169,0.800885,201.852222,698.837560
2.820000,1.009218,0.801278,201.837488,699.250733
2.830000,1.009268,0.801673,201.823163,699.665822
2.840000,1.009318,0.802070,201.809273,700.082514
2.850000,1.009369,0.802468,201.795845,700.500485
2.860000,1.009419,0.802867,201.782895,700.919389
2.870000,1.009470,0.803266,201.770416,701.338854
2.880000,1.009521,0.803666,201.758395,701.758491
2.890000,1.009572,0.804065,201.746833,702.177913
2.900000,1.009623,0.804464,201.735758,702.596732
2.910000,1.009674,0.804863,201.725212,703.014555
2.920000,1.009725,0.805259,201.715229,703.430966
2.930000,1.009776,0.805655,201.705830,703.845529
2.940000,1.009826,0.806048,201.697035,704.257794
2.950000,1.009877,0.806438,201.688860,704.667299
2.960000,1.009927,0.806825,201.681318,705.073572
2.970000,1.009977,0.807209,201.674422,705.476130
2.980000,1.010027,0.807589,201.668180,705.874478
2.990000,1.010076,0.807964,201.662600,706.268117
3.000000,1.010125,0.808334,201.657687,706.656538
3.010000,1.010174,0.808699,201.653446,707.039225
3.020000,1.010222,0.809057,201.649877,707.415659
3.030000,1.010270,0.809409,201.646981,707.785317
3.040000,1.010317,0.809754,201.644756,708.147673
3.050000,1.010364,0.810091,201.643200,708.502198
3.060000,1.010410,0.810420,201.642320,708.848360
3.070000,1.010455,0.810740,201.642133,709.185622
3.080000,1.010500,0.811051,201.642642,709.513448
3.090000,1.010543,0.811353,201.643833,709.831318
3.100000,1.010587,0.811644,201.645678,710.138724
3.110000,1.010629,0.811924,201.648158,710.435167
3.120000,1.010670,0.812193,201.651255,710.720152
3.130000,1.010711,0.812450,201.654953,710.993198
3.140000,1.010750,0.812696,201.659235,711.253832
3.150000,1.010789,0.812928,201.664084,711.501597
3.160000,1.010827,0.813147,201.669482,711.736047
3.170000,1.010863,0.813353,201.675412,711.956753
3.180000,1.010899,0.813545,201.681854,712.163303
3.190000,1.010933,0.813722,201.688791,712.355304
3.200000,1.010967,0.813885,201.696204,712.532383
3.210000,1.010999,0.814032,201.704073,712.694187
3.220000,1.011030,0.814165,201.712378,712.840385
3.230000,1.011059,0.814281,201.721100,712.970671
3.240000,1.011088,0.814382,201.730220,713.084763
3.250000,1.011115,0.814466,201.739718,713.182403
3.260000,1.011141,0.814534,201.749573,713.263360
3.270000,1.011165,0.814585,201.759764,713.327435
3.280000,1.011188,0.814619,201.770277,713.374447
3.290000,1.011209,0.814637,201.781089,713.404254
3.300000,1.011229,0.814637,201.792182,713.416737
3.310000,1.011248,0.814620,201.803536,713.411811
3.320000,1.011265,0.814586,201.815133,713.389419
3.330000,1.011280,0.814535,201.826956,713.349536
3.340000,1.011294,0.814467,201.838985,713.292167
3.350000,1.011306,0.814382,201.851206,713.217348
3.360000,1.011317,0.814280,201.863599,713.125149
3.370000,1.011326,0.814160,201.876151,713.015669
3.380000,1.011333,0.814025,201.888844,712.889038
3.390000,1.011339,0.813872,201.901663,712.745417
3.400000,1.011343,0.813703,201.914595,712.585000
3.410000,1.011345,0.813518,201.927626,712.408010
3.420000,1.011345,0.813317,201.940741,712.214698
3.430000,1.011344,0.813101,201.953927,712.005346
3.440000,1.011341,0.812870,201.967174,711.780266
3.450000,1.011336,0.812623,201.980469,711.539796
3.460000,1.011330,0.812363,201.993800,711.284303
3.470000,1.011322,0.812088,202.007158,711.014177
3.480000,1.011311,0.811799,202.020532,710.729837
3.490000,1.011300,0.811498,202.033912,710.431725
3.500000,1.011286,0.811184,202.047289,710.120306
3.510000,1.011271,0.810857,202.060655,709.796067
3.520000,1.011254,0.810519,202.074001,709.459517
3.530000,1.011235,0.810170,202.087319,709.111185
3.540000,1.011215,0.809811,202.100601,708.751616
3.550000,1.011193,0.809441,202.113840,708.381376
3.560000,1.011169,0.809062,202.127030,708.001043
3.570000,1.011143,0.808675,202.140162,707.611212
3.580000,1.011116,0.808279,202.153231,707.212490
3.590000,1.011088,0.807876,202.166229,706.805497
3.600000,1.011057,0.807466,202.179151,706.390860
3.610000,1.011026,0.807049,202.191989,705.969218
3.620000,1.010992,0.806628,202.204738,705.541217
3.630000,1.010958,0.806201,202.217391,705.107506
3.640000,1.010922,0.805770,202.229941,704.668741
3.650000,1.010884,0.805335,202.242382,704.225581
3.660000,1.010845,0.804898,202.254707,703.778686
3.670000,1.010805,0.804458,202.266909,703.328715
3.680000,1.010764,0.804017,202.278982,702.876327
3.690000,1.010722,0.803574,202.290924,702.422175
3.700000,1.010678,0.803132,202.302748,701.966903
3.710000,1.010633,0.802689,202.314460,701.511145
3.720000,1.010588,0.802248,202.326054,701.055535
3.730000,1.010541,0.801808,202.337510,700.600709
3.740000,1.010493,0.801370,202.348808,700.147296
3.750000,1.010445,0.800935,202.359936,699.695913
3.760000,1.010396,0.800503,202.370880,699.247167
3.770000,1.010346,0.800076,202.381627,698.801653
3.780000,1.010295,0.799652,202.392167,698.359954
3.790000,1.010244,0.799234,202.402486,697.922637
3.800000,1.010193,0.798821,202.412572,697.490257
3.810000,1.010141,0.798414,202.422413,697.063351
3.820000,1.010089,0.798014,202.431996,696.642443
3.830000,1.010036,0.797620,202.441307,696.228039
3.840000,1.009983,0.797234,202.450334,695.820628
3.850000,1.009930,0.796856,202.459064,695.420681
3.860000,1.009877,0.796487,202.467482,695.028653
3.870000,1.009824,0.796126,202.475575,694.644979
3.880000,1.009771,0.795774,202.483328,694.270076
3.890000,1.009719,0.795431,202.490723,693.904339
3.900000,1.009666,0.795099,202.497714,693.548127
3.910000,1.009614,0.794776,202.504252,693.201784
3.920000,1.009562,0.794463,202.510306,692.865646
3.930000,1.009510,0.794162,202.515868,692.540045
3.940000,1.009459,0.793871,202.520950,692.225302
3.950000,1.009409,0.793591,202.525555,691.921708
3.960000,1.009359,0.793323,202.529678,691.629532
3.970000,1.009310,0.793067,202.533310,691.349018
3.980000,1.009262,0.792822,202.536445,691.080393
3.990000,1.009214,0.792589,202.539072,690.823866
4.000000,1.009167,0.792368,202.541183,690.579625
4.010000,1.009122,0.792159,202.542768,690.347841
4.020000,1.009077,0.791963,202.543818,690.128668
4.030000,1.009034,0.791779,202.544325,689.922242
4.040000,1.008991,0.791608,202.544280,689.728680
4.050000,1.008950,0.791449,202.543675,689.548086
4.060000,1.008910,0.791303,202.542503,689.380544
4.070000,1.008872,0.791170,202.540758,689.226123
4.080000,1.008834,0.791049,202.538435,689.084879
4.090000,1.008798,0.790941,202.535528,688.956850
4.100000,1.008764,0.790846,202.532034,688.842060
4.110000,1.008731,0.790763,202.527950,688.740520
4.120000,1.008700,0.790693,202.523276,688.652226
4.130000,1.008670,0.790635,202.518010,688.577160
4.140000,1.008641,0.790590,202.512153,688.515294
4.150000,1.008615,0.790558,202.505709,688.466584
4.160000,1.008589,0.790538,202.498681,688.430975
4.170000,1.008566,0.790530,202.491076,688.408400
4.180000,1.008544,0.790534,202.482901,688.398781
4.190000,1.008524,0.790551,202.474164,688.402028
4.200000,1.008506,0.790579,202.464871,688.418042
4.210000,1.008489,0.790619,202.455033,688.446716
4.220000,1.008474,0.790671,202.444661,688.487930
4.230000,1.008461,0.790735,202.433766,688.541558
4.240000,1.008450,0.790810,202.422360,688.607461
4.250000,1.008440,0.790896,202.410459,688.685496
4.260000,1.008432,0.790994,202.398079,688.775507
4.270000,1.008426,0.791102,202.385237,688.877333
4.280000,1.008422,0.791222,202.371953,688.990801
4.290000,1.008419,0.791351,202.358247,689.115734
4.300000,1.008418,0.791492,202.344140,689.251945
4.310000,1.008419,0.791642,202.329655,689.399241
4.320000,1.008422,0.791803,202.314816,689.557420
4.330000,1.008426,0.791973,202.299647,689.726275
4.340000,1.008432,0.792154,202.284175,689.905590
4.350000,1.008440,0.792343,202.268425,690.095144
4.360000,1.008449,0.792542,202.252424,690.294708
4.370000,1.008460,0.792750,202.236202,690.504047
4.380000,1.008472,0.792966,202.219786,690.722920
4.390000,1.008486,0.793191,202.203207,690.951079
4.400000,1.008502,0.793425,202.186493,691.188269
4.410000,1.008519,0.793666,202.169677,691.434231
4.420000,1.008537,0.793916,202.152788,691.688697
4.430000,1.008557,0.794173,202.135860,691.951394
4.440000,1.008578,0.794437,202.118923,692.222042
4.450000,1.008601,0.794708,202.102011,692.500358
4.460000,1.008625,0.794986,202.085153,692.786048
4.470000,1.008650,0.795271,202.068382,693.078817
4.480000,1.008677,0.795561,202.051728,693.378363
4.490000,1.008704,0.795858,202.035218,693.684379
4.500000,1.008733,0.796161,202.018882,693.996552
4.510000,1.008763,0.796468,202.002748,694.314565
4.520000,1.008794,0.796781,201.986845,694.638092
4.530000,1.008826,0.797099,201.971199,694.966807
4.540000,1.008859,0.797421,201.955838,695.300374
4.550000,1.008893,0.797747,201.940788,695.638454
4.560000,1.008928,0.798077,201.926073,695.980703
4.570000,1.008963,0.798410,201.911717,696.326771
4.580000,1.009000,0.798747,201.897742,696.676307
4.590000,1.009037,0.799086,201.884172,697.028950
4.600000,1.009075,0.799428,201.871026,697.384338
4.610000,1.009114,0.799772,201.858323,697.742106
4.620000,1.009153,0.800118,201.846082,698.101881
4.630000,1.009192,0.800465,201.834319,698.463290
4.640000,1.009233,0.800813,201.823050,698.825955
4.650000,1.009273,0.801162,201.812288,699.189495
4.660000,1.009314,0.801511,201.802046,699.553527
4.670000,1.009356,0.801861,201.792335,699.917665
4.680000,1.009398,0.802209,201.783165,700.281519
4.690000,1.009440,0.802558,201.774534,700.644694
4.700000,1.009482,0.802904,201.766427,701.006784
4.710000,1.009524,0.803250,201.758827,701.367386
4.720000,1.009567,0.803593,201.751722,701.726101
4.730000,1.009609,0.803934,201.745114,702.082539
4.740000,1.009652,0.804273,201.739017,702.436317
4.750000,1.009694,0.804608,201.733449,702.787054
4.760000,1.009737,0.804940,201.728416,703.134359
4.770000,1.009779,0.805268,201.723918,703.477843
4.780000,1.009821,0.805592,201.719957,703.817119
4.790000,1.009864,0.805912,201.716528,704.151799
4.800000,1.009905,0.806226,201.713629,704.481500
4.810000,1.009947,0.806535,201.711253,704.805844
4.820000,1.009988,0.806839,201.709393,705.124454
4.830000,1.010029,0.807136,201.708041,705.436958
4.840000,1.010070,0.807427,201.707186,705.742991
4.850000,1.010110,0.807711,201.706819,706.042191
4.860000,1.010150,0.807989,201.706927,706.334205
4.870000,1.010189,0.808258,201.707498,706.618685
4.880000,1.010227,0.808520,201.708519,706.895290
4.890000,1.010266,0.808774,201.709975,707.163689
4.900000,1.010303,0.809019,201.711854,707.423556
4.910000,1.010340,0.809256,201.714139,707.674578
4.920000,1.010376,0.809484,201.716815,707.916448
4.930000,1.010412,0.809702,201.719867,708.148871
4.940000,1.010447,0.809910,201.723279,708.371562
4.950000,1.010481,0.810109,201.727043,708.584243
4.960000,1.010514,0.810298,201.731151,708.786646
4.970000,1.010546,0.810476,201.735595,708.978516
4.980000,1.010578,0.810644,201.740360,709.159610
4.990000,1.010609,0.810800,201.745426,709.329703
5.000000,1.010638,0.810946,201.750773,709.488585
5.010000,1.010667,0.811081,201.756377,709.636060
5.020000,1.010695,0.811204,201.762221,709.771949
5.030000,1.010722,0.811315,201.768288,709.896084
5.040000,1.010748,0.811415,201.774563,710.008312
5.050000,1.010773,0.811503,201.781030,710.108495
5.060000,1.010797,0.811579,201.787676,710.196512
5.070000,1.010819,0.811643,201.794487,710.272256
5.080000,1.010841,0.811695,201.801451,710.335635
5.090000,1.010861,0.811734,201.808555,710.386575
5.100000,1.010881,0.811761,201.815790,710.425016
5.110000,1.010899,0.811776,201.823145,710.450917
5.120000,1.010916,0.811779,201.830610,710.464251
5.130000,1.010932,0.811769,201.838178,710.465009
5.140000,1.010946,0.811747,201.845839,710.453199
5.150000,1.010960,0.811713,201.853587,710.428844
5.160000,1.010972,0.811667,201.861415,710.391987
5.170000,1.010983,0.811608,201.869317,710.342683
5.180000,1.010992,0.811538,201.877289,710.281009
5.190000,1.011001,0.811456,201.885326,710.207055
5.200000,1.011008,0.811361,201.893424,710.120928
5.210000,1.011013,0.811255,201.901580,710.022752
5.220000,1.011018,0.811138,201.909792,709.912667
5.230000,1.011021,0.811009,201.918058,709.790828
5.240000,1.011023,0.810869,201.926375,709.657408
5.250000,1.011023,0.810718,201.934744,709.512591
5.260000,1.011022,0.810557,201.943163,709.356582
5.270000,1.011020,0.810384,201.951632,709.189595
5.280000,1.011017,0.810202,201.960152,709.011863
5.290000,1.011012,0.810010,201.968722,708.823629
5.300000,1.011005,0.809807,201.977344,708.625153
5.310000,1.010998,0.809596,201.986017,708.416706
5.320000,1.010989,0.809375,201.994743,708.198573
5.330000,1.010979,0.809145,202.003523,707.971051
5.340000,1.010967,0.808907,202.012357,707.734448
5.350000,1.010954,0.808661,202.021246,707.489083
5.360000,1.010940,0.808406,202.030190,707.235288
5.370000,1.010925,0.808145,202.039191,706.973404
5.380000,1.010908,0.807876,202.048249,706.703779
5.390000,1.010890,0.807600,202.057363,706.426774
5.400000,1.010871,0.807318,202.066533,706.142757
5.410000,1.010851,0.807030,202.075758,705.852103
5.420000,1.010830,0.806736,202.085037,705.555195
5.430000,1.010807,0.806437,202.094369,705.252423
5.440000,1.010783,0.806133,202.103751,704.944183
5.450000,1.010758,0.805825,202.113180,704.630875
5.460000,1.010732,0.805513,202.122654,704.312905
5.470000,1.010705,0.805197,202.132172,703.990683
5.480000,1.010677,0.804877,202.141738,703.664616
5.490000,1.010647,0.804555,202.151352,703.335117
5.500000,1.010617,0.804231,202.161016,703.002600
5.510000,1.010586,0.803905,202.170725,702.667480
5.520000,1.010554,0.803577,202.180468,702.330178
5.530000,1.010521,0.803248,202.190231,701.991120
5.540000,1.010488,0.802918,202.200001,701.650728
