"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
10.320000,0.993144,0.842052,268.774782,703.023882
10.330000,0.992928,0.842141,268.812348,702.920316
10.340000,0.992733,0.842202,268.811088,702.820883
10.350000,0.992559,0.842234,268.771170,702.725532
10.360000,0.992405,0.842238,268.692808,702.634172
10.370000,0.992272,0.842213,268.576261,702.546671
10.380000,0.992160,0.842158,268.421828,702.462859
10.390000,0.992069,0.842075,268.229851,702.382530
10.400000,0.992000,0.841961,268.000710,702.305442
10.410000,0.991952,0.841819,267.734825,702.231318
10.420000,0.991924,0.841646,267.432651,702.159853
10.430000,0.991919,0.841444,267.094679,702.090709
10.440000,0.991934,0.841212,266.721439,702.023525
10.450000,0.991971,0.840950,266.313494,701.957916
10.460000,0.992028,0.840658,265.871447,701.893478
10.470000,0.992107,0.840337,265.395932,701.829786
10.480000,0.992206,0.839985,264.887620,701.766404
10.490000,0.992326,0.839604,264.347216,701.702882
10.500000,0.992466,0.839193,263.775458,701.638760
10.510000,0.992626,0.838752,263.173115,701.573574
10.520000,0.992806,0.838282,262.540988,701.506855
10.530000,0.993005,0.837782,261.879911,701.438133
10.540000,0.993224,0.837254,261.190746,701.366944
10.550000,0.993461,0.836697,260.474383,701.292825
10.560000,0.993717,0.836112,259.731743,701.215325
10.570000,0.993991,0.835498,258.963772,701.134003
10.580000,0.994282,0.834857,258.171442,701.048433
10.590000,0.994591,0.834189,257.355751,700.958205
10.600000,0.994916,0.833494,256.517720,700.862929
10.610000,0.995258,0.832774,255.658391,700.762237
10.620000,0.995615,0.832027,254.778823,700.655785
10.630000,0.995987,0.831256,253.880097,700.543253
10.640000,0.996374,0.830461,252.963306,700.424354
10.650000,0.996775,0.829642,252.029562,700.298829
10.660000,0.997190,0.828800,251.079986,700.166454
10.670000,0.997617,0.827937,250.115716,700.027038
10.680000,0.998057,0.827053,249.137899,699.880430
10.690000,0.998508,0.826149,248.147697,699.726519
10.700000,0.998970,0.825226,247.146280,699.565234
10.710000,0.999442,0.824285,246.134833,699.396549
10.720000,0.999924,0.823328,245.114553,699.220484
10.730000,1.000415,0.822355,244.086648,699.037105
10.740000,1.000914,0.821367,243.052341,698.846527
10.750000,1.001421,0.820366,242.012865,698.648914
10.760000,1.001935,0.819353,240.969467,698.444479
10.770000,1.002455,0.818329,239.923393,698.233477
10.780000,1.002981,0.817296,238.875873,698.016200
10.790000,1.003511,0.816255,237.828125,697.792975
10.800000,1.004046,0.815208,236.781355,697.564174
10.810000,1.004584,0.814156,235.736765,697.330210
10.820000,1.005125,0.813100,234.695551,697.091531
10.830000,1.005667,0.812041,233.658908,696.848618
10.840000,1.006212,0.810983,232.628016,696.602012
10.850000,1.006757,0.809925,231.604054,696.352285
10.860000,1.007302,0.808869,230.588197,696.100043
10.870000,1.007847,0.807818,229.581608,695.845924
10.880000,1.008390,0.806772,228.585437,695.590597
10.890000,1.008931,0.805734,227.600810,695.334756
10.900000,1.009470,0.804704,226.628821,695.079116
10.910000,1.010006,0.803684,225.670545,694.824397
10.920000,1.010538,0.802677,224.727040,694.571279
10.930000,1.011066,0.801682,223.799315,694.320533
10.940000,1.011588,0.800703,222.888388,694.072901
10.950000,1.012106,0.799739,221.995226,693.829181
10.960000,1.012617,0.798794,221.120785,693.590150
10.970000,1.013121,0.797868,220.265993,693.356582
10.980000,1.013619,0.796962,219.431741,693.129252
10.990000,1.014108,0.796079,218.618881,692.908933
11.000000,1.014590,0.795219,217.828224,692.696397
11.010000,1.015062,0.794384,217.060545,692.492411
11.020000,1.015526,0.793575,216.316582,692.297731
11.030000,1.015980,0.792793,215.597058,692.113095
11.040000,1.016424,0.792040,214.902672,691.939217
11.050000,1.016858,0.791316,214.234096,691.776783
11.060000,1.017281,0.790623,213.591977,691.626439
11.070000,1.017693,0.789961,212.976934,691.488788
11.080000,1.018093,0.789332,212.389541,691.364423
11.090000,1.018482,0.788737,211.830339,691.253894
11.100000,1.018859,0.788176,211.299840,691.157705
11.110000,1.019223,0.787650,210.798519,691.076312
11.120000,1.019574,0.787159,210.326817,691.010129
11.130000,1.019913,0.786705,209.885145,690.959518
11.140000,1.020238,0.786288,209.473877,690.924796
11.150000,1.020550,0.785909,209.093357,690.906228
11.160000,1.020848,0.785567,208.743893,690.904025
11.170000,1.021132,0.785263,208.425762,690.918349
11.180000,1.021402,0.784998,208.139209,690.949307
11.190000,1.021658,0.784771,207.884443,690.996951
11.200000,1.021899,0.784583,207.661634,691.061276
11.210000,1.022126,0.784433,207.470919,691.142222
11.220000,1.022337,0.784323,207.312405,691.239677
11.230000,1.022534,0.784251,207.186169,691.353478
11.240000,1.022716,0.784217,207.092261,691.483411
11.250000,1.022883,0.784222,207.030702,691.629209
11.260000,1.023035,0.784265,207.001484,691.790557
11.270000,1.023171,0.784345,207.004573,691.967092
11.280000,1.023292,0.784462,207.039902,692.158403
11.290000,1.023397,0.784616,207.107377,692.364029
11.300000,1.023487,0.784807,207.206875,692.583469
11.310000,1.023561,0.785032,207.338238,692.816177
11.320000,1.023620,0.785293,207.501281,693.061565
11.330000,1.023663,0.785588,207.695788,693.319007
11.340000,1.023691,0.785917,207.921505,693.587840
11.350000,1.023703,0.786278,208.178150,693.867368
11.360000,1.023700,0.786671,208.465412,694.156863
11.370000,1.023681,0.787096,208.782949,694.455573
11.380000,1.023647,0.787550,209.130391,694.762719
11.390000,1.023597,0.788033,209.507337,695.077504
11.400000,1.023532,0.788545,209.913358,695.399111
11.410000,1.023451,0.789084,210.347996,695.726707
11.420000,1.023356,0.789649,210.810762,696.059447
11.430000,1.023245,0.790239,211.301136,696.396477
11.440000,1.023119,0.790853,211.818571,696.736938
11.450000,1.022979,0.791490,212.362486,697.079966
11.460000,1.022823,0.792149,212.932272,697.424697
11.470000,1.022653,0.792829,213.527291,697.770272
11.480000,1.022469,0.793528,214.146874,698.115837
11.490000,1.022271,0.794246,214.790320,698.460547
11.500000,1.022058,0.794981,215.456902,698.803571
11.510000,1.021832,0.795732,216.145864,699.144091
11.520000,1.021591,0.796498,216.856420,699.481310
11.530000,1.021338,0.797277,217.587758,699.814449
11.540000,1.021071,0.798070,218.339039,700.142757
11.550000,1.020791,0.798874,219.109399,700.465505
11.560000,1.020499,0.799688,219.897952,700.781996
11.570000,1.020194,0.800512,220.703786,701.091565
11.580000,1.019878,0.801344,221.525966,701.393577
11.590000,1.019549,0.802183,222.363530,701.687431
11.600000,1.019209,0.803027,223.215494,701.972560
11.610000,1.018858,0.803877,224.080850,702.248437
11.620000,1.018496,0.804731,224.958567,702.514569
11.630000,1.018124,0.805587,225.847597,702.770509
11.640000,1.017742,0.806446,226.746872,703.015846
11.650000,1.017350,0.807305,227.655309,703.250214
11.660000,1.016949,0.808164,228.571810,703.473291
11.670000,1.016539,0.809022,229.495266,703.684798
11.680000,1.016121,0.809878,230.424561,703.884503
11.690000,1.015695,0.810731,231.358573,704.072220
11.700000,1.015262,0.811581,232.296176,704.247807
11.710000,1.014822,0.812425,233.236242,704.411168
11.720000,1.014376,0.813265,234.177634,704.562247
11.730000,1.013923,0.814098,235.119206,704.701028
11.740000,1.013465,0.814924,236.059811,704.827535
11.750000,1.013003,0.815743,236.998304,704.941832
11.760000,1.012536,0.816553,237.933538,705.044023
11.770000,1.012065,0.817353,238.864372,705.134248
11.780000,1.011591,0.818144,239.789676,705.212664
11.790000,1.011115,0.818925,240.708315,705.279483
11.800000,1.010636,0.819694,241.619166,705.334961
11.810000,1.010157,0.820452,242.521115,705.379377
11.820000,1.009676,0.821198,243.413062,705.413034
11.830000,1.009194,0.821930,244.293914,705.436262
11.840000,1.008713,0.822649,245.162595,705.449416
11.850000,1.008233,0.823355,246.018043,705.452870
11.860000,1.007755,0.824046,246.859217,705.447023
11.870000,1.007278,0.824721,247.685097,705.432287
11.880000,1.006804,0.825382,248.494683,705.409096
11.890000,1.006333,0.826027,249.287006,705.377894
11.900000,1.005866,0.826655,250.061119,705.339138
11.910000,1.005403,0.827267,250.816108,705.293294
11.920000,1.004946,0.827862,251.551116,705.240794
11.930000,1.004493,0.828440,252.265308,705.182096
11.940000,1.004047,0.828999,252.957884,705.117654
11.950000,1.003607,0.829540,253.628085,705.047899
11.960000,1.003175,0.830063,254.275156,704.973332
11.970000,1.002750,0.830567,254.898390,704.894427
11.980000,1.002333,0.831052,255.497110,704.811646
11.990000,1.001926,0.831518,256.070666,704.725444
12.000000,1.001527,0.831963,256.618431,704.636269
12.010000,1.001138,0.832389,257.139803,704.544554
12.020000,1.000760,0.832794,257.634213,704.450725
12.030000,1.000392,0.833179,258.101132,704.355184
12.040000,1.000036,0.833542,258.540073,704.258304
12.050000,0.999691,0.833885,258.950592,704.160431
12.060000,0.999358,0.834207,259.332274,704.061908
12.070000,0.999038,0.834506,259.684748,703.963053
12.080000,0.998731,0.834784,260.007682,703.864160
12.090000,0.998437,0.835040,260.300786,703.765500
12.100000,0.998157,0.835274,260.563807,703.667321
12.110000,0.997890,0.835485,260.796533,703.569845
12.120000,0.997638,0.835674,260.998791,703.473274
12.130000,0.997401,0.835839,261.170446,703.377780
12.140000,0.997178,0.835982,261.311401,703.283511
12.150000,0.996971,0.836102,261.421601,703.190587
12.160000,0.996778,0.836198,261.501028,703.099101
12.170000,0.996602,0.836271,261.549697,703.009117
12.180000,0.996441,0.836321,261.567658,702.920669
12.190000,0.996297,0.836346,261.554994,702.833763
12.200000,0.996168,0.836348,261.511822,702.748382
12.210000,0.996056,0.836326,261.438300,702.664485
12.220000,0.995960,0.836280,261.334620,702.582008
12.230000,0.995881,0.836210,261.201010,702.500863
12.240000,0.995818,0.836116,261.037734,702.420944
12.250000,0.995771,0.835997,260.845089,702.342123
12.260000,0.995742,0.835855,260.623409,702.264251
12.270000,0.995729,0.835688,260.373058,702.187166
12.280000,0.995732,0.835497,260.094432,702.110686
12.290000,0.995752,0.835282,259.787962,702.034614
12.300000,0.995788,0.835043,259.454104,701.958742
12.310000,0.995841,0.834780,259.093348,701.882847
12.320000,0.995910,0.834493,258.706210,701.806699
12.330000,0.995995,0.834182,258.293236,701.730056
12.340000,0.996096,0.833847,257.854998,701.652672
12.350000,0.996213,0.833490,257.392094,701.574295
12.360000,0.996346,0.833109,256.905147,701.494671
12.370000,0.996493,0.832705,256.394807,701.413544
12.380000,0.996656,0.832278,255.861746,701.330657
12.390000,0.996834,0.831829,255.306658,701.245760
12.400000,0.997026,0.831358,254.730263,701.158604
12.410000,0.997233,0.830865,254.133297,701.068947
12.420000,0.997453,0.830350,253.516522,700.976555
12.430000,0.997687,0.829815,252.880715,700.881207
12.440000,0.997935,0.829259,252.226675,700.782690
12.450000,0.998195,0.828683,251.555218,700.680806
12.460000,0.998467,0.828088,250.867176,700.575374
12.470000,0.998752,0.827474,250.163398,700.466227
12.480000,0.999049,0.826842,249.444751,700.353220
12.490000,0.999357,0.826191,248.712115,700.236225
12.500000,0.999675,0.825524,247.966384,700.115137
12.510000,1.000004,0.824841,247.208467,699.989875
12.520000,1.000343,0.824141,246.439285,699.860382
12.530000,1.000692,0.823427,245.659773,699.726624
12.540000,1.001049,0.822699,244.870874,699.588596
12.550000,1.001415,0.821958,244.073539,699.446316
12.560000,1.001788,0.821204,243.268720,699.299826
12.570000,1.002170,0.820439,242.457374,699.149194
12.580000,1.002558,0.819663,241.640460,698.994516
12.590000,1.002952,0.818877,240.818940,698.835914
12.600000,1.003353,0.818083,239.993775,698.673540
12.610000,1.003758,0.817281,239.165929,698.507571
12.620000,1.004169,0.816473,238.336364,698.338213
12.630000,1.004584,0.815659,237.506041,698.165699
12.640000,1.005003,0.814840,236.675922,697.990287
12.650000,1.005425,0.814018,235.846973,697.812251
12.660000,1.005849,0.813194,235.020151,697.631902
12.670000,1.006276,0.812368,234.196405,697.449581
12.680000,1.006705,0.811542,233.376684,697.265646
12.690000,1.007134,0.810718,232.561932,697.080481
12.700000,1.007564,0.809895,231.753083,696.894487
12.710000,1.007994,0.809076,230.951056,696.708086
12.720000,1.008424,0.808261,230.156756,696.521715
12.730000,1.008853,0.807452,229.371071,696.335828
12.740000,1.009280,0.806650,228.594870,696.150893
12.750000,1.009706,0.805855,227.829012,695.967373
12.760000,1.010129,0.805070,227.074340,695.785709
12.770000,1.010549,0.804295,226.331660,695.606418
12.780000,1.010966,0.803531,225.601776,695.430013
12.790000,1.011378,0.802780,224.885500,695.256965
12.800000,1.011787,0.802042,224.183603,695.087773
12.810000,1.012191,0.801319,223.496826,694.922955
12.820000,1.012589,0.800611,222.825900,694.763016
12.830000,1.012982,0.799920,222.171528,694.608455
12.840000,1.013369,0.799247,221.534388,694.459769
12.850000,1.013749,0.798593,220.915133,694.317448
12.860000,1.014123,0.797958,220.314386,694.181976
12.870000,1.014489,0.797343,219.732744,694.053827
12.880000,1.014848,0.796750,219.170777,693.933464
12.890000,1.015199,0.796179,218.629035,693.821334
12.900000,1.015542,0.795631,218.108049,693.717865
12.910000,1.015876,0.795107,217.608327,693.623463
12.920000,1.016201,0.794608,217.130354,693.538509
12.930000,1.016517,0.794134,216.674591,693.463360
12.940000,1.016824,0.793685,216.241474,693.398345
12.950000,1.017121,0.793263,215.831417,693.343752
12.960000,1.017408,0.792868,215.444801,693.299853
12.970000,1.017685,0.792500,215.081976,693.266895
12.980000,1.017952,0.792161,214.743268,693.245089
12.990000,1.018208,0.791849,214.428977,693.234613
13.000000,1.018453,0.791567,214.139376,693.235610
13.010000,1.018687,0.791313,213.874711,693.248190
13.020000,1.018910,0.791088,213.635201,693.272426
13.030000,1.019121,0.790892,213.421038,693.308359
13.040000,1.019321,0.790727,213.232387,693.355993
13.050000,1.019509,0.790590,213.069388,693.415297
13.060000,1.019685,0.790483,212.932152,693.486204
13.070000,1.019850,0.790406,212.820764,693.568612
13.080000,1.020002,0.790359,212.735283,693.662385
13.090000,1.020142,0.790340,212.675742,693.767354
13.100000,1.020270,0.790351,212.642145,693.883312
13.110000,1.020385,0.790392,212.634472,694.010022
13.120000,1.020488,0.790460,212.652674,694.147214
13.130000,1.020579,0.790558,212.696676,694.294585
13.140000,1.020657,0.790683,212.766377,694.451805
13.150000,1.020722,0.790837,212.861651,694.618514
13.160000,1.020775,0.791017,212.982347,694.794325
13.170000,1.020815,0.791225,213.128289,694.978825
13.180000,1.020842,0.791459,213.299275,695.171578
13.190000,1.020857,0.791718,213.495079,695.372124
13.200000,1.020859,0.792003,213.715450,695.579983
13.210000,1.020849,0.792313,213.960111,695.794654
13.220000,1.020825,0.792647,214.228760,696.015620
13.230000,1.020790,0.793004,214.521071,696.242348
13.240000,1.020742,0.793384,214.836694,696.474291
13.250000,1.020681,0.793786,215.175251,696.710891
13.260000,1.020608,0.794209,215.536343,696.951580
13.270000,1.020523,0.794652,215.919545,697.195781
13.280000,1.020426,0.795116,216.324408,697.442914
13.290000,1.020317,0.795598,216.750458,697.692392
13.300000,1.020196,0.796098,217.197198,697.943631
13.310000,1.020063,0.796616,217.664110,698.196042
13.320000,1.019918,0.797150,218.150648,698.449044
13.330000,1.019762,0.797699,218.656248,698.702057
13.340000,1.019594,0.798264,219.180320,698.954508
13.350000,1.019415,0.798842,219.722253,699.205835
13.360000,1.019226,0.799433,220.281416,699.455483
13.370000,1.019025,0.800036,220.857156,699.702911
13.380000,1.018814,0.800651,221.448799,699.947591
13.390000,1.018593,0.801276,222.055651,700.189012
13.400000,1.018361,0.801911,222.677000,700.426678
13.410000,1.018120,0.802554,223.312116,700.660114
13.420000,1.017868,0.803205,223.960250,700.888864
13.430000,1.017608,0.803863,224.620638,701.112493
13.440000,1.017338,0.804527,225.292499,701.330590
13.450000,1.017060,0.805196,225.975038,701.542769
13.460000,1.016773,0.805870,226.667448,701.748666
13.470000,1.016478,0.806547,227.368908,701.947946
13.480000,1.016174,0.807227,228.078585,702.140298
13.490000,1.015864,0.807909,228.795637,702.325441
13.500000,1.015546,0.808593,229.519208,702.503117
13.510000,1.015221,0.809276,230.248432,702.673099
13.520000,1.014890,0.809960,230.982439,702.835186
13.530000,1.014552,0.810642,231.720347,702.989206
13.540000,1.014209,0.811322,232.461272,703.135017
13.550000,1.013860,0.812000,233.204324,703.272503
13.560000,1.013507,0.812675,233.948610,703.401577
13.570000,1.013148,0.813346,234.693234,703.522178
13.580000,1.012786,0.814013,235.437305,703.634263
13.590000,1.012420,0.814674,236.179926,703.737822
13.600000,1.012050,0.815329,236.920198,703.832883
13.610000,1.011678,0.815978,237.657231,703.919495
13.620000,1.011303,0.816620,238.390135,703.997731
13.630000,1.010926,0.817254,239.118030,704.067685
13.640000,1.010548,0.817880,239.840038,704.129473
13.650000,1.010168,0.818497,240.555288,704.183233
13.660000,1.009788,0.819105,241.262919,704.229122
13.670000,1.009407,0.819703,241.962078,704.267317
13.680000,1.009027,0.820292,242.651926,704.298012
13.690000,1.008647,0.820869,243.331635,704.321416
13.700000,1.008269,0.821435,244.000393,704.337756
13.710000,1.007892,0.821989,244.657403,704.347271
13.720000,1.007517,0.822532,245.301884,704.350214
13.730000,1.007145,0.823062,245.933077,704.346846
13.740000,1.006775,0.823579,246.550241,704.337440
13.750000,1.006409,0.824082,247.152677,704.322249
13.760000,1.006047,0.824572,247.739702,704.301536
13.770000,1.005689,0.825048,248.310640,704.275601
13.780000,1.005336,0.825510,248.864847,704.244734
13.790000,1.004988,0.825956,249.401716,704.209197
13.800000,1.004646,0.826388,249.920653,704.169259
13.810000,1.004309,0.826804,250.421073,704.125234
13.820000,1.003979,0.827205,250.902424,704.077423
13.830000,1.003656,0.827590,251.364179,704.026118
13.840000,1.003340,0.827958,251.805834,703.971609
13.850000,1.003032,0.828310,252.226911,703.914179
13.860000,1.002731,0.828645,252.626955,703.854108
13.870000,1.002439,0.828963,253.005535,703.791666
13.880000,1.002156,0.829264,253.362253,703.727113
13.890000,1.001882,0.829547,253.696745,703.660695
13.900000,1.001617,0.829813,254.008674,703.592647
13.910000,1.001362,0.830061,254.297735,703.523181
13.920000,1.001117,0.830291,254.563649,703.452494
13.930000,1.000883,0.830502,254.806162,703.380782
13.940000,1.000658,0.830695,255.025054,703.308224
13.950000,1.000445,0.830869,255.220133,703.234983
13.960000,1.000243,0.831025,255.391239,703.161205
13.970000,1.000053,0.831162,255.538243,703.087024
13.980000,0.999874,0.831280,255.661043,703.012558
13.990000,0.999706,0.831378,255.759572,702.937910
14.000000,0.999551,0.831457,255.833788,702.863164
14.010000,0.999408,0.831517,255.883682,702.788394
14.020000,0.999277,0.831558,255.909274,702.713654
14.030000,0.999159,0.831579,255.910613,702.638985
14.040000,0.999053,0.831580,255.887778,702.564410
14.050000,0.998960,0.831562,255.840876,702.489940
14.060000,0.998880,0.831524,255.770044,702.415568
14.070000,0.998812,0.831467,255.675447,702.341276
14.080000,0.998758,0.831389,255.557274,702.267029
14.090000,0.998716,0.831293,255.415746,702.192781
14.100000,0.998688,0.831176,255.251107,702.118475
14.110000,0.998672,0.831040,255.063629,702.044041
14.120000,0.998669,0.830884,254.853607,701.969397
14.130000,0.998680,0.830709,254.621365,701.894455
14.140000,0.998703,0.830515,254.367248,701.819117
14.150000,0.998739,0.830301,254.091627,701.743277
14.160000,0.998788,0.830068,253.794896,701.666823
14.170000,0.998849,0.829816,253.477472,701.589639
14.180000,0.998923,0.829545,253.139796,701.511602
14.190000,0.999010,0.829256,252.782328,701.432589
14.200000,0.999108,0.828949,252.405552,701.352474
14.210000,0.999219,0.828623,252.009971,701.271130
14.220000,0.999341,0.828279,251.596108,701.188431
14.230000,0.999476,0.827918,251.164508,701.104253
14.240000,0.999622,0.827539,250.715730,701.018472
14.250000,0.999779,0.827143,250.250356,700.930973
14.260000,0.999947,0.826731,249.768981,700.841643
14.270000,1.000126,0.826303,249.272219,700.750374
14.280000,1.000315,0.825858,248.760699,700.657068
14.290000,1.000515,0.825398,248.235063,700.561634
14.300000,1.000725,0.824923,247.695971,700.463990
14.310000,1.000944,0.824434,247.144091,700.364066
14.320000,1.001173,0.823931,246.580108,700.261801
14.330000,1.001410,0.823414,246.004715,700.157146
14.340000,1.001657,0.822884,245.418618,700.050067
14.350000,1.001911,0.822342,244.822531,699.940541
14.360000,1.002174,0.821787,244.217178,699.828561
14.370000,1.002444,0.821222,243.603290,699.714134
14.380000,1.002722,0.820646,242.981606,699.597282
14.390000,1.003007,0.820060,242.352870,699.478044
14.400000,1.003298,0.819465,241.717832,699.356474
14.410000,1.003595,0.818862,241.077248,699.232644
14.420000,1.003897,0.818250,240.431875,699.106641
14.430000,1.004206,0.817632,239.782477,698.978570
14.440000,1.004519,0.817007,239.129817,698.848553
14.450000,1.004836,0.816376,238.474664,698.716728
14.460000,1.005158,0.815741,237.817785,698.583247
14.470000,1.005483,0.815102,237.159953,698.448274
14.480000,1.005812,0.814460,236.501933,698.311997
14.490000,1.006143,0.813815,235.844487,698.174624
14.500000,1.006477,0.813169,235.188379,698.036372
14.510000,1.006813,0.812522,234.534367,697.897476
14.520000,1.007151,0.811876,233.883204,697.758184
14.530000,1.007489,0.811230,233.235635,697.618754
14.540000,1.007829,0.810586,232.592396,697.479458
14.550000,1.008169,0.809946,231.954215,697.340580
14.560000,1.008509,0.809309,231.321808,697.202414
14.570000,1.008848,0.808676,230.695881,697.065262
14.580000,1.009187,0.808049,230.077127,696.929435
14.590000,1.009525,0.807428,229.466234,696.795231
14.600000,1.009861,0.806814,228.863876,696.662946
14.610000,1.010195,0.806208,228.270704,696.532924
14.620000,1.010526,0.805611,227.687362,696.405504
14.630000,1.010855,0.805023,227.114488,696.281019
14.640000,1.011181,0.804446,226.552706,696.159797
14.650000,1.011503,0.803880,226.002639,696.042143
14.660000,1.011822,0.803326,225.464874,695.928383
14.670000,1.012136,0.802784,224.939975,695.818854
14.680000,1.012446,0.802257,224.428496,695.713879
14.690000,1.012751,0.801743,223.930974,695.613775
14.700000,1.013050,0.801244,223.447924,695.518854
14.710000,1.013345,0.800761,222.979841,695.429421
14.720000,1.013633,0.800295,222.527202,695.345771
14.730000,1.013916,0.799845,222.090460,695.268192
14.740000,1.014192,0.799413,221.670051,695.196957
14.750000,1.014462,0.798999,221.266388,695.132329
14.760000,1.014725,0.798603,220.879866,695.074558
14.770000,1.014980,0.798227,220.510866,695.023875
14.780000,1.015229,0.797870,220.159746,694.980493
14.790000,1.015470,0.797534,219.826846,694.944608
14.800000,1.015703,0.797218,219.512485,694.916396
14.810000,1.015928,0.796922,219.216961,694.896014
14.820000,1.016144,0.796649,218.940550,694.883595
14.830000,1.016353,0.796396,218.683509,694.879255
14.840000,1.016553,0.796166,218.446073,694.883080
14.850000,1.016744,0.795957,218.228455,694.895135
14.860000,1.016926,0.795771,218.030843,694.915464
14.870000,1.017099,0.795608,217.853402,694.944093
14.880000,1.017263,0.795467,217.696276,694.981025
14.890000,1.017418,0.795348,217.559588,695.026237
14.900000,1.017563,0.795253,217.443437,695.079682
14.910000,1.017698,0.795180,217.347904,695.141293
14.920000,1.017824,0.795130,217.273044,695.210975
14.930000,1.017940,0.795102,217.218893,695.288616
14.940000,1.018047,0.795098,217.185463,695.374076
14.950000,1.018143,0.795115,217.172744,695.467196
14.960000,1.018229,0.795155,217.180707,695.567796
14.970000,1.018305,0.795217,217.209298,695.675674
14.980000,1.018371,0.795301,217.258443,695.790609
14.990000,1.018427,0.795407,217.328046,695.912359
15.000000,1.018473,0.795534,217.417990,696.040663
15.010000,1.018509,0.795682,217.528135,696.175246
15.020000,1.018534,0.795851,217.658322,696.315814
15.030000,1.018549,0.796041,217.808369,696.462056
15.040000,1.018554,0.796250,217.978075,696.613650
15.050000,1.018549,0.796479,218.167215,696.770257
15.060000,1.018534,0.796726,218.375548,696.931528
15.070000,1.018508,0.796993,218.602807,697.097103
15.080000,1.018473,0.797277,218.848710,697.266611
15.090000,1.018427,0.797580,219.112951,697.439673
15.100000,1.018371,0.797899,219.395206,697.615904
15.110000,1.018306,0.798235,219.695132,697.794911
15.120000,1.018231,0.798587,220.012365,697.976298
15.130000,1.018146,0.798954,220.346522,698.159665
15.140000,1.018051,0.799336,220.697203,698.344612
15.150000,1.017947,0.799732,221.063989,698.530737
15.160000,1.017833,0.800142,221.446442,698.717637
15.170000,1.017711,0.800564,221.844106,698.904915
15.180000,1.017579,0.800999,222.256510,699.092175
15.190000,1.017438,0.801446,222.683164,699.279025
15.200000,1.017288,0.801904,223.123561,699.465082
15.210000,1.017130,0.802372,223.577181,699.649967
15.220000,1.016963,0.802849,224.043487,699.833311
15.230000,1.016788,0.803336,224.521924,700.014754
15.240000,1.016604,0.803831,225.011929,700.193945
15.250000,1.016413,0.804334,225.512918,700.370548
15.260000,1.016214,0.804843,226.024300,700.544236
15.270000,1.016008,0.805360,226.545468,700.714696
15.280000,1.015794,0.805881,227.075803,700.881630
15.290000,1.015574,0.806408,227.614677,701.044755
15.300000,1.015346,0.806939,228.161448,701.203803
15.310000,1.015112,0.807474,228.715468,701.358522
15.320000,1.014872,0.808012,229.276078,701.508678
15.330000,1.014626,0.808552,229.842610,701.654052
15.340000,1.014374,0.809094,230.414390,701.794445
15.350000,1.014116,0.809638,230.990737,701.929673
15.360000,1.013854,0.810181,231.570967,702.059567
15.370000,1.013587,0.810725,232.154388,702.183978
15.380000,1.013315,0.811268,232.740302,702.302780
15.390000,1.013038,0.811810,233.328010,702.415866
15.400000,1.012758,0.812350,233.916810,702.523147
15.410000,1.012475,0.812888,234.505999,702.624553
15.420000,1.012188,0.813423,235.094875,702.720030
15.430000,1.011898,0.813954,235.682735,702.809542
15.440000,1.011605,0.814481,236.268878,702.893071
15.450000,1.011310,0.815004,236.852603,702.970614
15.460000,1.011014,0.815522,237.433215,703.042185
15.470000,1.010715,0.816034,238.010020,703.107816
15.480000,1.010416,0.816540,238.582332,703.167552
15.490000,1.010115,0.817039,239.149468,703.221452
15.500000,1.009815,0.817532,239.710754,703.269592
15.510000,1.009513,0.818017,240.265524,703.312059
15.520000,1.009213,0.818495,240.813120,703.348953
15.530000,1.008912,0.818964,241.352896,703.380387
15.540000,1.008613,0.819424,241.884214,703.406483
15.550000,1.008315,0.819876,242.406450,703.427375
15.560000,1.008018,0.820318,242.918995,703.443205
15.570000,1.007723,0.820750,243.421259,703.454117
15.580000,1.007431,0.821172,243.912676,703.460243
15.590000,1.007142,0.821583,244.392679,703.461743
15.600000,1.006855,0.821984,244.860716,703.458792
15.610000,1.006572,0.822373,245.316258,703.451563
15.620000,1.006292,0.822750,245.758792,703.440231
15.630000,1.006017,0.823116,246.187826,703.424969
15.640000,1.005745,0.823470,246.602888,703.405935
15.650000,1.005479,0.823811,247.003518,703.383299
15.660000,1.005218,0.824140,247.389266,703.357256
15.670000,1.004961,0.824455,247.759708,703.327998
15.680000,1.004711,0.824757,248.114437,703.295709
15.690000,1.004466,0.825046,248.453070,703.260571
15.700000,1.004228,0.825321,248.775242,703.222765
15.710000,1.003996,0.825583,249.080608,703.182467
15.720000,1.003771,0.825830,249.368847,703.139851
15.730000,1.003554,0.826063,249.639658,703.095082
15.740000,1.003343,0.826281,249.892765,703.048321
15.750000,1.003140,0.826485,250.127918,702.999719
15.760000,1.002945,0.826673,250.344887,702.949419
15.770000,1.002758,0.826847,250.543467,702.897558
15.780000,1.002580,0.827006,250.723477,702.844262
15.790000,1.002409,0.827149,250.884758,702.789642
15.800000,1.002248,0.827277,251.027172,702.733808
15.810000,1.002095,0.827390,251.150603,702.676862
15.820000,1.001952,0.827487,251.254960,702.618897
15.830000,1.001818,0.827568,251.340174,702.559995
15.840000,1.001693,0.827634,251.406201,702.500230
15.850000,1.001577,0.827683,251.453021,702.439667
15.860000,1.001471,0.827717,251.480635,702.378362
15.870000,1.001375,0.827735,251.489069,702.316360
15.880000,1.001289,0.827737,251.478371,702.253699
