Gen,Signal,Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
g2,Active Power,Mode 1,0.6062,-0.08,5,0.322969257898431,0.38298466604391224,0.6484637885406848
g2,Active Power,Mode 3,1.0312,-0.2558,1,0.07693365525998505,0.07693365525998505,0.07693365525998505
g2,Active Power,Mode 4,1.1211,-0.3373,2,0.18560748408172206,0.18560748408172206,0.194499293662941
g2,Current,Mode 1,0.6062,-0.08,4,0.2782787367749804,0.3309683265417506,0.5268055805586057
g2,Current,Mode 3,1.0312,-0.2558,2,0.12309925396230226,0.12309925396230226,0.16399832821245316
g2,Current,Mode 4,1.1211,-0.3373,1,0.1583019420623096,0.1583019420623096,0.1583019420623096
g2,Reactive Power,Mode 1,0.6062,-0.08,3,0.21694392310302063,0.21826941053030657,0.22092038538487846
g2,Voltage,Mode 1,0.6062,-0.08,5,0.1886955195150835,0.18374670281513442,0.1886955195150835
g3,Active Power,Mode 1,0.6062,-0.08,5,0.3142171757111378,0.3507621765300171,0.5367286726044299
g3,Active Power,Mode 3,1.0312,-0.2558,2,0.07345908224852384,0.07345908224852384,0.07345908224852384
g3,Active Power,Mode 4,1.1211,-0.3373,2,0.17649530389456639,0.17649530389456639,0.17649530389456639
g3,Current,Mode 1,0.6062,-0.08,5,0.28866691497893093,0.29204767894298234,0.3238626827148265
g3,Current,Mode 4,1.1211,-0.3373,2,0.1696287874269308,0.1696287874269308,0.1696287874269308
g3,Reactive Power,Mode 1,0.6062,-0.08,5,0.250643048640304,0.2860814693674131,0.42161347297071794
g3,Reactive Power,Mode 4,1.1211,-0.3373,1,0.17542335351633243,0.17542335351633243,0.17542335351633243
g3,Voltage,Mode 1,0.6062,-0.08,9,0.3342923154720683,0.33982194223173423,0.5225648641565441
