k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.6391354319453194,0.6372233111625973,False,False
3,0.6855666599655572,0.6775362593842781,False,False
4,0.7206007344967829,0.718622676149886,True,True
5,0.7123897461605111,0.601525063126919,False,False
6,0.6253647452743072,0.6219933597769545,False,False
7,0.6299711444245729,0.5163007156082347,False,False
8,0.6435809129991525,0.5050113842015577,False,False
9,0.647365418204097,0.5187626990236968,False,False
10,0.665010956919997,0.563731450446389,False,False
